romanized	name_jp	text_jp	name_en	text_en	name_zh-CN	text_zh-CN	name_zh-TW	text_zh-TW
Corneria			Corneria	This place is getting a lot of foot traffic. It's the perfect place to set up shop, but...	柯尔涅莉雅	"这附近人流量也挺大的。
要摆摊的话这里最适合不过了，但是……"	柯爾涅莉雅	"這一帶人潮似乎也不少。
要擺攤的話，這裡是挺適合的，但……"
Flocke			Flocke	Thanks for shopping with us! Come check out our wares again any time!	芙洛可	"谢谢惠顾！
欢迎下次光临芙洛可的商店。"	芙洛可	"謝謝惠顧！
歡迎您再次光臨芙洛可的店唷。"
Corneria			Corneria	It seems like someone already beat me to the punch.	柯尔涅莉雅	……看来已经被人抢先了。	柯爾涅莉雅	……看來已經被人搶先一步了。
Corneria			Corneria	I suppose I have no choice but to give up here and look elsewhere.	柯尔涅莉雅	"很遗憾，只能放弃这里了。
找一找有没有别的好地方——"	柯爾涅莉雅	"雖然有點可惜，但大概只能放棄這裡了。
再去找找其他好地點──"
Flocke			Flocke	Um, excuse me.	芙洛可	那、那个……	芙洛可	不、不好意思！
Corneria			Corneria	Huh? You're from that shop... What is it?	柯尔涅莉雅	"是摆摊的人……
请问找我有什么事吗？"	柯爾涅莉雅	"？　是擺攤的人……
找我有什麼事嗎？"
Flocke			Flocke	I was just wondering if you needed any help. You've been standing there staring for a while.	芙洛可	"因为你刚才一直在看这边……
是想找什么商品吗？"	芙洛可	"因為妳剛才一直往這裡看……
是在找什麼商品嗎？"
Corneria			Corneria	Oh, no. I'm not here to shop. The truth is...	柯尔涅莉雅	"不是的。
其实……"	柯爾涅莉雅	"我並不是來買東西的。
其實……"
Corneria			Corneria	So that's why I came to the capital to find a place for my shop.	柯尔涅莉雅	"就是这样，我来到王都后，
正在寻找摆摊的地方。"	柯爾涅莉雅	"因為這樣，
我就來王都尋找擺攤的地方了。"
Flocke			Flocke	I see.	芙洛可	原来是这样……	芙洛可	原來是這樣……
Corneria			Corneria	Don't worry. I don't plan on interfering with your business.	柯尔涅莉雅	"但是别担心。
我不会打扰你做生意的。"	柯爾涅莉雅	"不過，放心吧，
我不會妨礙妳做生意的。"
Flocke			Flocke	Um, in that case... Why don't you set up your shop near mine?	芙洛可	那个……这样的话，你要不要在我旁边摆摊呢？	芙洛可	那個……既然如此，妳要不要在我旁邊擺攤呢？
Corneria			Corneria	What?	柯尔涅莉雅	咦……	柯爾涅莉雅	咦……
Flocke			Flocke	I think having more variety in the same place might actually attract more customers.	芙洛可	"要是能一次逛两家，
说不定客人反而会变多呢。"	芙洛可	"能一次逛兩間店的話，
說不定客人反而會變多喔。"
Corneria			Corneria	Hmm... I guess that makes sense.	柯尔涅莉雅	原来如此……有道理。	柯爾涅莉雅	原來如此……有道理。
Flocke			Flocke	Plus, having someone in the same trade so close by would make work more fun. Teehee.	芙洛可	"呵呵，而且身边有从事同样工作的人在，
应该会很开心吧。"	芙洛可	"呵呵！而且身邊有同行一起工作的話，
應該會很愉快吧。"
Corneria			Corneria	Thanks for being so generous. I promise I'll repay you someday!	柯尔涅莉雅	"谢谢你。
我一定会报答你的。"	柯爾涅莉雅	"謝謝妳。
這份恩情，我一定會回報的。"
Corneria			Corneria	...	柯尔涅莉雅	……	柯爾涅莉雅	……
Corneria			Corneria	That being said, I won't be holding back at all!	柯尔涅莉雅	为了不输给你，我会努力经营的。	柯爾涅莉雅	為了不輸給妳，我會努力經營商店的。
Flocke			Flocke	That's just how I like it. Let's really make this place thrive!	芙洛可	没问题！祝我们彼此生意兴隆！	芙洛可	好！讓我們彼此生意興隆吧！
