romanized	name_jp	text_jp	name_en	text_en	name_zh-CN	text_zh-CN	name_zh-TW	text_zh-TW
Ryza			Ryza	All right, we're finally done cleaning up! Great work, team!	莱莎	"呼，这下就收拾好了！
大家辛苦了——"	萊莎	"呼，這樣就整理完畢了！
大家辛苦了～"
Iksel			Iksel	Phew, I'm exhausted. I haven't seen that many customers in a long time!	伊克赛尔	"呼……
今天客人好多，要累瘫了。"	伊克賽爾	"哈啊～
今天客人好多，忙得快累癱了。"
Rorona			Rorona	That's one of the best problems we could have. Anyway, I have a little something for you all.	萝乐娜	"这就叫做幸福的抱怨吧！
两位辛苦了，我有礼物给你们！"	蘿樂娜	"可說是疲憊卻充實的一天！
兩位辛苦了，我有禮物要給你們！"
Ryza			Ryza	Ooh, a present? Show me, show me!	莱莎	"咦，礼物！
是什么是什么？！"	萊莎	"咦？禮物！
是什麼是什麼！？"
Iksel			Iksel	Every time Rorona says something like that, I just know a disaster's about to follow.	伊克赛尔	"萝乐娜说这种话的时候，
多半没有好事……"	伊克賽爾	"蘿樂娜說這種話的時候，
通常都沒什麼好事……"
Rorona			Rorona	Ta-da! I made some extra-special new pies. Eat up!	萝乐娜	"锵～是萝乐娜特制的新品派！
尽情享用吧～"	蘿樂娜	"鏘鏘～這些是蘿樂娜特製的新口味派～！
請享用吧～"
Ryza			Ryza	Wow, they look delicious. And there are so many flavors. I'm not sure where to start!	莱莎	"哇，看上去好好吃！
有这么多种类，吃哪个好呢，好纠结～"	萊莎	"哇，看起來美味極了！
有好多種類，不知道該從哪塊開始吃～"
Iksel			Iksel	Hey, Ryza, be care—... She's not even listening.	伊克赛尔	"喂、喂，小心点啊莱莎……
呃，根本没在听。"	伊克賽爾	"喂、喂，萊莎妳小心點啊……
根本沒在聽我說話啊。"
Ryza			Ryza	Mmgh... Oh, that's really good! I love how it pops and crackles in my mouth. That's so interesting!	莱莎	"啊呜……啊呜……好吃！
派在嘴里噼噼啪啪地爆裂，是全新的口感！"	萊莎	"唔……唔……真好吃！
派在嘴裡劈啪迸裂，是前所未有的口感呢！"
Rorona			Rorona	Yes! I call it my Pop Pie! Here, Iksy. You have one too.	萝乐娜	"那个是跳跳派！
伊克赛也来尝尝吧——"	蘿樂娜	"那是劈啪派喔！
來來來，伊克賽也來嘗嘗吧～"
Iksel			Iksel	Uh, okay... I guess I'll go with this red one here.	伊克赛尔	"啊，好……
那我就尝尝这个红色的吧。"	伊克賽爾	"呃，好……
那我就吃這塊紅色的好了。"
Iksel			Iksel	Gck! Hot, HOT! Wateeerrr!!!	伊克赛尔	"唔呃？！
好、好辣～～～！！给我水——！！"	伊克賽爾	"嘔！？
好、好辣～～～！！給我水～！！"
Rorona			Rorona	And that's my Firebreather Pie! It's so hot that it'll have you spitting flames!	萝乐娜	"那个是喷火派！
是辣到喷火的派～"	蘿樂娜	"那是噴火派！
是辣到會噴火的派喔～"
Iksel			Iksel	Urgh... Why do you keep making all these weird pies?!	伊克赛尔	"哈……哈……
你为什么净做些奇奇怪怪的派啊！"	伊克賽爾	"呼……呼……
妳為什麼老是烤些奇奇怪怪的派啊！"
Rorona			Rorona	Haha... The truth is, when I lost the ability to use alchemy, I forgot how to make good pies, too.	萝乐娜	"啊哈哈……其实，不能用炼金术之后，
我好像忘记了烤派的诀窍……"	蘿樂娜	"哈哈……其實，自從沒辦法使用鍊金術後，
我就抓不到烤派的訣竅了……"
Rorona			Rorona	I used materials from this world to do some trial and error and ended up with a bunch.	萝乐娜	"所以我就用这个世界的素材进行了许多尝试，
结果做出了各种奇妙的东西……"	蘿樂娜	"我用這個世界的素材進行了各式各樣的嘗試，
就這樣做出了許多東西……"
Rorona			Rorona	Oh yeah, this sparkly pie here makes you glow if you eat it.	萝乐娜	"啊，这个闪闪发光的派
吃了之后身体会发光……"	蘿樂娜	"啊，這個閃亮亮的派，
吃下去身體就會發光……"
Ryza			Ryza	Um, I think I'm pretty full now, actually. Anyway, I have to go! I'll see you later!	莱莎	"我、我好像已经吃饱了。
我先走啦！"	萊莎	"我、我好像已經吃飽了～
那就先走一步囉～！"
Iksel			Iksel	I can't do this anymore! My tongue's going to fall off!	伊克赛尔	"不、不行了！
舌头要坏掉了——！！"	伊克賽爾	"不、不行了！
舌頭要壞掉了～！！"
