romanized	name_jp	text_jp	name_en	text_en	name_zh-CN	text_zh-CN	name_zh-TW	text_zh-TW
			Heidi	Today's request is...getting rid of the Puni at the edge of town. Ugh, that's it? So boring.	海蒂	"消灭城郊的噗尼啊。
唉……好久没有过这么穷酸的委托了。"	海蒂	"消滅郊區的噗尼啊。
唉……今天久違地接到了這麼無趣的委託呢～"
			Heidi	Oh, well. Work is work. I have to do it so I can put food on the table for Flocke.	海蒂	"抱怨归抱怨，工作归工作。
为了快点吃上芙洛可的饭，赶紧解决掉吧。"	海蒂	"不過，工作就是工作。
為了吃到芙洛可的料理，還是趕緊解決掉吧。"
Meruru			Meruru	Excuse me.	梅露露	那个……	梅露露	請問～
			Heidi	Hm? How can I help you, Miss?	海蒂	嗯？这位小姐，有什么事？	海蒂	嗯？怎麼了，小姐？
Meruru			Meruru	I'm a little lost. Would you be able to show me the way to the closest town?	梅露露	"我好像迷路了……
能不能麻烦你带我到附近的城镇去呢？"	梅露露	"我有點迷路了……要是妳方便的話，
可以帶我去附近的城鎮嗎？"
			Heidi	Ah, is that right? Sorry, but I'm working right now. I can take you when I'm done, though.	海蒂	"啊，这样啊。
我现在在工作，等结束了就可以带你去。"	海蒂	"哦，這樣啊。
我現在在工作，等結束後就可以帶妳過去哦。"
Meruru			Meruru	Really? Thank you so much!	梅露露	真的吗？谢谢你！	梅露露	真的嗎？太謝謝妳了！
			Heidi	Where are you from? You don't look like an adventurer.	海蒂	"你是从哪里来的？
看你的打扮不像是冒险者。"	海蒂	"妳是從哪裡來的？
看起來不像冒險者耶。"
			Heidi	Are you a princess from somewhere? Haha, just kidding.	海蒂	"哈哈，难道说是哪里的公主殿下吗？
不可能吧。"	海蒂	"哈哈，難道說是哪裡的公主嗎？
應該不可能吧。"
Meruru			Meruru	Um...yes. I am, actually.	梅露露	是的，我是公主……	梅露露	是的，我就是……
			Heidi	No way!	海蒂	啊？！	海蒂	咦！？
Meruru			Meruru	I'm from a small kingdom called Arls. I think it's really, really far from here.	梅露露	"我来自一个叫亚尔兹王国的小国。
离这里应该非常远。"	梅露露	"我來自一個叫做亞爾茲王國的小國，
離這裡應該還滿遠的。"
			Heidi	Fact really is stranger than fiction. I never expected I'd bump into a real princess.	海蒂	"哈哈……居然会有这么巧的事。
哎呀，不过你既然是公主，也就是说……"	海蒂	"哈哈……竟然還有這種巧合。
哎呀，既然是公主的話，那就表示……"
			Heidi	All right, I'll escort you all the way to the capital. You're safe and sound with me!	海蒂	"我懂了！路途的护卫就包在我海蒂身上吧！
保证走安全的路护送你到王都。"	海蒂	"好～！這一路上就交給我海蒂吧！
我一定會走安全的路線送妳抵達王都的。"
			Heidi	And once we're there, maybe you could give me a little reward...	海蒂	可以的话，报酬多意思意思……	海蒂	事成之後，還望可以意思意思給個謝禮……
			Heidi	Ooh, now's the perfect chance to show off! I mean, I'll protect y—	海蒂	"呀，这么快机会就来了……不对，
这里就交给我——"	海蒂	"哦，機會馬上就來了！
……不對，這裡就交給我──"
Meruru			Meruru	I've got this! Hah!	梅露露	交给我吧！嘿！	梅露露	包在我身上吧！嘿！
Meruru			Meruru	Phew, that takes care of that. Let's go!	梅露露	"呼……解决掉了呢！
我们走吧。"	梅露露	"呼……總算解決掉了！
我們走吧。"
			Heidi	Uh, sure...	海蒂	啊，嗯……	海蒂	啊，好的……
			Heidi	They make princesses pretty tough these days, huh...	海蒂	最近的公主好强啊……	海蒂	最近的公主還真是可靠啊……
