romanized	name_jp	text_jp	name_en	text_en	name_zh-CN	text_zh-CN	name_zh-TW	text_zh-TW
Shallistera			Shallistera	I think he should be around here... Is that him?	夏莉丝堤拉	"嗯……应该就在这附近……
啊，是他吗……"	夏莉絲堤菈	"呃，應該在這附近才對啊……
是、是他嗎……"
Shallistera			Shallistera	Excuse me, are you Tao? I'm Shallistera. I believe Ryza has told you about me.	夏莉丝堤拉	"那、那个，请问你是……塔奥先生吗？
我是莱莎介绍来的夏莉丝堤拉。"	夏莉絲堤菈	"請、請問你是塔奧先生……嗎？
我是萊莎小姐介紹來的夏莉絲堤菈。"
Tao			Tao	Yeah, she did! You're looking for a book, right?	塔奥	"嗯，我听莱莎说了！
她说你在找什么书？"	塔奧	"嗯，我從萊莎那邊聽說了！
她說妳正在找什麼書？"
Shallistera			Shallistera	That's correct. I'm doing some research on mana droughts.	夏莉丝堤拉	"是的！
我在找关于玛那枯竭的书……"	夏莉絲堤菈	"是的！
我在找與瑪那枯竭有關的書……"
Tao			Tao	Let's head to the library. You can tell me more on the way.	塔奥	"那总之我们先去图书馆，
有话边走边说吧。"	塔奧	"那我們先去圖書館吧，
有話可以邊走邊說。"
Tao			Tao	The resources in your village are drying up and you don't know the cause, huh? Sounds tough...	塔奥	"原来如此……由于原因不明的现象，
你的故乡资源正在枯竭……"	塔奧	"原來如此……由於原因不明的現象，
夏莉絲堤菈小姐故鄉的資源正逐漸枯竭……"
Tao			Tao	So, you think learning about mana droughts might give you a clue to the solution?	塔奥	"你是认为如果了解玛那的枯竭，
或许就能找到解决的突破口，对吗？"	塔奧	"妳是認為只要了解瑪那枯竭，
就有可能找到解決問題的線索，對嗎？"
Shallistera			Shallistera	That's correct. I just want to do what I can. Both for my village and for this world.	夏莉丝堤拉	"没错。我想为了故乡，为了世界，
寻找有什么我能做到的事……"	夏莉絲堤菈	"沒錯。我想不管是對故鄉、還是對這個世界，
也許都會有我能盡一份心力的地方……"
Tao			Tao	I'm sure you'll be able to find a way. But hmm, let's see... Resource droughts...	塔奥	"你一定能做到些什么的。
不过，资源的枯竭啊……"	塔奧	"妳一定能幫上什麼忙的。
不過，資源枯竭啊……"
Shallistera			Shallistera	We have no water, and the earth is dried and cracked. Even the sea around us has evaporated.	夏莉丝堤拉	"土地干旱，水源枯竭……
连海水都正在变得干涸。"	夏莉絲堤菈	"土地與水源都已枯竭……
連海水都乾涸了。"
Shallistera			Shallistera	Traveling was hard, so I moved across the continent using a flying ship passed down in my village.	夏莉丝堤拉	"现在交通非常困难，
我是乘坐故乡传承的飞行船跨越大陆的。"	夏莉絲堤菈	"交通非常不便，我是搭乘故鄉傳承下來的
飛行船在大陸移動的。"
Tao			Tao	Wait, did you say a ship that flies? How did you get your hands on technology like that?!	塔奥	"飞行船？！
是用的什么技术？！"	塔奧	"飛行船！？
那是用什麼樣的技術呢！？"
Shallistera			Shallistera	I'm not too sure, myself. I only know it's based on knowledge from an ancient civilization.	夏莉丝堤拉	"这我也不太清楚。
好像是用了古代文明的技术……"	夏莉絲堤菈	"這我也不清楚，
似乎是用了古代文明的技術……"
Tao			Tao	An ancient civilization?! Tell me more! Please!	塔奥	"古代文明……？！
能详细讲讲吗？！"	塔奧	"古代文明……！？
可以說得詳細一些嗎！？"
Shallistera			Shallistera	Calm down, please, you're scaring me...	夏莉丝堤拉	塔、塔奥先生？你的眼神有点……可怕。	夏莉絲堤菈	塔、塔奧先生？你的眼神有點……可怕。
Tao			Tao	Sorry, I got carried away. But...I'd love to learn more about this ancient civilization.	塔奥	"抱、抱歉，没忍住。
不过，古代文明啊……好想看，好想读……"	塔奧	"抱、抱歉，我沒忍住。
可是古代文明啊……好想見識看看，好想讀看看……"
Tao			Tao	Anyway, you can count on me to find you the right books and gather the info you need!	塔奥	"好，那就交给我吧。
我很擅长寻找和解读书籍！"	塔奧	"好，包在我身上吧。
我很擅長找書和解讀書籍喔！"
Shallistera			Shallistera	O-Okay...	夏莉丝堤拉	这、这样啊……	夏莉絲堤菈	是、是這樣啊……
Tao			Tao	Great! Then let's hurry to the library! And as soon as we're done, I want to hear about this ship.	塔奥	"嗯，既然决定了，就快点去图书馆吧！
事情办完之后快给我讲讲飞行船和古代文明的事哦！"	塔奧	"好，既然決定了，那就趕緊去圖書館吧！
這一切都辦完之後，妳要馬上告訴我船和古代文明的事喔！"
Shallistera			Shallistera	Wait, Mr. Tao, slow down. Please, wait for me!	夏莉丝堤拉	"等等，塔奥先生，你走得太快了……
等、等等我～～！"	夏莉絲堤菈	"等等，塔奧先生，你走得太快了……
請、請等一下～～！"
