romanized	name_jp	text_jp	name_en	text_en	name_zh-CN	text_zh-CN	name_zh-TW	text_zh-TW
Iksel			Iksel	Phew, we're finally here. This looks to be the biggest town around these parts.	伊克赛尔	"呼，终于到了。
看上去这里就是附近最大的城镇了……"	伊克賽爾	"呼，總算到了。
這裡似乎就是附近最大的城鎮了……"
Iksel			Iksel	Anyway, I'm starving! Let's find a place to get some... Hm?	伊克赛尔	"总之，我肚子饿了～
哪里有吃的……嗯？"	伊克賽爾	"總之，我肚子餓了～
該找個地方吃……嗯？"
Iksel			Iksel	I think I smell something good!	伊克赛尔	这、这个香味是！！！	伊克賽爾	這、這個香味是！！！
Iksel			Iksel	Hey, you there! Can I have a bite of your bread? Please?!	伊克赛尔	"喂，那边那位！
那个面包能让我吃一口吗？！"	伊克賽爾	"喂，那邊那位！
那塊麵包能分我一口嗎！？"
			Roman	Excuse me?!	罗曼	"什么？！
干嘛啊这么突然？"	羅曼	"咦！？
什、什麼呀這麼突然。"
Iksel			Iksel	Okay, so, long story short, I'm completely broke. And I only just got here.	伊克赛尔	"因为出了点事情，我现在身上没钱。
而且这个地方我也是初来乍到……"	伊克賽爾	"出於一些原因，我現在身上沒錢。
而且也才剛到這裡不久……"
Iksel			Iksel	I promise I'll pay you back later! So please, just one bite! I'm so hungry I might pass out!	伊克赛尔	"之后我一定会付你钱的～！
我肚子饿得快昏过去了，求求你了～"	伊克賽爾	"總有一天我一定會付你錢的～！
拜託啦～我餓得快昏倒了～"
			Roman	All right, fine... It's half-eaten, but if you don't mind, here.	罗曼	"好、好吧……
不嫌弃我吃过的话，给你。"	羅曼	"好、好吧……
不介意我咬過的話，給你。"
Iksel			Iksel	Mmrgh, mmph... Phewww! Oh, that's so good!	伊克赛尔	"啊呜……啊呜……
呼啊，好吃！"	伊克賽爾	"嚼……嚼……
啊～真好吃！"
Iksel			Iksel	You're a lifesaver. I was attacked by monsters on the way here and really worked up an appetite.	伊克赛尔	"哎呀，过来的途中还被魔物袭击了，
一折腾就更饿了。真要感谢你啊。"	伊克賽爾	"其實呢～來這裡的途中，我還被魔物襲擊，
害我肚子更餓了。真是得救了。"
			Roman	M-Monsters?! Are you okay?	罗曼	魔、魔物？！你没事吗？	羅曼	魔、魔物！？你沒事嗎？
Iksel			Iksel	Yeah, I'm fine. I have my trusty old friend with me.	伊克赛尔	"嗯，完全没事。
因为我带了它。"	伊克賽爾	"嗯，毫髮無傷。
因為我有這東西啊。"
			Roman	Is that...a frying pan?	罗曼	呃，这是……平底锅？	羅曼	呃，那是……平底鍋？
Iksel			Iksel	This thing hurts like nothing else. Monster coming my way? Bam! One hit, and it's gone.	伊克赛尔	"这个打人超级痛的。
就算遇到魔物，用这个砰地揍一下就好啦！"	伊克賽爾	"用這個打人，可是超級痛的。
就算魔物出現，也只要「碰！」地敲下去，就能搞定！"
			Roman	I...see. If you're holding a frying pan, you must be a chef or something?	罗曼	"这、这样啊……
看你带着平底锅，莫非你是厨师吗？"	羅曼	"這、這樣啊……
看你身上帶著平底鍋，難道你是廚師嗎？"
Iksel			Iksel	I'm Iksel, chef of the Sunrise Cafe! Food, monsters, my friend here can handle it all.	伊克赛尔	"我是日出食堂的厨师，伊克赛尔！
魔物和料理，都靠这一只锅解决！"	伊克賽爾	"我是日出食堂的廚師，伊克賽爾！
無論魔物還是料理，我都靠這傢伙解決！"
			Roman	The name's Roman. I'm an adventurer. I bought that bread you just ate from a cafe around here.	罗曼	"这、这样啊。我是冒险者罗曼。
刚才那个面包是在附近的咖啡厅买的。"	羅曼	"原、原來如此。我是冒險者羅曼。
剛才那個麵包是在附近的咖啡廳買的。"
			Roman	It's called Star's Cocoon. I think they're currently looking for a chef.	罗曼	"那家咖啡厅叫“星之茧”。
他们好像正好在招厨师呢。"	羅曼	"那間咖啡廳叫做「星之繭」。
印象中，他們好像正好在徵廚師呢。"
Iksel			Iksel	Just what I need! Thanks, Roman. I'll pay you back  for the bread with some of my cooking sometime!	伊克赛尔	"那真是太好了！谢了，罗曼！
面包的钱，我之后用料理还你！"	伊克賽爾	"那真是太好了！謝啦，羅曼！
麵包的錢，我下次用親手做的料理還給你！"
			Roman	A chef who takes down monsters with a frying pan, huh? Strange fellow, that one.	罗曼	用平底锅打倒魔物的厨师啊……	羅曼	用平底鍋打倒魔物的廚師啊……
