romanized	name_jp	text_jp	name_en	text_en	name_zh-CN	text_zh-CN	name_zh-TW	text_zh-TW
Totori			Totori	All right, my grilled fish with herbs is done!	托托莉	"好了，这样……
香草烤鱼就完成了！"	托托莉	"好，這樣……
香草烤魚就完成了！"
			Flocke	Looking nice and charred! It smells a little...intense, though.	芙洛可	"烤得很焦脆呢，
就是香味有点太重了……"	芙洛可	"烤得恰到好處呢，
但香味有點刺鼻就是了……"
Totori			Totori	I used a ton of medicinal herbs. That way, it's not only filling, but it's super healthy too!	托托莉	"因为用了超～多药草，既能填饱肚子，
又能恢复精力，是一道强强联手的料理……！"	托托莉	"這道烤魚使用了大～量的藥草，所以應該是一道
不僅能填飽肚子，還能恢復精力的超強料理……！"
Totori			Totori	"I call it my ""Superpowered Grilled Fish""!"	托托莉	"我要把这道菜命名为香草烤鱼……
不，“强健烤鱼”！"	托托莉	"給它取個名字，就叫做香草烤魚……不，
叫它「活力滿滿烤魚」吧！"
			Flocke	It's superpowered in one department, all right...	芙洛可	啊哈哈……强健……	芙洛可	哈哈……活力滿滿……
			Lanze	Oh, if it isn't Totori and my little angel. Wait. What's that strange smell?	兰泽	"哦，这不是小天使和托托莉吗。
嗯？有股奇怪的味道……"	藍澤	"哦，這不是小天使和托托莉嗎？
嗯？好像有股奇怪的味道……"
Totori			Totori	What do you mean, strange?! How rude! I put my heart and soul into this dish!	托托莉	"什么奇怪的味道，太失礼了！
这可是我倾注心血的料理！"	托托莉	"真失禮，竟然說是奇怪的味道！
這可是我們使出渾身解數做的一道菜喔！"
			Lanze	Oh, uh. Sorry. Anyway, what is that? Grilled fish?	兰泽	"哦、哦哦……抱歉。
这是烤鱼吗？"	藍澤	"這、這樣啊……抱歉。
那是烤魚嗎？"
Totori			Totori	It is! Flocke bought the fish, and I wrapped it in some medicinal herbs I picked.	托托莉	"这是用我采集的药草
包裹芙洛可买来的鱼烤制而成的……"	托托莉	"這是用我採到的藥草葉子，
將芙洛可採購的魚包起來後烤製而成的……"
Totori			Totori	"It's my ""Superpowered Grilled Fish""!"	托托莉	“强健烤鱼奢华版”！	托托莉	「豪華活力滿滿烤魚」！
			Lanze	Hahaha! What's the deal with that terrible name?	兰泽	"哈哈哈！
这名字也太难听了！"	藍澤	"哈哈！
這什麼爛名字啊！"
			Lanze	"How about ""A Gift from the Great Blue: Taste the Ocean in Your Home""? Eh, little angel?　"	兰泽	"还不如“大海原烤鱼·海之厨房出品”呢！
你说是吧，小天使？　"	藍澤	"還不如叫做「大海烤魚‧海之廚房風味！」比較好！
對吧，小天使？　"
Totori			Totori	That's pretty...awful. Mine sounds so much tastier, doesn't it? Please say it does.	托托莉	"这……有点土吧。
还是我起的名字听起来比较好吃，对吧？"	托托莉	"這個……有點遜耶。
我取的名字聽起來比較好吃吧？對吧？"
			Flocke	Um, how about...	芙洛可	唔，这个嘛……	芙洛可	呃，這個嘛……
			Flocke	"""A Deluxe Gift from the Great Blue: Taste the Superpowered Ocean in Your Home""?"	芙洛可	"“强健大海原烤鱼海之厨房奢华版！”
这个名字怎么样……？"	芙洛可	"「豪華海之廚房活力滿滿大海烤魚！」，
這菜名如何……？"
Totori			Totori	...	托托莉	……	托托莉	……
Npc6			Lanze	...	兰泽	……	藍澤	……
			Lanze	I like it! Little angel does it again!	兰泽	"好棒的名字啊！
不愧是小天使！"	藍澤	"這名字超棒的耶！
不愧是小天使！"
Totori			Totori	Yes, it's perfect! I can see it catching on in the capital!	托托莉	是呀，真是个好名字，感觉能在王都打响名号呢！	托托莉	對呀，這麼好的名字，感覺會在王都打響名氣喔！
			Flocke	I'm glad you both like it...	芙洛可	那、那真是太好了……	芙洛可	那、那真是太好了……
