romanized	name_jp	text_jp	name_en	text_en	name_zh-CN	text_zh-CN	name_zh-TW	text_zh-TW
		――カランカラン		*Ting-a-ling*		咣啷——		──噹啷噹啷。
Plachta	プラフタ	あ、いらっしゃいま……	Plachta	Ah, welco—	普拉芙妲	啊，欢迎光……	普拉芙妲	啊，歡迎光……
	ハロウィンぷに	"オレさま登場！
あまーいお菓子は、ここかー！？"	Halloween Puni	It is I! Here to grace your shop at last! Is this where the sweet treats are?!	万圣节噗尼	"本大爷大驾光临了！
这里有甜甜的点心是吗？！"	萬聖節噗尼	"本大爺登場！
甜～甜的點心在這裡嗎～！？"
Plachta	プラフタ	"ハロウィンぷに……！
どうしてこんな所に"	Plachta	A Halloween Puni?! What is it doing here?	普拉芙妲	"是万圣节噗尼……！
怎么会跑到这里来……"	普拉芙妲	"萬聖節噗尼……！
你怎麼會來這種地方？"
	ハロウィンぷに	"おおー！　うまそうなモンが、あるじゃねぇか！
いっただきまーーす！"	Halloween Puni	Wow! These look delicious! I'll just help myself!	万圣节噗尼	"哦！还真有好吃的东西！
那本大爷就不客气了——！"	萬聖節噗尼	"喔喔～！這不是有很美味的東西嘛！
我要開動了──！"
Plachta	プラフタ	"このお菓子は、魔物に食べさせるために
作ったものではありません！"	Plachta	Those treats are not made for monsters!	普拉芙妲	这里的点心才不是做给魔物吃的！	普拉芙妲	這些點心不是做來給你們魔物吃的！
	ハロウィンぷに	"うるせえなあ！
オレさまの邪魔をするなら、こうしてやる！"	Halloween Puni	Oh, be quiet! This is what happens to those who get in my way!	万圣节噗尼	"住口！
竟敢碍事，看本大爷如何处置你！"	萬聖節噗尼	"少囉嗦！
既然妳要妨礙我，就給妳點顏色瞧瞧！"
		――ぼわんっ！		*Poof*		——啵噗！		──啵汪！
Plachta	プラフタ	なっ、こ、これは……！？	Plachta	Wh-What is going on?!	普拉芙妲	什么？这、这是……？!	普拉芙妲	什麼，這、這是……！？
	ハロウィンぷに	"ヒヒヒッ！　とっておきの呪いをかけてやったぞ！
オレさまを倒さないといつまでもその姿だからな！"	Halloween Puni	Hee hee hee! Behold the super special hex I have cast upon you! You shall stay in that form until you defeat me!	万圣节噗尼	"嘻嘻嘻！这诅咒可是本大爷的杀手锏！
只要不打倒本大爷，你永远会是那副模样！"	萬聖節噗尼	"嘻嘻嘻！我對妳施了我珍藏的詛咒！
要是不打倒我，妳永遠都會是那副模樣喔！"
