romanized	name_jp	text_jp	name_en	text_en	name_zh-CN	text_zh-CN	name_zh-TW	text_zh-TW
Ryza	ライザ	"いらっしゃいませー！
この海で、贅沢なひと時を過ごしませんかー！"	Ryza	Step right up! Treat yourself to a relaxing moment on the beach!	莱莎	"欢迎光临！
要在海边享受一段奢华时光吗——！"	萊莎	"歡迎光臨～！要不要在這片海灘
享受一下奢侈的時光呢～？"
	客A	"あれ？　ここって魔物が出て海の家も
閉まっちゃったんじゃ？"	Customer A	Wait a minute... Didn't they close the beach because of the monster attacks?	客人A	"咦？这里不是有魔物出没，
海边小屋也关门了吗？"	顧客A	"奇怪？這裡之前不是出現魔物，
海之家也因此關門了嗎？"
Ryza	ライザ	"魔物なんて平気、平気！
こうして海の家も開いてるよ！"	Ryza	As you can see, our beach house is open for business! We've got it covered, so don't you worry about any monsters!	莱莎	"魔物的事无需担心！
你们看，海边小屋不也开着吗！"	萊莎	"魔物什麼的，不用擔心！
海之家也會像這樣繼續營業喔！"
	客B	"そうなのか！　それなら寄っていこうかな。
特製錬金術かき氷３つお願いします！"	Customer B	That's great! Why don't we get something? Three orders of Deluxe Alchemical Shaved Ice, please!	客人B	"这样啊！那我们来坐坐吧。
我要三份特制炼金术刨冰！"	顧客B	"是這樣啊！那我們等等也過去看看吧。
麻煩給我們3份特製鍊金術刨冰！"
Ryza	ライザ	はーい！　ご注文承りました！	Ryza	Thank you! Coming right up!	莱莎	好的！收到您的点单了！	萊莎	好的～！訂單已收到！
Klaudia	クラウディア	"食べ物を用意して正解でしたね。
観光客が戻ってきているみたい"	Klaudia	Serving food was a great idea. People are starting to come back to the beach!	科洛蒂娅	"看来准备食物的决定很明智啊。
客流开始慢慢恢复了。"	科洛蒂婭	"準備食物果然是對的，
遊客好像正在回流。"
Resna	レスナ	"はい！　それにしても炎天下の中でも、
機敏で力強い動き、さすがライザ先輩です！"	Resna	I'm impressed. Not even the sweltering heat can stop Ryza from innovating and conquering!	蕾斯娜	"嗯！不过真不愧是莱莎前辈，
这么热的天也干劲十足，毫不拖泥带水。"	蕾斯娜	"是啊！話說回來，即使在大熱天下
行動依然快狠準，真不愧是萊莎前輩！"
Resna	レスナ	"これが接客……王都に来るまでものを
売り歩いていた時の私とは大違いです……"	Resna	When it comes to sales, she's in a league of her own. Especially compared to me before I made it to the capital...	蕾斯娜	"这才是“接待”……
和来王都之前沿路摆摊的我天差地别啊……"	蕾斯娜	"這就是待客之道……和我來王都之前
四處叫賣東西的感覺完全不一樣……"
Klaudia	クラウディア	売り込むのも上手で、お客さんからも人気みたい	Klaudia	Not only is she a good salesperson, but the customers seem to love her too.	科洛蒂娅	莱莎推销也很有技巧，顾客反响极佳。	科洛蒂婭	妳既擅長推銷，又很受客人歡迎的樣子。
Klaudia	クラウディア	"やっぱりライザに任せてよかった。
最高の看板娘だよ"	Klaudia	We were right to put our faith in her. She's the best poster girl we could ask for!	科洛蒂娅	"交给她真是太对了。
她是最棒的招牌女店员。"	科洛蒂婭	"交給萊莎果然是對的。
妳是最棒的招牌姑娘。"
Ryza	ライザ	"さ、最高の看板娘って……
そんなにほめられたら照れるよ"	Ryza	Heh, I don't know about the best, but... Keep up the compliments and I'll be too red in the face to keep going!	莱莎	"什么最棒的招牌女店员呀……
你这么夸我我会不好意思的。"	萊莎	"最、最棒的招牌姑娘……
妳這樣稱讚我，我會害羞的。"
Klaudia	クラウディア	"とはいえ、そろそろ交代したほうがいいかな。
そのかき氷、私が持っていくね"	Klaudia	Speaking of which, I think you could use a break. I'll tag you out, so let me handle that shaved ice for you!	科洛蒂娅	"不过也该换人让你休息了吧。
这份刨冰我端过去。"	科洛蒂婭	"不過，也差不多該換班了吧。
那碗刨冰我來送吧。"
Klaudia	クラウディア	"お待たせいたしました。
特製錬金術かき氷です"	Klaudia	Thank you for waiting. Here you are, our special! The Deluxe Alchemical Shaved Ice.	科洛蒂娅	久等了。您的特制炼金术刨冰。	科洛蒂婭	"讓您久等了。
這是特製鍊金術刨冰。"
	客A	"わあ、美味しそう！
このシロップは自家製なの？"	Customer A	Wow, it looks so good! Is the syrup homemade too?	客人A	"哟，看上去很好吃啊！
这糖浆是你们自己做的？"	顧客A	"哇，好像很好吃！
這糖漿是自製的嗎？"
Klaudia	クラウディア	"ええ、もちろんです。氷から器まで、
すべて当店の錬金術士たちが作り出したものです"	Klaudia	Of course! Everything is handcrafted by alchemists—from the shaved ice right down to the cup it's served in!	科洛蒂娅	"嗯，当然。从冰块到盘子，
都是本店的炼金术士们亲手制作的。"	科洛蒂婭	"是的，那當然。從刨冰到容器，
全都是由本店的鍊金術士們製作出來的。"
	客A	"錬金術士が！？　かき氷まで作れるのね……
不作を解決しただけでも、十分すごいのに"	Customer A	Alchemists again?! First they saved the crops, now they're making shaved ice... What can't they do?	客人A	"炼金术士？！竟然还会做刨冰啊……
之前解决歉收已经很厉害了，没想到啊。"	顧客A	"鍊金術士做的！？他們連刨冰都會做啊……
明明光是解決歉收的問題，就已經很厲害了。"
