romanized	name_jp	text_jp	name_en	text_en	name_zh-CN	text_zh-CN	name_zh-TW	text_zh-TW
Resna	レスナ	（夢は必ず叶うわけじゃないと知ってから）	Resna	(Ever since I learned that not all dreams are meant to come true...)	蕾斯娜	（明白梦想不一定会实现后……）	蕾斯娜	（自從知道夢想不一定能實現之後……）
Resna	レスナ	（夢を語ることが少し恥ずかしくなった）	Resna	(...Talking about mine has become a bit embarrassing.)	蕾斯娜	（我开始羞于诉说梦想。）	蕾斯娜	（我就有點不好意思談論夢想。）
Resna	レスナ	"（そうして夢を語ることが減り、
　現実を語ることが増え）"	Resna	(So I bring it up less and less, and spend more time chatting about things rooted in reality.)	蕾斯娜	"（于是诉说梦想的时候越来越少，
　谈论现实的时候越来越多。）"	蕾斯娜	"（於是談論夢想的次數少了，
　談論現實的次數多了。）"
Resna	レスナ	（それが大人になるということなら）	Resna	(If that's what it means to grow up...)	蕾斯娜	（如果这就是长大成人的话……）	蕾斯娜	（如果這就就叫做長大……）
Resna	レスナ	（大人の正体見つけたり）	Resna	(Or what it takes to figure out who you should be as an adult, then...)	蕾斯娜	（我一定要弄清楚大人的真面目。）	蕾斯娜	（那就必須做好接受長大的覺悟。）
	村人	"なんだ、レスナ。
まーた錬金術の素材を集めてんのか？"	Villager	Honestly, Resna. Are you still scrounging up materials for that alchemy stuff?	村民	"咦，蕾斯娜。
你又在找炼金术的素材啊？"	村民	"蕾斯娜，怎麼了？
妳又在蒐集鍊金術的素材了嗎？"
Resna	レスナ	"あ、はい！　新しい技法を勉強したんです。
これならきっと、成功させられるんじゃないかって"	Resna	Oh! Yes! I just learned a new technique. This time, I'm sure it'll go well!	蕾斯娜	"嗯，是的！我最近学了新的技法。
相信这个技法一定能成功。"	蕾斯娜	"啊，對！我學了新的技法。
我覺得這次一定能成功。"
	村人	"そう言い続けて何年経つんだ？
いい加減、諦めろって"	Villager	And just how many years have you been telling yourself that, huh? Let it go, Resna.	村民	"这些话你都说了多少年了？
也该死心了吧。"	村民	"這種話妳都說了幾年了啊？
也差不多該放棄了吧？"
	村人	"いいか？　錬金術を使うには才能が必要なんだ。
そして、お前にはその才能がない"	Villager	Alchemy takes talent—which you clearly don't have.	村民	"听着，使用炼金术是需要天赋的，
你没有这个天赋。"	村民	"聽好了，使用鍊金術需要有才能，
而妳並沒有那種才能。"
Resna	レスナ	"確かに才能はないかもですが……。
でも……まだ諦めるには……！"	Resna	Sure, I might not have any natural ability, but that doesn't mean I should just give up on it!	蕾斯娜	"或许我的确没有天赋……
但是……我还不想放弃……！"	蕾斯娜	"我或許的確沒有才能……
但是……我還不想放棄……！"
	村人	"勉強はできるんだから、他の道だって選べるだろ？
お母さんを安心させてやりなさい"	Villager	If you're so good at studying, then why don't you apply that intelligence to a path that would put your mom's mind at ease?	村民	"你学习很好，不是能换一条路走吗？
别再让你妈妈为你操心了。"	村民	"既然妳擅長讀書，選擇其他出路也行吧？
別讓妳母親為妳操心。"
Resna	レスナ	……はい	Resna	...Right.	蕾斯娜	知道了……	蕾斯娜	……是。
Resna	レスナ	（そんなことない！　私だってできる！）	Resna	(As if I could give up! I know I can do this!)	蕾斯娜	（才不是呢！我也能做到！）	蕾斯娜	（才沒這回事！我也可以做到！）
Resna	レスナ	（ずっとそう思い続けてきて、言い続けてきて……）	Resna	(I've always thought that! I've always said it!)	蕾斯娜	（我一直是这么想的，也是这么说的……）	蕾斯娜	（我一直都是這麼想的，也一直堅持這麼說……）
Resna	レスナ	（でも、ちょっと恥ずかしくもなってきたんだ）	Resna	(But it's gotten a little embarrassing.)	蕾斯娜	（不过现在自己也开始有点感到难堪了。）	蕾斯娜	（可是，我也開始覺得有點丟臉了。）
Resna	レスナ	……大人の正体、枯れレスナ	Resna	So, growing up means that a part of you dies?	蕾斯娜	……大人的真面目就是泄气的蕾斯娜。	蕾斯娜	……大人的真面目，枯竭的蕾斯娜。
Resna	レスナ	"記念すべき調合１０００回目、
技法を変えるが本日も成果なし……"	Resna	That was my thousandth synthesis. I refined my technique, but it had no effect...	蕾斯娜	"这是我值得纪念的第1000次调合，
虽然改变了技法，可今天依旧毫无成果……"	蕾斯娜	"值得紀念的第1000次調合，
雖然改變了技法，但今天也依然一無所獲……"
Resna	レスナ	はあ……やっぱりダメなのかな	Resna	*Sigh* Maybe this is useless, after all.	蕾斯娜	唉……还是不行吗。	蕾斯娜	唉……果然不行嗎？
Resna	レスナ	"勉強なんてできなくてもよかったから、
錬金術ができればよかったのに"	Resna	I'm glad that I'm good at studying, but I'd rather be an alchemist.	蕾斯娜	"我宁愿学习不好，
也好想变得擅长炼金术啊。"	蕾斯娜	"即使不會念書也沒關係，
如果能學會鍊金術就好了。"
Resna	レスナ	（やりたいことがある。できることがある）	Resna	(There are things I want to do, and then there are things I can do.)	蕾斯娜	（有自己想做的事，也有能做到的事。）	蕾斯娜	（我有想做的事，也有做得到的事。）
Resna	レスナ	"（でも、やりたいこと＝できること、じゃない。
　これって、もしかしてみんなそうなのかな？）"	Resna	(But those two things appear to be at odds. Is that the same for everyone?)	蕾斯娜	"（可想做的事不等于能做到的事。
　不知道是否每个人都是这样呢？）"	蕾斯娜	"（然而，想做的事並不等於做得到的事。
　大家是不是也都跟我一樣？）"
Resna	レスナ	（私は……どうするのが、正しいんだろう）	Resna	(I don't know what I should be doing.)	蕾斯娜	（对我来说……什么才是正确的道路呢？）	蕾斯娜	（我……該怎麼做才是正確的呢？）
Resna	レスナ	あ……	Resna	Ah...	蕾斯娜	啊……	蕾斯娜	啊……
Resna	レスナ	（流れ星よ。どうか……）	Resna	(It's a shooting star. Please...)	蕾斯娜	（流星啊，拜托了……）	蕾斯娜	（流星，拜託……）
Resna	レスナ	（どうか私をお導きください）	Resna	(I need you to light my way.)	蕾斯娜	（请为我指引方向。）	蕾斯娜	（請指引我吧。）
Resna	レスナ	……え	Resna	Huh...?	蕾斯娜	……咦？	蕾斯娜	……咦？
Resna	レスナ	えっえっ！	Resna	Um! What?!	蕾斯娜	怎么回事！	蕾斯娜	咦咦！？
Resna	レスナ	きゃあ！	Resna	Eeek!	蕾斯娜	哇啊！	蕾斯娜	呀啊！
