romanized	name_jp	text_jp	name_en	text_en	name_zh-CN	text_zh-CN	name_zh-TW	text_zh-TW
Resna	レスナ	"わあ、シロヒメクサ！　こっちはナナシ草！
若葉の枝葉まであるなんてっ"	Resna	Wow! Princess Grass! And here's some Nameless Grass! There are so many kinds of greenery!	蕾斯娜	"哇，是白姬草！这个是无名草！
居然还有带嫩芽的枝叶！"	蕾斯娜	"哇啊，白姬草！這邊的是無名草！
竟然連嫩枝葉都有！"
Resna	レスナ	"す、すごい……！
みんな図鑑で見た通りです！"	Resna	This is so amazing...! They're just like the pictures in my reference books!	蕾斯娜	"太、太棒了……！
这些都和我在图鉴上看到的一模一样！"	蕾斯娜	"太、太棒了……！
都跟我在圖鑑上看到的一模一樣！"
Ryza	ライザ	"ぱっと見ただけでそこまで分かるなんて。
やっぱりレスナ、知識が豊富だね"	Ryza	You can tell them all apart at a glance? You really are just a barrel of knowledge, huh?	莱莎	"只要看一眼就知道是什么，
蕾斯娜的知识储备真丰富啊。"	萊莎	"光看一眼就能認出這麼多素材，
蕾斯娜的知識果然很豐富。"
Resna	レスナ	"そうだ、ソフィー先輩。
この前の薬って、コゲクサが入ってましたか？"	Resna	Oh, right! Sophie, did you use any Dry Grass in that medicine you made?	蕾斯娜	"对了，苏菲前辈。
你在之前的药里边放焦草了吗？"	蕾斯娜	"對了，蘇菲學姐。
之前那個藥裡面是不是加了焦草？"
Sophie	ソフィー	えっ……	Sophie	Um...	苏菲	咦……	蘇菲	咦……
Resna	レスナ	"最初はヒーリングサルヴを改良したものだと
思ったんですけど、香りと色が違うかなって"	Resna	I heard that the recipe for a Healing Salve has undergone some improvements, but the color and scent of yours was different, too.	蕾斯娜	"一开始我以为你调合的是改良过的治愈软膏，
但气味和颜色都不一样。"	蕾斯娜	"我原本以為那是用治癒軟膏改良的，
但總覺得它的香味和顏色不太一樣。"
Resna	レスナ	"どっちかっていうと、ドライビスクを
改良したものに近いような気がして……"	Resna	If anything, it was more like a refined version of a Dry Biscuit, but...	蕾斯娜	据我推测，感觉更像改良过的饼干……	蕾斯娜	"認真說起來，
感覺更像是用餅乾改良而成的……"
Sophie	ソフィー	…………	Sophie	...	苏菲	……	蘇菲	…………
Resna	レスナ	はっ！？　す、すす、すみません！	Resna	Oh! I-I-I'm so sorry!	蕾斯娜	啊！对、对、对不起！	蕾斯娜	啊！？真、真真、真是抱歉！
Resna	レスナ	"私のような者が、ソフィー先輩のレシピを
知ろうなんておこがましいことをっ！！"	Resna	I didn't mean to be so presumptuous! Of course, I wouldn't know the ins and outs of your recipe!	蕾斯娜	"是我太自不量力了，
居然妄想了解苏菲前辈的配方！！"	蕾斯娜	"我這種人竟然還敢打聽蘇菲學姐的配方，
實在是太不知天高地厚了！！"
Sophie	ソフィー	"ううん、単純に驚いただけ。
すごい、よくそこまで分かったね"	Sophie	No, it's fine. I was just surprised that you worked it out from just that. You're amazing, Resna.	苏菲	"不，我只是很吃惊。
你真厉害，居然能分析出这么多。"	蘇菲	"沒事，我只是有些驚訝而已。
妳真厲害，竟然看出了這麼多。"
Marie	マリー	"これは、とんでもない逸材が入ってきたわね。
今年はねこさんチーム大勝利かも！？"	Marie	Amazing? I'd consider that to be a rare gift. Will this be the year that the Kitty Cat team actually wins?!	玛莉	"看来我们小队多了一个优秀的人才啊。
说不定今年猫猫小队会大获全胜哦！"	瑪莉	"看來我們這來了個不得了的人才呢。
今年說不定會是貓咪隊大獲全勝喔！"
Rorona	ロロナ	うう、２年のわたしよりも勉強できるのかも	Rorona	Urgh, I think she's got more memorized than I've ever managed—and I've got a year on her.	萝乐娜	呜呜，感觉她比我这个2年级学生懂得还多。	蘿樂娜	嗚嗚，她搞不好比我這個二年級生還會念書呢。
Mimi	ミミ	"き、きっとそんなことないですよ。
……でも、私ももっと勉強しないとですね"	Mimi	I-I'm sure that's not true! There's still plenty I need to study, too.	敏敏	"应、应该不至于。
不过……这下我也得更加努力学习才行了。"	敏敏	"肯、肯定沒這回事啦。
……不過，我也要更努力學習才行。"
Resna	レスナ	"（ずっと独学で勉強してきたことが活きてる……。
　うん、いい感じだよ、レスナ！）"	Resna	(I've been doing nothing but just reading all on my own... But it looks like it paid off! I've done such a good job!)	蕾斯娜	"（长年自学的知识终于派上了用场……
　嗯，做得很不错嘛，蕾斯娜！）"	蕾斯娜	"（過去自學的知識派上用場了……
　嗯，做得好，蕾斯娜！）"
Resna	レスナ	……え？　な、何かいる？	Resna	Huh? Is something over there?	蕾斯娜	……咦？有、有东西？	蕾斯娜	……咦？好、好像有什麼東西？
Mimi	ミミ	下がってください！　きっと魔物です！	Mimi	Please, get back! I'm sure it's a monster!	敏敏	退后！一定是魔物！	敏敏	快退後！一定是魔物！
Resna	レスナ	ひゃあ！	Resna	Eeek!	蕾斯娜	呀啊？！	蕾斯娜	呀啊！
Sophie	ソフィー	"レスナちゃん、構えて！
錬金術士は身を守る力も必要だよ！"	Sophie	Get ready, Resna! An alchemist has to be able to protect herself too!	苏菲	"蕾斯娜，摆好架势！
炼金术士也要有保护自己的能力才行！"	蘇菲	"蕾斯娜，準備戰鬥！
身為鍊金術士也必須要具備保護自己的能力！"
Resna	レスナ	は、はい、ソフィー先輩！	Resna	O-Okay! I'll try!	蕾斯娜	知、知道了，苏菲前辈！	蕾斯娜	是、是，蘇菲學姐！
Sophie	ソフィー	しっかり杖を持って……よし、行こう！	Sophie	Just grip your staff tight... Yep, like that! Let's go!	苏菲	把手杖拿稳……好了，我们上！	蘇菲	握緊妳的手杖……好，我們上！
