romanized	name_jp	text_jp	name_en	text_en	name_zh-CN	text_zh-CN	name_zh-TW	text_zh-TW
Escha	エスカ	えーと……この工程を入れ替えてみたらどうかな？	Escha	Hmm... It looks like we may need to adjust our methods a bit.	爱丝卡	嗯……要不要试着把这个步骤换一下？	愛絲卡	唔……試著替換掉這個程序會怎麼樣呢？
Roman	ロマン	"やぁ、エスカ！　錬金術チョコのメニュー開発は
捗っているかい？"	Roman	Hello, Escha! How are the alchemical chocolate recipes coming along?	罗曼	"你好啊，爱丝卡！
炼金术巧克力餐品研发得怎么样了？"	羅曼	"嗨，愛絲卡！
鍊金術巧克力的菜單研發有進展了嗎？"
Escha	エスカ	ぼちぼちです！	Escha	I'm making progress, little by little!	爱丝卡	有了一定的进展！	愛絲卡	稍微有點進展了！
Roman	ロマン	何か考えがあるようだね	Roman	It sounds like you have some good ideas.	罗曼	我看你好像想到了什么？	羅曼	妳好像在考慮什麼？
Escha	エスカ	"はい。チョコと言えば固めたものばかりですけど、
何か普段と違う食感のチョコができたらよいと思い……"	Escha	Well, when people think of chocolate, hard chocolate usually comes to mind. But I've been thinking up new ways to change the texture for a different experience.	爱丝卡	"是的。说到巧克力大家都会想到块状的，
但我在想，能不能做些和普通巧克力口感不同的……"	愛絲卡	"是的，因為印象中的巧克力都硬硬的，
我想如果能做出和平時不同口感的巧克力應該不錯……"
Roman	ロマン	へぇ。それは興味深いね	Roman	Excellent. That sounds fascinating.	罗曼	哦？听上去很有意思。	羅曼	哦～這可真有意思。
Escha	エスカ	"はい。滑らかで、それでいてほろっとした
食感のチョコを作ろうと思っています"	Escha	I want to make chocolate with a smooth flavor that just melts in your mouth!	爱丝卡	嗯，我想做些口感又柔滑，又松软的巧克力。	愛絲卡	"沒錯，我想做出口感滑順
又鬆軟綿密的巧克力。"
Roman	ロマン	なるほど、そんなことができるのかい？	Roman	Sounds great. But is that kind of thing really possible?	罗曼	原来是这样，真的做得到吗？	羅曼	原來如此，這種巧克力做得出來嗎？
Escha	エスカ	はい！　今、素材と工程を詰めてまして……	Escha	I think so! Now I'm just trying to perfect the process and balance the ingredients.	爱丝卡	做得到！我现在正在推敲要用的素材以及步骤……	愛絲卡	可以！我現在正在研究素材和加工程序……
Juna	ユナ	エスカ。下ごしらえはこんな感じでよいだろうか	Juna	Escha, I've finished my prep work. Does this look all right?	尤娜	爱丝卡，前期准备做成这样可以吗？	尤娜	愛絲卡，備料這樣子就行了嗎？
Juna	ユナ	で、殿下！	Juna	Oh! Your Highness!	尤娜	殿、殿下！	尤娜	殿、殿下！
Roman	ロマン	"おや、ユナ。一人でアトリエに来るなんて
珍しいじゃないか！"	Roman	Juna, what brings you here? It's rare for you to visit the atelier on your own.	罗曼	"嗯？是尤娜啊。
你会一个人跑来炼金工房还真是稀奇！"	羅曼	"哎呀，尤娜。妳竟然會一個人來鍊金工房，
還真是稀奇啊！"
