file	id	romanized_name	localized_name	text	localized_name_en	text_en	localized_name_zh-CN	text_zh-CN	localized_name_zh-TW	text_zh-TW
SeasonalTalkEvent_007_001ID	0	???	？？？	……月……日。\n日に日に身体が重く、息が苦しくなっていく	???	"""I grow wearier with each passing day. Simply catching my breath is becoming more and more difficult."""	？？？	……月……日。\n身体一天比一天沉重，呼吸也越来越困难。	？？？	……月……日。\n身體一天比一天沉重，呼吸越來越吃力。
SeasonalTalkEvent_007_001ID	1	???	？？？	もう、私に残された時間は少ないようです	???	"""It would seem that I am not long for this world."""	？？？	我的时间不多了。	？？？	看來我剩下的時間已經不多了。
SeasonalTalkEvent_007_001ID	2	???	？？？	あなたと一緒に過ごすことができて\n私は幸せでした	???	"""Our time together has meant so much to me."""	？？？	能和你一起生活，我很幸福。	？？？	能夠和你一起生活，\n我覺得很幸福。
SeasonalTalkEvent_007_001ID	3	???	？？？	……ただ。\n唯一、心残りなのは――	???	"""Still, my one regret is that—"""	？？？	然而……\n我唯一的遗憾是——	？？？	……只是，\n我心中還有唯一的牽掛──
SeasonalTalkEvent_007_001ID	4	Roman	ロマン	やあ、爽やかな風と共にお邪魔するよ同志	Roman	Sorry to barge in like this, kindred spirit, but this breath of fresh air and I need some help.	罗曼	沁人心脾的风带来了玉树临风的我。你好，同志。	羅曼	嗨，我和清爽的風一起來拜訪妳們了，同伴。
SeasonalTalkEvent_007_001ID	5	Resna	レスナ	ロマンさん、アーシャ先輩！\nあの、何かあったんですか？	Resna	Roman! Miss Ayesha! Is something wrong?	蕾斯娜	罗曼先生，爱夏前辈！\n发生什么事了吗？	蕾斯娜	羅曼先生、愛夏前輩！\n請問……發生了什麼事嗎？
SeasonalTalkEvent_007_001ID	6	Ayesha	アーシャ	うん。急いでケガの治療薬を作らないと\nいけなくなっちゃって	Ayesha	I'm afraid so. We need to make some medicine right away.	爱夏	嗯。得赶紧制作治伤的药才行。	愛夏	嗯，最近得盡快做出治療傷勢的\n藥物才行。
SeasonalTalkEvent_007_001ID	7	Resna	レスナ	えっ、ケガって……	Resna	Medicine? Is someone hurt?	蕾斯娜	什么？有人受伤了吗……	蕾斯娜	咦？治療傷勢……？
SeasonalTalkEvent_007_001ID	8	Roman	ロマン	実はジュゲル州の原野に竜が現れてね。\n近隣の村人たちが被害にあったんだ	Roman	Well, actually, a dragon appeared in Yuggel and injured some of the local townsfolk.	罗曼	尤格鲁州的原野上出现了龙，\n有些附近的村民受到了伤害。	羅曼	其實，朱格爾州的原野上有龍現蹤了。\n那附近的村民們都遭到了攻擊。
SeasonalTalkEvent_007_001ID	9	Resna	レスナ	えぇ！？　ジュゲル州に竜ですか？\nあそこにも出現するんですね	Resna	What?! A dragon in Yuggel? I didn't think there were any in that region.	蕾斯娜	什么？！尤格鲁州出现了龙？\n那里也会出现龙啊。	蕾斯娜	咦！？朱格爾州有龍嗎？\n連那裡都出現了啊。
