romanized	name_jp	text_jp	name_en	text_en	name_zh-CN	text_zh-CN	name_zh-TW	text_zh-TW
Marion	マリオン	"錬金術に必要な要素は３つ。
「錬金釜」「素材」……そして「レシピ」よ"	Marion	There are three fundamental components to alchemy. These are cauldrons, materials, and recipes.	玛丽翁	"炼金术必备的要素有3个，
那就是“炼金釜”“素材”……还有“配方”。"	瑪麗翁	"鍊金術所需的要素有三個。
那就是「鍊金釜」、「素材」……還有「配方」。"
Marion	マリオン	"特に「レシピ」は錬金術士のセンスが試される
重要な要素で――"	Marion	Recipes in particular are an indicator of an alchemist's style, as it were.	玛丽翁	"尤其是“配方”，
这是检验炼金术士灵性的重要因素。"	瑪麗翁	"尤其「配方」是考驗鍊金術士直覺的
重要要素──"
Marion	マリオン	"数多の先人たちによって多様なバリエーションが
生まれ、進化してきたものなの"	Marion	The more a recipe is used, the more variations of it appear. And as such, it evolves.	玛丽翁	"在无数先辈们的努力下，
才会有多种多样的配方诞生，并进化至此。"	瑪麗翁	"經過了眾多前人之手，
才進化產生出了多種變化。"
Marion	マリオン	たとえばこのレシピは……	Marion	For instance, this particular recipe...	玛丽翁	比如这个配方……	瑪麗翁	比如說這份配方……
Resna	レスナ	"（分かる……私でも分かる！
　これ、『錬金ゼミ』に載ってたやつだ！）"	Resna	"(Oh! Even I know this one! It was in ""A Masterclass in Alchemy""!)"	蕾斯娜	"（我知道……这个连我也知道！
　是刊登在《炼金研究会》上的配方！）"	蕾斯娜	"（我知道……就算是我也知道！
　這個曾經在「鍊金期刊」上刊載過！）"
Resna	レスナ	"（すごく面白い本だったなあ。昔トイレで読み始めたら
　いつの間にか夕方になってたっけ）"	Resna	(That was such a fascinating book... I used to take it into the restroom to read, but time flew by and it would be night before I knew it!)	蕾斯娜	"（那是本非常有趣的书。以前在厕所里看着看着，
　不知不觉天都黑了。）"	蕾斯娜	"（那本書真的很有趣～
　以前我在廁所裡一讀就不知不覺讀到傍晚了。）"
Resna	レスナ	"（そういえばトイレから出たら、お父さんがトイレの
　前で泣いてたけど……なんだったんだろう？）"	Resna	(That reminds me, I caught my dad crying in front of the door that one time... I wonder what that was about?)	蕾斯娜	"（说起来，那天我从厕所出去的时候，
　发现爸爸在厕所门前流眼泪……那是怎么回事啊？）"	蕾斯娜	"（這麼說起來，我從廁所出來後，
　發現爸爸在廁所前面哭……為什麼啊？）"
Marion	マリオン	"そしたら、１つ問題を出そうかしら。
これがなんのレシピだか分かる人？"	Marion	Now, then. Who can tell me what this recipe is for?	玛丽翁	"让我来出道题吧。
有人知道这是什么配方吗？"	瑪麗翁	"那麼，我來出一個題目吧。
有人知道這是什麼的配方嗎？"
Resna	レスナ	（っ！　これも分かる！）	Resna	(Oh! I know this too!)	蕾斯娜	（这个我也知道！）	蕾斯娜	（唔！這個我也知道！）
Resna	レスナ	"はいっ！　「ヒーリングサルヴ」という
鎮痛薬のレシピです！"	Resna	I can! It's for a Healing Salve, which is a pain reducer!	蕾斯娜	"我知道！
这是一种叫“治愈软膏”的镇痛药的配方！"	蕾斯娜	"我知道！
這是一種叫做「治癒軟膏」的止痛藥配方！"
Marion	マリオン	正解。ただし――	Marion	That is correct. However...	玛丽翁	回答正确。不过——	瑪麗翁	正確答案，不過──
Resna	レスナ	"ただ、そのレシピは初期に考案されたものですね。
後年には研究が進み、改良されてますから"	Resna	Oh! But this is the original version of the recipe. It was redeveloped in recent years, and now it's new and improved!	蕾斯娜	"不过，这配方是早期的研究方案。
后来随着研究深入，已经获得了改良。"	蕾斯娜	"不過，這份配方是初期想出來的對吧？
後來研究有新的發展，就被改良了。"
Resna	レスナ	"現在用いられているのは、今から９年前に考案された
「Ｒ製法」と呼ばれているものが主流で……"	Resna	Most people would probably be more familiar with the R-Formula version, which was released nine years ago.	蕾斯娜	现在的主流是9年前研究出的“R制法”……	蕾斯娜	"目前所使用的配方，
是以九年前發明的一種叫「R製法」的作法為主……"
Resna	レスナ	"この製法は大量栽培可能な薬草を使用していることが
特徴で、生産性が飛躍的に向上しており――"	Resna	That method uses medicinal herbs that are easily mass-cultivated, which resulted in a dramatic increase in productivity. Of course, that means—	蕾斯娜	"这种制作方法的特征是使用了可以大量种植的药草，
因此生产能力获得了质的飞跃——"	蕾斯娜	"這種製法的特徵是使用了能夠大量栽培的藥草，
因此使得生產效率急速成長──"
Mimi	ミミ	っ……！	Mimi	...!	敏敏	……！	敏敏	唔……！
Marion	マリオン	"はーいそこまで！
ふふっ、先に全部言われちゃったわね"	Marion	Right, I'm going to stop you there! *Chuckle* My goodness, you've barely left me with anything to explain.	玛丽翁	"好了，就到这里！
呵呵呵，全被抢答了呢。"	瑪麗翁	"好──到此為止！
呵呵，全都被妳搶先講完了呢。"
Resna	レスナ	はっ！　す、すみませんっ！	Resna	Oh! I-I'm so sorry!	蕾斯娜	啊！对、对不起！	蕾斯娜	啊！不、不好意思！
Ryza	ライザ	すごいよレスナ。あたしそんな製法知らなかったもん	Ryza	That was awesome, Resna! I had no idea about that other version.	莱莎	你真厉害，蕾斯娜。我都不知道那种制作方法。	萊莎	蕾斯娜妳好厲害喔，我根本不知道那種製法。
Resna	レスナ	あはは……偶然、本で読んだんです	Resna	Ahaha... I just happened to read it in a book before.	蕾斯娜	啊哈哈……我只是碰巧在书上看到过。	蕾斯娜	啊哈哈……我碰巧在書上讀過。
Marion	マリオン	"とまあ、そんな風に錬金術のレシピは日進月歩なの。
みんなもしっかり勉強して、いいレシピを生み出してね"	Marion	Still, that just goes to show how an alchemical recipe can make steady progress over the years. I hope that you'll all apply yourselves and create splendid recipes of your own.	玛丽翁	"嗯，炼金术配方就是这样日新月异。
大家也要认真学习，创造出优秀的配方哦。"	瑪麗翁	"總之，鍊金術的配方就是像這樣日新月異。
大家要好好用功，創造出好配方喔。"
	みんな	はーい！	Everyone	Yes, Miss Marion!	所有人	是——！	大家	是──！
Mimi	ミミ	……ふぅん	Mimi	Hm.	敏敏	……哼。	敏敏	……哦～
