file	id	romanized_name	localized_name	text	localized_name_en	text_en	localized_name_zh-CN	text_zh-CN	localized_name_zh-TW	text_zh-TW
SeasonalTalkEvent_005_01_001ID	0	Marion	マリオン	それじゃあ、今から中間試験の返却をするわ。\n名前を呼ばれた人は、取りに来てちょうだい	Marion	All right, I'll be handing back your midterm exams. When I call your name, please come up to the front.	玛丽翁	接下来，我来公布期中考试的成绩。\n请被叫到名字的同学上来领卷子。	瑪麗翁	接下來開始發還期中考考卷。\n被叫到名字的人麻煩過來拿。
SeasonalTalkEvent_005_01_001ID	1	Resna	レスナ	（う、ううっ。赤点だけは、取りませんように！！）	Resna	(Oooh... All I want is a passing grade!)	蕾斯娜	（呜、呜呜。千万要及格啊！！）	蕾斯娜	（嗚、嗚嗚，拜託千萬不要不及格！！）
SeasonalTalkEvent_005_01_001ID	2	Resna	レスナ	（ランターナ学園は、他国からの留学生もいる程の\n　錬金術教育のトップクラスの学校）	Resna	(Lantarna Academy welcomes exchange students from all over, but the alchemy program really is top class.)	蕾斯娜	（兰塔纳学园是一所炼金术教育顶级的学校，\n　甚至还会有外国学生来这里留学。）	蕾斯娜	（蘭塔納學園在鍊金術教育領域是頂尖的學校，\n　甚至還有來自其他國家的留學生就讀。）
SeasonalTalkEvent_005_01_001ID	3	Resna	レスナ	（念願叶って、推薦入学を果たした私は、\n　錬金術士に憧れる、ピカピカの１年生！）	Resna	(I managed to get in on a wish and a recommendation, and now I'm a brand-new first-year, striving to become a full-class alchemist!)	蕾斯娜	（实现心愿，被推荐入学的我，\n　成为了稚嫩的1年级学生，对炼金术士满怀向往。）	蕾斯娜	（我則是一名如願獲得入學推薦，\n　憧憬鍊金術士的亮晶晶一年級生！）
SeasonalTalkEvent_005_01_001ID	4	Resna	レスナ	（同じクラスのミミちゃんを始めとした\n　錬金術を志す同級生たちや、マリオン先生……）	Resna	(Mimi started the same year, too. Actually, we have quite a few classmates! Sophie's still a little scary, but I'm really glad I met her!)	蕾斯娜	（在这里我认识了敏敏等以炼金术为志的同学们、\n　玛丽翁老师……）	蕾斯娜	（我在這裡遇見了同班的敏敏、\n　以鍊金術為志向的同學跟瑪麗翁老師……）
SeasonalTalkEvent_005_01_001ID	5	Resna	レスナ	（錬金術部顧問のマルローネ先生や、ちょっと怖い\n　ソフィー先輩たちと出会ったんだ！）	Resna	(Miss Marion oversees a lot of our lessons, and Miss Marlone is our Alchemy Club advisor, too.)	蕾斯娜	（炼金术社团的顾问玛洛娜老师、\n　有些吓人的苏菲前辈和其他前辈们！）	蕾斯娜	（還有鍊金術社的指導老師瑪洛娜老師，\n　以及有點恐怖的蘇菲學姐她們！）
SeasonalTalkEvent_005_01_001ID	6	Resna	レスナ	（ソフィー先輩のおうちでの錬金術合宿で、鬼の\n　調合特訓を受け、調合の中間試験に無事合格！）	Resna	(At the very beginning of the year, I had to do a special crash course in synthesizing at Sophie's house. But thanks to that, I managed to pass the practical skills test!)	蕾斯娜	（我在苏菲前辈家里集训，\n　接受了魔鬼调合特训，顺利通过了调合的期中考试！）	蕾斯娜	（在蘇菲學姐家合宿，接受魔鬼般的鍊金術調合特訓後，\n　我終於順利通過了調合項目的期中考！）
SeasonalTalkEvent_005_01_001ID	7	Resna	レスナ	（そして、冷や汗ものの一般教科の結果が、今……）	Resna	(But now I'm breaking out in a cold sweat over the results of our generalized studies exam.)	蕾斯娜	（然后，现在即将公布令人冷汗直流的普通科目考试成绩……）	蕾斯娜	（而令人捏把冷汗的一般科目考試結果，現在也將……）
SeasonalTalkEvent_005_01_001ID	8	Marion	マリオン	次、レスナ・シュテルネンリヒト	Marion	Next, Resna Sternenlicht.	玛丽翁	下一个，蕾斯娜·修特涅利希特。	瑪麗翁	下一位，蕾斯娜‧修特涅利希特。
SeasonalTalkEvent_005_01_001ID	9	Resna	レスナ	は、はいっ！	Resna	R-Right!	蕾斯娜	来、来了！	蕾斯娜	是、是！
