romanized	name_jp	text_jp	name_en	text_en	name_zh-CN	text_zh-CN	name_zh-TW	text_zh-TW
Marion	マリオン	見事な出来ね。説明も簡潔で分かりやすかったわ	Marion	Expertly done, Eren. Your explanation was concise and easy to understand, too.	玛丽翁	做得很好，介绍也简洁易懂。	瑪麗翁	成品相當出色，說明也十分簡單易懂呢。
Saskia	ザスキア	"それでは、ミミ。次はあなたです。
「癒しを与える道具」を作成しなさい"	Saskia	Mimi, let's have you go next. Please show us which healing item you have chosen to make.	萨丝琪亚	"来吧，敏敏。接下来到你了。
请制作一个“带去治愈的道具”。"	薩絲琪亞	"那麼敏敏，接下來輪到妳了。
請妳製作出「賦予治癒的道具」。"
Mimi	ミミ	はい	Mimi	Yes, Miss.	敏敏	好的。	敏敏	是。
Mimi	ミミ	……できました	Mimi	There, it's finished.	敏敏	……我做好了。	敏敏	……完成了。
Mimi	ミミ	"こちらは、基本的な回復効果のある薬に
追加の効果を付与したものです"	Mimi	I took a basic restorative and added additional effects to it.	敏敏	"这是给拥有基础恢复效果的药
赋予了额外效果的恢复药。"	敏敏	"這是對具備基礎回復效果的藥，
賦予附加效果的物品。"
Mimi	ミミ	"摂取後、一時的に
体力を継続的に回復できる効果が発生します"	Mimi	Once ingested, it continuously restores a person's stamina over a short period of time.	敏敏	服用后，会在一段时间内持续恢复体力。	敏敏	"服用後，
能在短時間內持續回復體力。"
Marie	マリー	なるほどね。確かに回復薬を上手くアレンジしてるわ	Marie	Hm, I see. As medicines go, this one's extremely well made.	玛莉	原来如此。的确巧妙地对恢复药进行了改进。	瑪莉	原來如此，確實將回復藥改良得很好。
Mimi	ミミ	"素材を厳選し、調合の順番を調整することで、
シンプルなレシピになったと思います"	Mimi	I carefully selected the materials and adjusted the synthesis until the recipe was as simple as I could possibly make it.	敏敏	"我通过严格挑选素材，调整调合的顺序，
使这个配方变得更加简洁了。"	敏敏	"我認為在嚴選素材及調整調合的順序後，
它成了更簡單的配方了。"
Marion	マリオン	"そうね。
高度でありながら基本もちゃんと押さえている"	Marion	Indeed. While it's an advanced product, it's firmly rooted in the basics.	玛丽翁	"没错。
既有一定高度，基础又很扎实。"	瑪麗翁	"的確。
不僅展現了高級的技術，也踏實地掌握了基礎。"
Marion	マリオン	しかも実用的。残業続きのときにはもってこいね	Marion	It's quite practical, too. I could see it being useful on days when you find yourself doing overtime work.	玛丽翁	而且还很实用。可以说是连续加班时的救星呢。	瑪麗翁	同時還兼具實用性，很適合長期加班時使用呢。
Mimi	ミミ	ありがとうございます	Mimi	Thank you very much.	敏敏	谢谢老师。	敏敏	謝謝。
Resna	レスナ	"（ミミちゃん、やっぱりすごい……。難しいことを
　先生たちの前で、落ち着いてできている）"	Resna	(Mimi's amazing... She did all that tricky stuff in front of the teachers without batting an eye.)	蕾斯娜	"（敏敏可真厉害啊……能在老师们面前
　沉着冷静地完成这么困难的调合。）"	蕾斯娜	"（敏敏果然很厲害……
　能在老師們面前冷靜地完成這麼困難的事。）"
Marie	マリー	それじゃ、次はいよいよレスナね	Marie	All right, let's have Resna come up next.	玛莉	接下来终于轮到蕾斯娜了。	瑪莉	那麼，接下來終於輪到蕾斯娜了。
Resna	レスナ	は、はい！　頑張ります！	Resna	R-Right! I'll do my best!	蕾斯娜	好、好的！我会加油的！	蕾斯娜	是、是！我會加油的！
Resna	レスナ	……始めます！	Resna	Okay! Here goes nothing!	蕾斯娜	……我开始了！	蕾斯娜	……我開始了！
Resna	レスナ	……で、できた！	Resna	I-It's done!	蕾斯娜	……完、完成了！	蕾斯娜	……完、完成了！
	生徒Ｇ	あ、あれは爆弾じゃ……！？	Student G	I-Is that a bomb?!	学生G	那、那该不会是炸弹吧……？！	學生G	那、那是炸彈吧……！？
	生徒Ｈ	"確かアイツ、マルローネ先生の教え子だって噂だぞ！
ま、まさか教室を爆破する気じゃ！？"	Student H	I heard she was one of Miss Marlone's students, so doesn't that mean she could actually blow the roof off of this classroom?!	学生H	"对了，她好像是玛洛娜老师的学生！
她、她难道要炸掉教室吗？！"	學生H	"我聽說那傢伙是瑪洛娜老師的學生！
她、她不會是想炸了這間教室吧！？"
Saskia	ザスキア	……それは、どういうものなのかしら？	Saskia	Now, then. Why don't you tell us what this does?	萨丝琪亚	……你调合的是什么呀？	薩絲琪亞	……那是什麼樣的物品呢？
Resna	レスナ	実際に使ってみるのが一番分かりやすいかと思います	Resna	Actually, I think it'd be a lot easier to understand if I just showed you.	蕾斯娜	我相信实际用用看可以带给大家最直观的感受。	蕾斯娜	我想實際使用後大家會更好理解。
Saskia	ザスキア	分かりました。使ってみなさい	Saskia	Very well, go ahead.	萨丝琪亚	知道了。那就请你实际演示吧。	薩絲琪亞	我明白了，妳就試用看看吧。
	生徒Ｇ	ま、まさかホントに爆弾！？	Student G	That's not seriously a bomb, right?!	学生G	不、不会真的是炸弹吧？！	學生G	不、不會真的是炸彈吧！？
	生徒Ｈ	わああああ！？	Student H	Whoooa!	学生H	哇啊啊啊啊？！	學生H	哇啊啊啊啊！？
	生徒Ｇ	…………	Student G	...	学生G	……	學生G	…………
	生徒Ｈ	…………	Student H	...	学生H	……	學生H	…………
Mimi	ミミ	こ……これは……	Mimi	Th-This is...	敏敏	这……这是……	敏敏	這……這是……
Marion	マリオン	"これは、どういったものか……
レスナさん、説明してくれる？"	Marion	Well, I think some explanations are still in order. Resna, if you wouldn't mind?	玛丽翁	"这是什么……
蕾斯娜同学，你能介绍一下吗？"	瑪麗翁	"這是什麼東西……
蕾斯娜同學，能麻煩妳說明一下嗎？"
Resna	レスナ	"はい。これは私が調合するときに感じるイメージを
再現する道具です"	Resna	Right! I wanted to make a tool that recreated the feeling of my very first synthesis.	蕾斯娜	好的。这个道具能够重现我调合时的心理感受。	蕾斯娜	"好的，
這是能把我在調合時感覺到的意象重現出來的道具。"
Resna	レスナ	"私が初めてこのイメージに出会ったのは、幾度も失敗
を繰り返し、身も心も疲れ果てていた時でした"	Resna	This was the vision I had after my body and soul had been run ragged from an endless string of failures.	蕾斯娜	"我第一次有这种感受，是在经历了无数次失败，
身心俱疲的时候。"	蕾斯娜	"就在我重複失敗了好幾次，身心俱疲的時候，
第一次體會到了這種意象。"
Resna	レスナ	"軽やかに舞う光の粒、身体が羽のように軽くなる感覚。
まるで夢を見ているようでした"	Resna	The bright specks of light that danced around me made me feel so light. It was just like a dream!	蕾斯娜	"在轻盈飞舞的光点包围中，身体像羽毛一样变得轻快，
简直仿佛在做梦一样。"	蕾斯娜	"輕快飛舞的光點，身體彷彿變得像羽毛一樣輕盈，
感覺就好像在做夢一樣。"
Resna	レスナ	"これは私が苦労した末にたどり着いた、
一番、心地のいい瞬間なんです"	Resna	I'd struggled so much to get there, so that moment felt extremely comforting.	蕾斯娜	"这是我经历了艰苦的特训后茅塞顿开，
心情最舒畅的瞬间。"	蕾斯娜	"這是我在費盡千辛萬苦之後，
所體會到最暢快的一瞬間。"
Saskia	ザスキア	"……なるほど、考えたわね。
採点するのも錬金術士だと、理解している"	Saskia	Hm, you really gave this some thought. That is to say, you took your judges into consideration.	萨丝琪亚	"……原来是这样，很有想法。
而且你明白打分的人也都是炼金术士。"	薩絲琪亞	"……原來如此，妳想得很周到呢。
也很清楚評分者會是鍊金術士。"
Marie	マリー	"そして錬金術士なら、
この感覚を知らないわけがない"	Marie	Mhm. Every single alchemist knows exactly how this feels.	玛莉	而身为炼金术士就不可能不知道这种感觉。	瑪莉	而只要是鍊金術士，就一定知道這種感覺。
Marion	マリオン	結果は……みんなの顔が物語ってるわね	Marion	Precisely. You can tell by the smiles on everyone's faces.	玛丽翁	结果……都已经写在大家的脸上了。	瑪麗翁	考試的結果……從大家的表情就能看出來了。
