romanized	name_jp	text_jp	name_en	text_en	name_zh-CN	text_zh-CN	name_zh-TW	text_zh-TW
Tao	タオ	あれ、パティ？	Tao	Hm? Patty?	塔奥	咦，帕蒂？	塔奧	咦，派蒂？
Patricia	パトリツィア	……タ、タオさん！！	Patricia	M-Mr. Tao!	帕特莉夏	……塔、塔奥先生！！	派翠夏	……塔、塔奧先生！！
Tao	タオ	"どうしたの……って、え！？
そ、その手に持ってる地図は、もしかして！？"	Tao	What's the matt... H-Huh?! That map you're holding, is that...?	塔奥	"你怎么了……咦？！
你、你手上的地图该不会是……？！"	塔奧	"怎麼了……呃，咦！？
妳、妳手上的地圖，該不會是！？"
Patricia	パトリツィア	あっ、これは！　そのっ……	Patricia	Um! You see! It's, well...	帕特莉夏	啊，这……这个是……	派翠夏	啊，這是！那個……
Patricia	パトリツィア	私から、タオさんへの、星誕祭のプレゼントです！	Patricia	It's my Starbirth Festival present to you!	帕特莉夏	是我要送给塔奥先生的星诞祭礼物！	派翠夏	是我替塔奧先生準備的星誕祭禮物！
Tao	タオ	あ、ありがとう	Tao	Th-Thank you.	塔奥	谢、谢谢你。	塔奧	謝、謝謝妳。
Patricia	パトリツィア	どう、ですか？	Patricia	How...does it look?	帕特莉夏	你喜欢吗……？	派翠夏	你覺得……怎麼樣？
Tao	タオ	"すごいよ……完璧に修復されてる。
この紙質も、まるで当時のものみたいだ"	Tao	This is incredible... It's been perfectly restored. The paper even feels exactly like what they would have used at the time.	塔奥	"太厉害了……修复得完美无缺。
这个纸质简直跟当时的地图一模一样。"	塔奧	"真厲害……修復得很完美。
紙質感覺就像是那個年代的東西。"
Tao	タオ	"こんな修復技術は今まで見たことがない。
まさに奇跡としか言いようがないね"	Tao	I've never seen restoration work like this before. I'd even go so far as to call it miraculous!	塔奥	"我至今从来没有见过这么厉害的修复技术。
简直唯有奇迹可以形容。"	塔奧	"我從沒看過這樣的修復技術。
簡直就是奇蹟。"
Patricia	パトリツィア	…………！　よかった……	Patricia	Thank goodness...	帕特莉夏	……！你喜欢就太好了……	派翠夏	…………！太好了……
Tao	タオ	どうやってこれを？	Tao	How did you get this?	塔奥	你是怎么修复的？	塔奧	妳是怎麼得到這個的？
Patricia	パトリツィア	"その……ここ数日星に願っていたんです。
そうしたら今日、枕元に置かれてました"	Patricia	Um... I wished on the stars for a few days and it appeared by my bedside today.	帕特莉夏	"我……我最近都一直在向星星许愿。
然后今天它出现在了我的枕边。"	派翠夏	"那個……我這幾天一直向星星祈禱。
然後，今天它就出現在我的枕邊了。"
Patricia	パトリツィア	きっと、星誕の使者さんがくれたんだと思います	Patricia	I'm certain the Starbirth Envoy must have delivered it!	帕特莉夏	肯定是星诞使者送给我的。	派翠夏	我想，一定是星誕使者送給我的。
Tao	タオ	"……そっか。すごいなあ。
星誕の使者は本当にいたんだね"	Tao	You don't say. Honestly, that's incredible. So they really do exist!	塔奥	"……这样啊，太神奇了。
居然真的有星诞使者这号人物。"	塔奧	"原來如此……太驚人了～
原來星誕使者真的存在啊。"
Tao	タオ	"本当にありがとう、パティ！
僕のために願ってくれて"	Tao	Thank you so much for making those wishes on my behalf, Patty!	塔奥	帕蒂，谢谢你为我许愿！	塔奧	"派蒂，真的很謝謝妳
幫我許願！"
Tao	タオ	後で何かお返しをしないとね	Tao	I'll have to do something to repay you later.	塔奥	我之后会送你回礼的。	塔奧	之後得給妳回禮才行呢。
Patricia	パトリツィア	あの、タオさん	Patricia	Um, Mr. Tao?	帕特莉夏	塔奥先生……	派翠夏	那個，塔奧先生。
Patricia	パトリツィア	"……私、タオさんがこの街から
いなくなることが寂しいです"	Patricia	It...makes me sad that you will be leaving the city.	帕特莉夏	"……得知塔奥先生要离开这座城镇，
我心里很是不舍。"	派翠夏	"……一想到你要離開這座城鎮，
我就感到很寂寞。"
Tao	タオ	……え？	Tao	It does?	塔奥	……咦？	塔奧	……咦？
Patricia	パトリツィア	"でも、タオさんには夢を叶えてほしいって
心から願っているんです"	Patricia	But I want nothing more than for your dreams to come true.	帕特莉夏	"不过，我会诚心诚意祈祷，
希望塔奥先生梦想成真。"	派翠夏	"但我打從心底希望
塔奧先生的夢想能實現。"
Patricia	パトリツィア	"だから、その夢が叶ったら必ず戻ってきてください。
私、ずっと待ってますから！"	Patricia	So I hope you will return when they do! I will be waiting for you!	帕特莉夏	"所以当你实现梦想之后，请一定要回来。
我会一直等着你！"	派翠夏	"所以，如果你實現夢想了，請一定要回來。
我會一直等著你！"
Tao	タオ	"……パティ。うん、約束するよ。
夢が叶ったら、必ず戻ってくる！"	Tao	Patty... Don't worry, I promise I will!	塔奥	"……帕蒂。嗯，我向你保证。
等实现了梦想，我一定会回来的！"	塔奧	"……派蒂，我答應妳。
夢想實現後，我一定會回來的。"
Patricia	パトリツィア	"はい！
約束ですよ、タオさん！"	Patricia	I shall hold you to it, Mr. Tao!	帕特莉夏	"嗯！
一言为定，塔奥先生！"	派翠夏	"好的！
塔奧先生，我們約好囉！"
Tao	タオ	……パティ	Tao	Hey, Patty?	塔奥	……帕蒂。	塔奧	……派蒂。
Patricia	パトリツィア	な、なんですか？	Patricia	Y-Yes?	帕特莉夏	怎、怎么了？	派翠夏	什、什麼事？
