romanized	name_jp	text_jp	name_en	text_en	name_zh-CN	text_zh-CN	name_zh-TW	text_zh-TW
Ryza	ライザ	ねえロロナ。昨日の放課後、どこ行ってたの？	Ryza	Hey, Rorona? Where'd you run off to yesterday?	莱莎	哎，萝乐娜，你昨天放学以后去哪里了啊？	萊莎	我說蘿樂娜，昨天放學後，妳去了哪裡啊？
Rorona	ロロナ	えっ？	Rorona	Huh?	萝乐娜	嗯？	蘿樂娜	咦？
Sophie	ソフィー	"授業中も用事があるって抜け出してたよね？
何かあったの？"	Sophie	Didn't you disappear during class that one time, too? What was that about?	苏菲	"上次上课的时候也说有事溜出去了吧？
发生什么事了？"	蘇菲	"上課時妳也說有事就跑出去了對吧？
發生了什麼事嗎？"
Rorona	ロロナ	ええと、実は……	Rorona	Um, well, you see...	萝乐娜	唔，其实……	蘿樂娜	那個，其實是這樣的……
Sophie	ソフィー	へえ。噂の新入生を追いかけて、ねえ	Sophie	Ooh, so you've been chasing down that wayward first-year student.	苏菲	哇，去跟踪传说中的新生了啊。	蘇菲	哦～追著傳聞中的那名新生遇到了那種事啊。
Ryza	ライザ	無事でよかったね～ホント	Ryza	I'm so glad you made it out of the woods safely!	莱莎	真危险啊，还好你没事～	萊莎	妳沒事真的是太好了～
Rorona	ロロナ	うん。でも、あの時誰が助けてくれたんだろう……	Rorona	Yeah, me too. I'm still not sure who helped me out, though.	萝乐娜	嗯。不过，还不知道那时是谁救了我……	蘿樂娜	嗯，不過，那時到底是誰幫了我呢……
Ryza	ライザ	"もしかしたら自警団の人かもね。
ほら、街の見回りとか、魔物退治とかしてる"	Ryza	It could've been someone from the neighborhood watch. You know, that group that does patrols around town and clears out any monsters they find.	莱莎	"有可能是治安会的人吧。
他们不是会在城镇里巡逻，击退魔物嘛。"	萊莎	"說不定是自警團的人？
就是會在城鎮裡巡邏、消滅魔物的那群人。"
Rorona	ロロナ	ああ、確かにそうかも	Rorona	Oh, that's true.	萝乐娜	嗯，的确有可能。	蘿樂娜	啊，確實有可能。
Sophie	ソフィー	自警団かあ……ちょっと苦手だなあ、あたしは	Sophie	Hm, they're kind of a tough crowd.	苏菲	治安会啊……我不太喜欢那些人。	蘇菲	自警團嗎……我不太喜歡他們。
Rorona	ロロナ	"どうして？
みんなの安全を守ってくれるいい人たちだよね"	Rorona	What makes you say that? Aren't they working to keep everyone safe?	萝乐娜	"为什么？
他们都是很负责的人，是居民们的安全卫士啊。"	蘿樂娜	"為什麼？
他們是守護大家安全的好人吧？"
Sophie	ソフィー	"あたしの周りの子たち、結構荒っぽい子が多いから。
たまに自警団の人たちといざこざになったりするの"	Sophie	Well, you know how the kids at my place are. Every now and again, I'll hear that one of them's gone and picked a fight with a watchperson.	苏菲	"因为我身边的孩子很多都不太守规矩，
有时会跟治安会的人发生摩擦。"	蘇菲	"因為我身邊有很多挺粗暴的人，
他們有時會和自警團的人起爭執。"
Sophie	ソフィー	まあ、悪いのはあの子たちのほうなんだけどさ	Sophie	Not that I'm saying they're at fault, but...	苏菲	虽然我也明白有错的是那些孩子们。	蘇菲	不過，錯的是那些人就是了。
Sophie	ソフィー	"そうだ、自警団と言えば……知ってる？
かつて「最恐」と呼ばれ畏れられた伝説の団員"	Sophie	Speaking of, have you heard about their so-called super watchperson? They're supposed to be the scariest thing this side of Lantarna.	苏菲	"对了，说到治安会……你们知道吗？传闻中那里
有过一个号称“凶煞”的成员，令人闻风丧胆。"	蘇菲	"對了，說到自警團……妳們知道嗎？
傳說過去有個人稱「最恐」的團員，十分受人敬畏。"
Ryza	ライザ	何それー？　知らないなあ	Ryza	Whaaat? I've never heard of that.	莱莎	那是什么啊？没听说过。	萊莎	那是什麼～？我不知道耶。
Sophie	ソフィー	"ランターナ学園に棲む「魔王」と肩を並べる、
５大都市伝説の１つ！"	Sophie	They're one of the city's five great legends, rumored to be able to rub shoulders with Lantarna Academy's own notorious Demon King!	苏菲	"那是和栖息在兰塔纳学园的“魔王”同级别的
五大都市传说之一！"	蘇菲	"那是五大都市傳說之一，
與棲息在蘭塔納學園的「魔王」並駕齊驅。"
