romanized	name_jp	text_jp	name_en	text_en	name_zh-CN	text_zh-CN	name_zh-TW	text_zh-TW
Mimi	ミミ	はあ……はあ……	Mimi	*Huff* *Huff*...	敏敏	呼……呼……	敏敏	呼……呼……
Eren	エレン	……囲まれたか	Eren	We're surrounded.	艾莲	……被包围了。	艾蓮	……被包圍了嗎？
Rorona	ロロナ	"どどど、どうしよう！
ここを切り抜けるには……"	Rorona	Wh-What should we do? Do we have anything that will help us get past them?	萝乐娜	"怎怎怎、怎么办啊！
要想杀出这片重围……"	蘿樂娜	"怎、怎怎麼辦！
該怎麼突破包圍……"
Rorona	ロロナ	これを相手に向かって投げつければ……！	Rorona	Oh! Maybe if we toss this their way...!	萝乐娜	就只有把这个扔给对手了……！	蘿樂娜	要是把這個丟向對手的話……！
Rorona	ロロナ	へ？	Rorona	Huh?	萝乐娜	咦？	蘿樂娜	咦？
Resna	レスナ	"ロ、ロロナ先輩！
それ、点火しちゃってますよね！？"	Resna	R-Rorona! The fuse is already lit!	蕾斯娜	"萝、萝乐娜前辈！
那个已经点着了吧？！"	蕾斯娜	"蘿、蘿樂娜學姐！
妳手裡那個是不是已經點燃了！？"
Sophie	ソフィー	"ちょ、ちょっと！　こんな所で爆発させたら
みんな巻き込まれちゃうよ！"	Sophie	What'd you do that for?! We're all going down if you set something like that off here!	苏菲	"等、等一下！要是在这里爆炸了，
大家都会受到波及的！"	蘇菲	"慢、慢著！要是在這種地方爆炸，
會波及到大家的！"
Rorona	ロロナ	"あわわわ！　そんなつもりじゃ！
勝手にスイッチが入っちゃったのー！"	Rorona	Oh no no no! I didn't mean to push the switch! It was an accident!	萝乐娜	"哇啊啊啊！我不是故意的！
下意识地把炸弹点燃了！"	蘿樂娜	"啊哇哇哇！我不是故意的！
是開關自己開了！"
Mimi	ミミ	と、とにかく遠くに投げてください！　早く！	Mimi	Accident or not, hurry up and get rid of it! Throw it as far as you can!	敏敏	总、总之尽量扔远一点！快！	敏敏	總、總之快往遠處丟！快點！
Ryza	ライザ	みんな伏せてー！	Ryza	Everyone, hit the deck!	莱莎	大家趴下——！	萊莎	大家快趴下──！
Rorona	ロロナ	わわわわ……とおっ！	Rorona	S-Sorry! There!	萝乐娜	哇哇哇哇……我扔！	蘿樂娜	哇哇哇哇……我丟！
	みんな	うわあああああああああ！！！	Everyone	Aaah!	所有人	哇啊啊啊啊啊啊啊！！！	大家	嗚哇啊啊啊啊啊啊啊啊！！！
Marie	マリー	あっはっはっは！　いい爆発っぷりだったわよ！	Marie	Ahahaha! What a splendid explosion!	玛莉	啊哈哈哈！这爆炸很带劲嘛！	瑪莉	啊哈、哈、哈！炸得真漂亮！
Marion	マリオン	"これはまた、派手に吹き飛ばしたわね……
はあ、後始末が大変なんだから……"	Marion	Which went and created a rather splendid mess. *Sigh* Cleaning this up is going to take ages...	玛丽翁	"这可真是一场大爆炸啊……
唉，搞这么大阵仗之后收拾起来很麻烦的……"	瑪麗翁	"還真是炸得徹底……
唉，收拾善後肯定很累……"
Saskia	ザスキア	ふふふ。とりあえず、全員生きてはいるみたいね	Saskia	*Chuckle* At the very least, everyone seems to have survived the blast.	萨丝琪亚	呵呵呵，看来至少所有人都没有生命危险。	薩絲琪亞	呵呵呵。總之，所有人似乎都生存下來了。
Marion	マリオン	でも、両チームとも戦闘続行は困難でしょう	Marion	Still, I don't think either team can continue fighting.	玛丽翁	可两支队伍都很难继续战斗了吧。	瑪麗翁	不過，兩方隊伍也很難再繼續交戰了吧。
Marion	マリオン	"今回の対抗戦はねこさんチーム、くまさんチームの
引き分け……同率１位とします！"	Marion	Which means that the battle royale will be ending in a tie between the Kitty Cats and the Fuzzy Bears. They'll have to share first place.	玛丽翁	"这次对抗赛猫猫小队和熊熊小队
不分胜负……并列第一！"	瑪麗翁	"這次的對抗賽為貓咪隊和熊熊隊平手……
雙方並列第一名！"
Ryza	ライザ	まあ、そうなるかー	Ryza	Yeah, I guess that's how that had to go.	莱莎	唉，也只能这样了——	萊莎	果然會是這種結果啊。
Rorona	ロロナ	"うう……ごめんなさい。
やっちゃいましたぁ……"	Rorona	Urgh... I'm so sorry, it's all my fault...	萝乐娜	"呜呜……对不起。
我搞砸了……"	蘿樂娜	"嗚嗚……抱歉。
我搞砸了……"
Eren	エレン	ふっ……ふふっ。あははは！	Eren	Pfft... Heh. Hahaha!	艾莲	呵……呵呵。啊哈哈哈！	艾蓮	呵……呵呵，啊哈哈哈！
Eren	エレン	あははっ。ロロナ先輩……ボロボロじゃないですか	Eren	Ahaha... Rorona, you're a total mess.	艾莲	啊哈哈，萝乐娜前辈……你全身都破破烂烂的。	艾蓮	啊哈哈，蘿樂娜學姐……妳好狼狽喔。
Rorona	ロロナ	そ、それはエレンちゃんもでしょ！	Rorona	S-So are you, Eren!	萝乐娜	艾、艾莲不也一样！	蘿樂娜	妳、妳也是啊！
	ロロナ/エレン	あはははは！	Rorona/Eren	Ahahaha!	萝乐娜/艾莲	哈哈哈哈哈！	蘿樂娜/艾蓮	啊哈哈哈哈！
Ryza	ライザ	あははっ！　いいオチがついたじゃん！	Ryza	Haha! Nice one, Rorona!	莱莎	哈哈哈！这结局不也挺圆满的嘛！	萊莎	啊哈哈！這也算是有個好結局了吧！
Sophie	ソフィー	ま、引き分けなら上々じゃない？	Sophie	Well, a tie's still really good, right?	苏菲	嗯，平手也是很不错的成绩吧？	蘇菲	平手算是非常好的結果了吧？
Mimi	ミミ	でも、次は勝ちましょうね！	Mimi	We'll definitely win the next one!	敏敏	但下次我们要赢啊！	敏敏	不過，我們下次會贏的！
Resna	レスナ	はい！　このチームで、次も頑張りましょう！	Resna	Yeah! We'll put in even more teamwork!	蕾斯娜	嗯！保持这个阵容，下次继续加油！	蕾斯娜	好！我們整隊一起為下一次努力吧！
	女生徒Ａ	"ねえエレンさん！
昨日の対抗戦、中継で見てたよー！"	Female Student A	Hey, Eren! I saw you in the contest yesterday!	女学生A	"艾莲同学！
我看了昨天对抗赛的转播哦！"	女學生A	"欸，艾蓮！
我有看昨天對抗賽的實況轉播喔～！"
	女生徒Ｂ	"すっごくかっこよかった！
ファンになっちゃったかも！"	Female Student B	You looked really cool! I'm definitely going to cheer for you from now on!	女学生B	"你好帅啊！
我都要变成你的粉丝了！"	女學生B	"妳在賽場上真的好帥！
我都要變成妳的粉絲了！"
Eren	エレン	あ、ありがとう……	Eren	Th-Thank you...	艾莲	谢、谢谢你……	艾蓮	謝、謝謝妳……
	女生徒Ａ	"それに、エレンさんってちょっと怖いかもって
思ってたんだけど……"	Female Student A	Honestly, I thought you were kind of scary, but...	女学生A	而且，我本来还觉得你有点可怕……	女學生A	而且，我以前覺得艾蓮有一點可怕……
