romanized	name_jp	text_jp	name_en	text_en	name_zh-CN	text_zh-CN	name_zh-TW	text_zh-TW
Ryza	ライザ	"いやあ、すごいよミミ！
なにあの槍さばき！"	Ryza	Whoa, Mimi! You're something else! That was some spear handling!	莱莎	"你真厉害啊，敏敏！
长枪用得好熟练！"	萊莎	"哎呀，敏敏妳真厲害！
那揮槍的動作怎麼那麼出神入化啊！"
Mimi	ミミ	日々、研鑽を積んでいますので	Mimi	That's nothing but the result of diligent practice.	敏敏	因为我每天都在不懈练习。	敏敏	這是我平日鍛鍊積累的成果。
Marie	マリー	"さーて、それじゃあ早速、調合だね。
新入生の腕前をチェックよ！"	Marie	All right, let's start synthesizing. We'll have our new students show us what they can do!	玛莉	"好了，让我们赶快开始调合吧。
来检验一下新生的实力！"	瑪莉	"好了～那就趕快開始調合吧。
讓我看看新生的實力如何！"
Rorona	ロロナ	まずはミミちゃんからやってみよっか	Rorona	Mimi, why don't you go first?	萝乐娜	就先从敏敏开始吧。	蘿樂娜	先從敏敏開始試試看吧。
Mimi	ミミ	"はい、よろしくお願いします。
何かありましたら、容赦なくご指摘を"	Mimi	Sure, not a problem. If you see any issues, please don't hesitate to point them out.	敏敏	"好的，请多指教。
如果有不对的地方，还请前辈们直接指出。"	敏敏	"是，請多多指教。
如果我有做得不對的地方，還請直接指正。"
Mimi	ミミ	"……こんなところでしょうか。
ちょっとした傷薬を作ってみましたが"	Mimi	There, how about that? It's nothing much, though. Just some ointment.	敏敏	"基本完成了……
我做了些简单的伤药，请前辈过目。"	敏敏	"……差不多這樣吧。
我試著做了點傷藥……"
Sophie	ソフィー	"うん、ばっちりだね！
教科書通り。基礎はしっかりしてるよ"	Sophie	Yep, this is practically perfect! Just like a textbook synthesis. You've got a good grasp of the basics.	苏菲	"嗯，很完美！
和教材上的一模一样，你基础很扎实呢。"	蘇菲	"嗯，做得很好！
跟教科書上的一樣，基礎很紮實。"
Marie	マリー	"これから応用を覚えていけば、
ぐんぐん上達していくわよ"	Marie	Yes, and with a little more practical experience, I'm sure that you'll see steady improvement.	玛莉	"如果之后能学会如何运用，
就能获得突飞猛进的进步哦。"	瑪莉	"接下來只要記住如何應用，
妳肯定能進步神速。"
Mimi	ミミ	ありがとうございます	Mimi	Thank you very much.	敏敏	感谢指导。	敏敏	謝謝老師。
Marie	マリー	"それじゃあ、次はレスナ。
あなたの腕、見せてちょうだい！"	Marie	Next up is Resna. Show off your skills!	玛莉	"接下来是蕾斯娜。
让我们看看你的本事吧！"	瑪莉	"好了，接下來是蕾斯娜。
讓我見識一下妳的實力吧！"
Resna	レスナ	は、はい！	Resna	R-Right!	蕾斯娜	好、好的！	蕾斯娜	好、好的！
