romanized	name_jp	text_jp	name_en	text_en	name_zh-CN	text_zh-CN	name_zh-TW	text_zh-TW
Resna	レスナ	"ふう……次はあっちの道を進んで、
坂を登らなきゃ……"	Resna	Whew... Next, we follow that path, and climb that hill...	蕾斯娜	"呼……接下来要沿着那条路，
爬上坡去……"	蕾斯娜	"呼……接下來要走那條路，
然後爬上斜坡才行……"
Rorona	ロロナ	"……ねえ、レスナちゃん。疲れてない？
お弁当のパイもあるし、少し休憩しようよ！"	Rorona	Hey, Resna, aren't you tired? We should take a break. I packed pies for us!	萝乐娜	"……我说蕾斯娜，你累了吧？
我这里有便当和派，先休息一下吧！"	蘿樂娜	"……我說，蕾斯娜。妳不會累嗎？
我有帶派當作便當，稍微休息一下吧！"
Tess	テス	"おお、いいねー。
こういうのは、休めるときに休んどかないと！"	Tess	Oh, lovely! She's right. We should get some rest while we can.	缇丝	"哦，好主意！
能休息的时候就得好好休息才行！"	緹絲	"哦，好主意～
旅行的途中，該休息時就得休息才行！"
Resna	レスナ	"あ……ありがとうございます。
お言葉に甘えさせていただきますね……ん？"	Resna	Th-Thank you. I'll take you up on your offer, then... Hm?	蕾斯娜	"谢……谢谢。
那就恭敬不如……嗯？"	蕾斯娜	"謝……謝謝妳。
那我就恭敬不如從命了……嗯？"
???	？？？	"このいい匂い……こっちね！！
間違いない、霊剣の素材見つけたーーー！！！"	???	That delicious smell... Over here! I found the materials for the Eternal Sword, I just know it!	？？？	"我闻到香味了……在这边！！
一定没错，我找到灵剑的素材了——！！！"	？？？	"這個香味……是這裡！！
一定沒錯，我找到靈劍的素材了～～～！！！"
Resna	レスナ	きゃあああああ！？	Resna	Aaaahhh!!	蕾斯娜	呀啊啊啊啊啊？！	蕾斯娜	呀啊啊啊啊啊！？
Tess	テス	なに！？　敵襲！？	Tess	What? Is it an ambush?!	缇丝	出什么事了？！有敌人吗？！	緹絲	什麼！？有敵人來襲！？
???	？？？	"ちょっと、探してるのは花の蜜でしょうが！
ぜんぜん関係ないじゃない！"	???	Hey! We're supposed to be looking for nectar, remember?! Does that look like nectar to you?	？？？	"喂，我们在找的不是花蜜吗！
这根本不沾边好不好！"	？？？	"喂，我們在找的是花蜜吧！
這根本一點關係也沒有啊！"
???	？？？	らっふぇ、ほなかすいりゃったんらもん	???	Buht... I was hwongry!	？？？	可四，偶肚子饿乐码……	？？？	因為倫家就是肚子餓惹嘛。
???	？？？	"ああ、もう食べちゃってる……！
人のものを取っちゃダメだってば、ヴァレリア！"	???	Are you eating already?! You're not supposed to eat other people's things, Valeria!	？？？	"唉，怎么已经吃起来了……！
不能拿别人的东西啊，瓦莱莉娅！"	？？？	"啊，居然已經在吃了……！
瓦萊莉婭，不能擅自拿別人的東西啦！"
Rorona	ロロナ	"いえ、わたしがお渡ししたんです。
まだありますから、遠慮なくどうぞー"	Rorona	It's all right, I gave it to her. We have plenty more to go around, too.	萝乐娜	"不不，是我给她吃的。
这里还有哦，别客气多吃点。"	蘿樂娜	"不，是我拿給她的。
還有很多喔，請別客氣──"
Valeria	ヴァレリア	"食べ物ある所、ヴァレリアありってね。
いやー、すっごく美味しかったわ！"	Valeria	As long as there's food, I'm here for it. That was delicious!	瓦莱莉娅	"哪里有吃的，哪里就有我瓦莱莉娅。
哎呀呀，真是太好吃了！"	瓦萊莉婭	"有食物的地方就有我瓦萊莉婭。
哎呀～這真是太好吃了！"
Valeria	ヴァレリア	"ちょっぴり――かなり食いしん坊な冒険者。
ずば抜けた運動神経を持つが、動くとすぐお腹が空く"	Valeria	An adventurer with a rather impressive appetite. While physically gifted, she can get hungry very easily.	瓦莱莉娅	"稍有些～～非常贪吃的冒险者。
运动能力极其出众，但一运动就马上会饿。"	瓦萊莉婭	"有點──不，是非常貪吃的冒險者。
擁有超乎常人的運動神經，但只要一活動就會肚子餓。"
Rorona	ロロナ	"えへへ、喜んでもらえてよかった！
みんなでパイを食べるのって、やっぱりいいよね"	Rorona	Heheh! I'm glad you enjoyed it. Nothing beats eating pies with your friends!	萝乐娜	"嘿嘿，合你口味就好！
大家一起吃派真是太让人开心了。"	蘿樂娜	"呵呵，妳吃得開心就好了！
大家一起品嘗派，真的很不錯呢。"
???	？？？	"呑気なもんね……。けど、こんな所にいるってことは
あんたたちも魔王を倒しに行くつもり？"	???	How easygoing of you... But, judging by the fact that you're here, I assume you're looking to defeat the Demon King as well?	？？？	"真是没紧张感啊……不过你们会来这个地方，
莫非也是去讨伐魔王的吗？"	？？？	"還真是悠哉啊……不過，妳們出現在這種地方，
就表示妳們也打算去打倒魔王吧？"
Resna	レスナ	は、はい！　そうなんです	Resna	Y-Yes, that's right!	蕾斯娜	是、是的！没错。	蕾斯娜	是、是的！是這樣沒錯。
Valeria	ヴァレリア	ふーん……？　あんた、名前は？	Valeria	Hmm? And what is your name?	瓦莱莉娅	嗯……？你叫什么名字？	瓦萊莉婭	哦……？妳叫什麼名字？
Resna	レスナ	"レ、レスナ、
レスナ・シュテルネンリヒトです！"	Resna	R-Resna! Resna Sternenlicht!	蕾斯娜	"我、我叫蕾斯娜。
蕾斯娜·修特涅利希特！"	蕾斯娜	"蕾、蕾斯娜，
我叫做蕾斯娜‧修特涅利希特！"
Valeria	ヴァレリア	"レスナね、よーく覚えときなさい。
魔王を倒して、報酬をもらうのは私たちよ！"	Valeria	Listen here, Resna. We are the ones who will defeat the Demon King and collect that reward!	瓦莱莉娅	"蕾斯娜啊，你听好了。
打倒魔王，拿到报酬的将会是我们！"	瓦萊莉婭	"蕾斯娜啊，妳給我聽清楚了。
我們會打倒魔王並得到報酬的！"
Resna	レスナ	うっ、いきなりの勝負宣言……！？	Resna	Do we really need to fight over it...?	蕾斯娜	呜，怎么刚一见面就对我下了战书……？！	蕾斯娜	唔，居然劈頭就說自己會贏……！？
Valeria	ヴァレリア	"あら、こういうのは競争するほうが
もっとやる気出るでしょ？"	Valeria	Helps you feel more competitive, doesn't it?	瓦莱莉娅	"哎呀，像这种事难道不是
有点竞争才能更让人有干劲吗？"	瓦萊莉婭	"哎呀，這種事就是要競爭起來
才會更有幹勁吧？"
Valeria	ヴァレリア	"まあ、元から誰にも負けるつもりはないけどね。
最高の役割分担もできてるし"	Valeria	Not like we need to. We won't lose to anyone because we have the perfect team.	瓦莱莉娅	"不过我们本来也不可能输嘛。
我们的分工可是最棒的。"	瓦萊莉婭	"不過，我本來就不打算輸給任何人。
而且我們已經做好了最棒的分工。"
Valeria	ヴァレリア	頼もしい我らがお母さん、クーデリア	Valeria	This is the ever-reliable mother of the bunch, Cordelia.	瓦莱莉娅	这位是我们安心可靠的妈妈，库蝶莉亚。	瓦萊莉婭	庫蝶莉亞是我們最可靠的媽媽。
Cuderia 	クーデリア	"誰がお母さんよ！
紹介するなら、ちゃんとやりなさいよね"	Cordelia	"Who are you calling ""mother""?! Introduce me properly, will you?"	库蝶莉亚	"谁是你妈妈啊！
要介绍就认真点！"	庫蝶莉亞	"誰是妳媽媽啊！
要介紹的話，就給我好好介紹。"
