romanized	name_jp	text_jp	name_en	text_en	name_zh-CN	text_zh-CN	name_zh-TW	text_zh-TW
Marie	マリー	ここがお守りの素材が採れる洞窟ね	Marie	So this is the cave where we'll find the materials for the charms?	玛莉	这就是能采集到护身符素材的洞窟啊。	瑪莉	這裡就是能採集到護身符素材的洞窟啊。
Resna	レスナ	"ずーっと奥まで続いてますね。
なかなか険しい道のりになりそうです……"	Resna	Wow, it just goes on forever. The path looks pretty rugged, too.	蕾斯娜	"通往里面的路好长啊。
路好像还挺险的……"	蕾斯娜	"洞窟一直延伸到深處耶。
感覺這段路相當危險……"
Marie	マリー	"よし。早速行きましょ！
頼もしい仲間も加わったしね"	Marie	Okay! The quicker we start, the quicker we'll be done! Plus, we've got a reliable addition to the party.	玛莉	"好，我们加速前进吧！
毕竟现在又多了一名可靠的伙伴。"	瑪莉	"好。我們盡快出發吧！
畢竟也有可靠的夥伴加入了。"
Valeria	ヴァレリア	"マルローネ、今さらだけどそんな格好で平気？
洞窟探索には向いてないわよね"	Valeria	It's a little late to ask now, but... Are you doing okay in that outfit, Marlone? It doesn't seem all that suited to spelunking.	瓦莱莉娅	"玛洛娜，你到这里还穿这身没事吗？
穿成这样探索洞窟不方便吧。"	瓦萊莉婭	"瑪洛娜，現在說好像有點晚，
但妳那套服裝不太適合探索洞窟吧，沒問題嗎？"
Marie	マリー	"え？　うん。平気よ！
よく分からないけど、不思議と力が出てくるのよ"	Marie	Hm? Oh, I'm fine! It's almost like it's giving me strength for some reason.	玛莉	"咦？啊，没事的！不知为什么，
穿着这身衣服好像会莫名涌出一股力量。"	瑪莉	"咦？嗯。沒事啦！我也不是很清楚，
但穿上它之後我就很不可思議地充滿力量。"
Resna	レスナ	さすが、師匠が着ていた服ですね	Resna	That's Miss Saskia's wardrobe for you!	蕾斯娜	不愧是师父穿过的衣服。	蕾斯娜	不愧是師父曾經穿過的服裝。
Valeria	ヴァレリア	"レスナと初めて会ったのも、
こういう洞窟の中だったわよね"	Valeria	We first met in a cave a lot like this one, huh?	瓦莱莉娅	"我第一次见到蕾斯娜的时候，
也是在这种洞窟里。"	瓦萊莉婭	"我第一次和蕾斯娜相遇時，
也是在這種洞窟裡呢。"
Resna	レスナ	……うん、そうだね	Resna	Yep, we sure did.	蕾斯娜	……嗯，是啊。	蕾斯娜	……嗯，是啊。
Valeria	ヴァレリア	"今思うと……あの出会いをきっかけに、
全部が変わった気がする"	Valeria	Looking back on it now... Everything changed with that meeting.	瓦莱莉娅	"现在一想……就是那次相遇，
让一切都变得不一样了。"	瓦萊莉婭	"現在回想起來……
自從那次邂逅之後，一切似乎都隨之改變了。"
Valeria	ヴァレリア	もちろん、いい意味でね	Valeria	Oh! For the better, of course.	瓦莱莉娅	当然是指好的转变。	瓦萊莉婭	當然，我是指往好的方面。
Resna	レスナ	"私も同じだよ。あそこでヴァレリアと出会って
なかったら、ぜんぜん違う今になっていたかも"	Resna	I feel the same way. If I hadn't met you then, I don't think I'd be who I am today.	蕾斯娜	"我也这么想。要是没能在那里遇见瓦莱莉娅，
我可能会和现在这个我完全不一样吧。"	蕾斯娜	"我也一樣。如果沒有在那裡遇見瓦萊莉婭，
我現在也許會是完全不同的樣子吧。"
Resna	レスナ	"ふぅ……結構奥まで来ましたね。
そろそろ石が採れる場所のはずですけど"	Resna	Phew... We finally made it all the way in. That means we should be coming up on the gathering spot for those stones.	蕾斯娜	"呼……已经走到很深的地方了。
按说这里应该能采集到石头了。"	蕾斯娜	"呼……已經走到相當深的地方了。
應該快到採集石頭的地點了。"
Valeria	ヴァレリア	――――！　二人とも、構えて！	Valeria	Whoa! Get back, you two!	瓦莱莉娅	——！两位，摆好架势！	瓦萊莉婭	────！妳們兩個，做好準備！
Resna	レスナ	えっ、えっ！？	Resna	Huh?! What's going on?!	蕾斯娜	咦，怎么了？！	蕾斯娜	咦、咦！？
Marie	マリー	っ、魔物よ！	Marie	Monsters!	玛莉	有魔物！	瑪莉	是魔物！
Valeria	ヴァレリア	この洞窟のヌシ、ってところかしら？	Valeria	Is that the cave's master?	瓦莱莉娅	是洞窟之主吗？	瓦萊莉婭	或許是這個洞窟的主人吧？
Resna	レスナ	こっちに向かってきます！	Resna	It's coming this way!	蕾斯娜	朝这边过来了！	蕾斯娜	牠正往我們這裡過來！
Marie	マリー	邪魔はさせないわよ！	Marie	We're not going to let you stop us!	玛莉	不会让你碍事的！	瑪莉	別想來妨礙我們！
