romanized	name_jp	text_jp	name_en	text_en	name_zh-CN	text_zh-CN	name_zh-TW	text_zh-TW
Resna	レスナ	…………	Resna	...	蕾斯娜	……	蕾斯娜	…………
Mimi	ミミ	…………	Mimi	...	敏敏	……	敏敏	…………
Resna	レスナ	あ、あの、ミミちゃん……今のって	Resna	Um, Mimi... About what you were saying before...	蕾斯娜	敏、敏敏……刚才那些话……	蕾斯娜	那、那個，敏敏……剛才那些話……
Mimi	ミミ	……私の本心を言ったまでよ	Mimi	I meant every word of it.	敏敏	……是我的心里话。	敏敏	……我只是說出我真實的想法而已。
Resna	レスナ	……本心？	Resna	Really...?	蕾斯娜	……心里话？	蕾斯娜	……真實的想法？
Mimi	ミミ	"気に食わないのよ。あなたみたいな、
努力をしてない人間が同じ場所に立っているのが"	Mimi	I can't stand the sight of you. I hate that I have to share a space with someone who isn't putting any effort into anything.	敏敏	"我很不爽像你这种不努力的人，
却能跟我站在同一个地方。"	敏敏	"我就是不服氣，
像妳這樣沒努力過的人竟然能跟我站在同個地方。"
Resna	レスナ	努力してないなんて……	Resna	"""Isn't putting any effort into anything""...?"	蕾斯娜	我哪有不努力……	蕾斯娜	妳說我沒努力過……
Mimi	ミミ	"だってそうでしょ？　入試も受けずに入ってきた
推薦組なんだから"	Mimi	Am I wrong? You didn't pass any tests to get into the academy.	敏敏	"不是吗？你连入学考试都没参加，
是被推荐进来的。"	敏敏	"難道不是嗎？
妳可是連入學考試都沒考，只靠推薦就入學的。"
Resna	レスナ	それは……そうだけど	Resna	That's...true.	蕾斯娜	这……的确是事实。	蕾斯娜	是……這樣沒錯……
Mimi	ミミ	"推薦を受けるために自分を売り込んだわけでもない。
調合の才能がずば抜けていたわけでもない"	Mimi	And you haven't displayed any sort of prodigious alchemical talent that would explain how you caught someone's attention.	敏敏	"你既没有为了获得推荐而展示自己，
也没有超群的调合天赋。"	敏敏	"既不曾為了拿到推薦資格而積極行銷自己，
也沒有出眾的調合才能。"
Mimi	ミミ	"どこかの誰かの気まぐれで……運だけで
ここに来たってわけでしょ？"	Mimi	You're only here because of someone else's whim—and an enormous amount of luck.	敏敏	"只是因为不知道谁的心血来潮……因为运气好，
才来到这里的，不是吗？"	敏敏	"妳只不過是因為某個人一時興起……
靠運氣才來到的這裡不是嗎？"
Mimi	ミミ	……本当に腹が立つ	Mimi	It makes me sick.	敏敏	……真是让人来气。	敏敏	……真讓人火大。
Mimi	ミミ	"ランターナ学園、錬金術科はね！
努力して努力して努力して……"	Mimi	This is Lantarna Academy's alchemy program we're talking about! It's meant to require blood, sweat, and tears!	敏敏	"兰塔纳学园的炼金术科！
是坚持不懈，不断努力的人们……"	敏敏	"我告訴妳！
蘭塔納學園的鍊金術科可是必須努力努力再努力……"
Mimi	ミミ	"そんな人たちが入試でぶつかって、
それでもなお残った人だけが立つのを許される場所！"	Mimi	The truly determined fought it out over the entrance exams, with only the deserving left standing!	敏敏	"在入学考试中相互比拼，
最后获得胜利才能留下的地方！"	敏敏	"和其他努力至極的人在入學考試中搏鬥，
最後存活下來的人才能站上的地方！"
Mimi	ミミ	"なんであなたみたいな人間がいるの？
錬金術を遊びだと思っているような人間が！"	Mimi	That's how it should have gone! What place is there for people like you, who treat alchemy like it's a game?	敏敏	"为什么你这样的人也会在这里啊？
为什么你这种把炼金术当儿戏的人也能在这里啊！"	敏敏	"為什麼妳這種人會出現在這裡？
像妳這種把鍊金術當兒戲的人！"
Resna	レスナ	"あ、遊びだなんて思ってないよ！
私は本気で錬金術をっ……"	Resna	I don't, though! I'm seriously—	蕾斯娜	"我、我没把炼金术当儿戏！
我也是认真想……"	蕾斯娜	"我、我並沒有把鍊金術當成兒戲！
我是認真對待鍊金術……"
Mimi	ミミ	"本気？
あれが、あなたの本気だっていうの？"	Mimi	Hmph. Is that what you call determination?	敏敏	"认真？
那就是你概念里的认真？"	敏敏	"認真？
妳那點程度就叫認真了嗎？"
Resna	レスナ	え……	Resna	Um...	蕾斯娜	咦……	蕾斯娜	咦……
Mimi	ミミ	"あなた一人じゃ、
実技試験は合格できなかったじゃない"	Mimi	You couldn't even pass the practical skills test without assistance.	敏敏	"只凭你一个人的话，
是不可能在实操考试中合格的吧。"	敏敏	"本來光憑妳一個人，
是不可能通過實作考試的吧？"
Resna	レスナ	…………！	Resna	...!	蕾斯娜	……！	蕾斯娜	…………！
Mimi	ミミ	"先生や先輩がいなかったら
あなたは今頃、退学になってたわ！"	Mimi	If it hadn't been for Sophie and Miss Marlone, you'd have crashed and burned all on your own.	敏敏	"如果没有老师和前辈帮助，
你现在已经被退学了！"	敏敏	"要是沒有老師和學姐們幫忙，
妳現在早就已經被退學了！"
Resna	レスナ	それは……	Resna	I...	蕾斯娜	这个……	蕾斯娜	那是……
Mimi	ミミ	……私は認めない。あなたなんかに負けない	Mimi	I refuse to lose to you. Or recognize that you have any sort of ability.	敏敏	……我不承认。我才不会输给你这种人。	敏敏	……我不認可妳的實力，更不會輸給妳這種人。
Mimi	ミミ	"錬金祭で見せつけてやるわ。
私とあなたの差を"	Mimi	The upcoming Alchemy Festival will only serve to highlight the gap between us.	敏敏	我会在炼金庆典上让你认清你我之间的差距。	敏敏	"我會在鍊金祭上展現我的真本事，
讓妳看清我們之間的差距。"
Resna	レスナ	私……ミミちゃんに、そんな風に思われてたんだ	Resna	So...that's how you feel about me.	蕾斯娜	原来……敏敏是这么看我的啊。	蕾斯娜	原來……敏敏她是這樣看我的。
