file	id	romanized_name	localized_name	text	localized_name_en	text_en	localized_name_zh-CN	text_zh-CN	localized_name_zh-TW	text_zh-TW
CharacterEvent_002_NPC11_001ID	0		男	ま、待ってくれ！　話を聞いてくれ！	Man	H-Hey, come on! Hear me out!	男性	等、等一下！你听我解释！	男	等、等一下！聽我說啊！
CharacterEvent_002_NPC11_001ID	1	Magda	マクダ	聞く価値あるんだろうなぁ？　その話ってのはよ	Magda	You got something worth hearing?	玛格达	你想说的话可别是废话啊？	瑪格達	那你可得拿出能令人滿意的解釋啊。
CharacterEvent_002_NPC11_001ID	2		男	俺はただ仕事を斡旋しただけなんだ！\n金に困ってた奴らにさ！　ただそれだけなんだ！	Man	I'm just trying to help people with money problems get some work, that's all!	男性	我只是帮那些缺钱的人介绍工作而已！\n事情就是这么单纯！	男	我不過是居中牽線罷了！\n替需要錢的人介紹工作！僅此而已！
CharacterEvent_002_NPC11_001ID	3	Magda	マクダ	まあ、そうだなぁ。……安全で簡単な仕事だって\n伝えてなければな	Magda	Uh-huh. It'd be one thing if you weren't telling them it was safe and easy work.	玛格达	嗯，是啊……\n要是你没说你介绍的工作安全又简单的话。	瑪格達	是啊，你說得沒錯……問題是你欺騙那些人，\n說這只是安全又簡單的工作。
CharacterEvent_002_NPC11_001ID	4	Magda	マクダ	お前、凶悪な魔物が出ることを隠して\nあの洞窟に人を送り込んだみてえじゃねーか	Magda	But you keep sendin' people into that cave without telling 'em about the vicious monsters.	玛格达	你把人送进那个洞窟的时候，\n好像可没说里面会有凶恶的魔物吧？	瑪格達	你隱瞞有凶惡魔物出沒的事實，\n不斷把人送進那座洞窟。
CharacterEvent_002_NPC11_001ID	5	Magda	マクダ	んでもって、なんとか帰ってきた奴らには\nちっぽけな報酬しか渡さなかった	Magda	And those poor souls that somehow make it back get nothin' but peanuts, eh?	玛格达	而对那些好不容易死里逃生的家伙，\n你也只给了一丁点的报酬。	瑪格達	而好不容易活著回來的人，\n也只能領到微薄的薪水。
CharacterEvent_002_NPC11_001ID	6	Magda	マクダ	いくら稼いだんだ？　あ？	Magda	And how much are you pocketing, huh?	玛格达	你赚了多少？说啊？	瑪格達	你到底賺了多少錢？快說啊！
CharacterEvent_002_NPC11_001ID	7		男	なあ頼むよ！　あんたら月影の会のシマを\n荒らしたわけでもねえ！　バカがバカを見ただけさ！	Man	Come on, it's not like I trashed Moonlight Society turf or something! This is just fools being fools!	男性	求你了！我也没在你们月影会的地盘上闹事！\n你就当是那群笨蛋自己倒霉不行吗！	男	拜託妳行行好！我可沒在妳們月影會的地盤鬧事！\n不過只是一群傻子吃了悶虧罷了！
CharacterEvent_002_NPC11_001ID	8	Magda	マクダ	……この王都の湾岸地区って場所はな	Magda	You know, the bay area of the capital here...	玛格达	王都的这片海岸地区……	瑪格達	在王都的海灣地區……
CharacterEvent_002_NPC11_001ID	9		男	へ？	Man	Huh?	男性	啊？	男	咦？
CharacterEvent_002_NPC11_001ID	10	Magda	マクダ	確かにバカな奴らが集まってるよ。\nみんな金がねえ、どうしようもねー奴らだ	Magda	Sure, there are a lot of broke, good-for-nothing muscleheads around.	玛格达	的确聚集了一群笨蛋。\n大家都没钱也没本事。	瑪格達	確實聚集了不少傻瓜，大家都是無可救藥的窮鬼。
CharacterEvent_002_NPC11_001ID	11	Magda	マクダ	だけどな。みんな助け合って生きてるんだぜ。好き勝手\nしてたら誰も救われねえ。だから会も睨みを利かせる	Magda	But y'know what? Everyone's helping each other get by. You won't get anywhere just doing whatever you want, so the Moonlight Society's gotta put its foot down.	玛格达	但大家相互扶持着过日子。要是乱来，\n大家都没好日子过。所以月影会才会管理这片地区。	瑪格達	但大家為了生存彼此互相扶持。要是放任他們胡作非為\n只會自取滅亡，所以月影會也負責維持秩序。
CharacterEvent_002_NPC11_001ID	12	Magda	マクダ	そんな愛すべきバカどもから金を搾取する悪党は……	Magda	Any scumbag conning these hardworking muscleheads out of their money...	玛格达	像你这种从可爱的笨蛋身上榨取钱财的坏蛋……	瑪格達	至於壓榨這些可愛傻瓜的惡棍……
CharacterEvent_002_NPC11_001ID	13	Magda	マクダ	依頼人に代わって、この喧嘩屋マクダ様が\n懲らしめてやンよ！	Magda	Is gonna get taught a lesson by this here brawl master on behalf of her clients.	玛格达	就由我打手玛格达代替委托人施加惩罚！	瑪格達	就由我打架專家瑪格達代替委託人執行懲罰！
CharacterEvent_002_NPC11_001ID	14	Magda	マクダ	依頼完了したぜ。もうこの辺りに顔を出そうなんて\n思わないだろうよ	Magda	Job's all done! You won't be seeing that guy's mug around here anymore.	玛格达	委托完成。他应该不会再出现在这一带了。	瑪格達	我完成委託了。\n對方以後應該不敢在這一帶現身了吧。
CharacterEvent_002_NPC11_001ID	15		月影の会受付	よくやった。ありがとな、魔物に襲われて\nケガした奴らも報われるだろう	Moonlight Society Receptionist	Great job, thanks! I'll pass along the good news to the guys who got hurt in the monster attacks.	月影会接待员	干得好。谢谢你，这下子那些\n被魔物袭击受伤的家伙们也算是出了口恶气了。	月影會櫃檯人員	幹得好，謝啦！那些受到魔物襲擊\n而受傷的人們一定也會感到安慰吧。
CharacterEvent_002_NPC11_001ID	16	Magda	マクダ	あーマクダ様が腹立っただけだ。\n気にすんな	Magda	No big deal. My fury did most of the work for me.	玛格达	啊，只是玛格达大人很生气而已，别在意。	瑪格達	啊～瑪格達大人我只是自己看不下去罷了。別在意。
CharacterEvent_002_NPC11_001ID	17	Magda	マクダ	しかし、弱い奴だったな。\nもっと強いのと戦いたいぜ	Magda	But wow, what a little weakling that guy was. I was hoping for a decent fight.	玛格达	不过他也太弱了。\n我还想和更强一点的家伙打呢。	瑪格達	不過，那傢伙還真弱呢。我想和更強的對手較勁。
CharacterEvent_002_NPC11_001ID	18	Magda	マクダ	誰かマクダ様の腕を買わないか！　気に食わない奴は\nぶっ飛ばす。喧嘩屋マクダ様、絶賛営業中だぜ	Magda	Anyone in the market for my fists of fury? I'll send anyone bothering you flyin'. Brawl Master Magda's gotcha covered!	玛格达	有没有人雇佣玛格达大人！你看不顺眼的家伙\n统统打飞，打手玛格达大人正在接单！	瑪格達	瑪格達大人我能替大家揍飛討厭鬼！\n歡迎各位來委託！打架專家瑪格達，好評營業中！
CharacterEvent_002_NPC11_001ID	19	Heidi	ハイディ	お、マクダじゃん	Heidi	Hey, it's Magda!	海蒂	哦，是玛格达啊。	海蒂	啊，這不是瑪格達嗎？
CharacterEvent_002_NPC11_001ID	20	Magda	マクダ	よおハイディにヴァレ公。どっか行くのか	Magda	Oh! Heidi and Vals! Where ya headed?	玛格达	呦，海蒂，瓦莱阁下。你们出门吗。	瑪格達	哦，是海蒂和瓦萊大人啊。妳們要去哪裡？
CharacterEvent_002_NPC11_001ID	21	Heidi	ハイディ	暴れん坊はヴァレリア一人で間に合ってるよ	Heidi	Um, I think we're set with Valeria on the unruly front.	海蒂	爱惹事的人有瓦莱莉娅一个就够了啦。	海蒂	瘋子只要有瓦萊莉婭一個就夠了。
CharacterEvent_002_NPC11_001ID	22	Magda	マクダ	マクダ様のほうがケンカつえーぜ？	Magda	Hey now, you know I'd blow Little Miss Vals here out of the water!	玛格达	还是玛格达大人比较强哦。	瑪格達	不過論打架，瑪格達大人我比較強喔！
CharacterEvent_002_NPC11_001ID	23	Valeria	ヴァレリア	じゃあ試してみましょう、心ゆくまで戦闘よ戦闘！	Valeria	I'll take you up on that! Let's battle to our hearts' content!	瓦莱莉娅	那要不要来比划两下？打到爽快为止！	瓦萊莉婭	不然就來比一場吧。我們來打到盡興為止！
CharacterEvent_002_NPC11_001ID	24	Magda	マクダ	おもしれぇじゃねぇか	Magda	Now we're talkin'!	玛格达	有点意思啊。	瑪格達	挺有意思的嘛。
CharacterEvent_002_NPC11_001ID	25	Valeria	ヴァレリア	えー、いいじゃない、いいじゃない！\n強いんでしょ？　手合わせ希望！	Valeria	Come on, let's do it! You're pretty strong, aren't you? Perfect for sparring!	瓦莱莉娅	哦，好啊好啊！\n你很强对吧？我想和你交手试试！	瓦萊莉婭	哎唷～有什麼關係！\n妳應該很強吧？跟我交手一下嘛！
CharacterEvent_002_NPC11_001ID	26	Magda	マクダ	お前が敵になるようなことがあれば戦ってやるよ	Magda	I'll fight ya if you ever turned out to be an enemy.	玛格达	哪天你成了敌人了，我就和你打一场。	瑪格達	如果妳成為我的敵人，我就跟妳打一場。
CharacterEvent_002_NPC11_001ID	27	Valeria	ヴァレリア	じゃあ敵になる	Valeria	All right, I'll take you up on that!	瓦莱莉娅	那我就当你的敌人吧。	瓦萊莉婭	那我就來當妳的敵人。
CharacterEvent_002_NPC11_001ID	28	Heidi	ハイディ	だあー、やめやめ！！　月影の会の近くで会員同士が\n戦闘なんて、怖い人が飛んでくるよ、めっ！	Heidi	Whoa, whoa, hold on! Two members battling each other near the society is just asking for sketchy people to come running.	海蒂	啊，不行不行！！两个月影会成员在月影会附近\n打起来的话会有很可怕的人冲过来的，不行！	海蒂	啊～都給我住手！！如果成員在月影會附近打架，\n會有可怕的人衝過來喔！
CharacterEvent_002_NPC11_001ID	29	Valeria	ヴァレリア	む……相棒がそこまで言うなら	Valeria	Hmph. Okay, if you say so, partner.	瓦莱莉娅	唔……既然搭档都这么说了，那就……	瓦萊莉婭	唔……既然搭檔都這麼說了……
CharacterEvent_002_NPC11_001ID	30	Heidi	ハイディ	ったく……お、この依頼よさそうじゃん！\nヴァレリア、さっそく向かうよ！	Heidi	Good grief. Oh look, here's a good request! Let's get a move on, Valeria.	海蒂	真是的……啊，这个委托看起来不错！\n瓦莱莉娅，我们马上出发吧！	海蒂	真是的……哦，這個委託看起來挺有趣的！\n瓦萊莉婭，我們出發吧！
CharacterEvent_002_NPC11_001ID	31	Valeria	ヴァレリア	分かったわ、相棒	Valeria	Sure thing, partner!	瓦莱莉娅	好，搭档。	瓦萊莉婭	知道了，搭檔。
