file	id	romanized_name	localized_name	text	localized_name_en	text_en	localized_name_zh-CN	text_zh-CN	localized_name_zh-TW	text_zh-TW
CharacterEvent_001_NPC8_001ID	0		客A	ねえ、見てみて！　この革細工かわいくない？\nおしゃれな装飾品はミーケちゃんの店に限るわね！	Customer A	Look! Isn't this leatherwork just exquisite? Mieke sure knows how to make adorable accessories!	客人A	你看！这个皮革小饰品是不是很可爱？\n要论时尚装饰品，还是得来米珂的店！	顧客A	妳看妳看！這個皮件是不是很可愛？\n果然要找時髦的飾品就該來米珂的店呢！
CharacterEvent_001_NPC8_001ID	1		客B	当然でしょ。ミーケちゃんが作ったものなんだから\n間違いないわよ	Customer B	Of course they're adorable—Mieke made them! I wouldn't expect anything less.	客人B	当然了。这些都是米珂做的，买了准没错。	顧客B	當然囉，畢竟是米珂的作品嘛。\n買了絕對不會出錯。
CharacterEvent_001_NPC8_001ID	2		客C	あ、その服、あたしが先に目を付けてたのよ！\n譲りなさい！	Customer C	Hey, hands off those clothes! I saw them first!	客人C	啊，那件衣服是我先看上的！不许抢！	顧客C	啊，那件衣服是我先看到的！快讓給我！
CharacterEvent_001_NPC8_001ID	3	Mieke	ミーケ	はいはーい、押さないで！　ケンカもだーめ！\nミーケがちゃんとみんなの分作るから！	Mieke	Hey now, no pushing! I'll make sure there's enough to go around!	米珂	好了好了，大家别挤！也不要吵架！\n所有人都有份！	米珂	好了好了～不要推擠！也不准吵架～！\n米珂會讓你們每個人都有份的！
CharacterEvent_001_NPC8_001ID	4		客A	あ、ミーケちゃんだ！　かわいい！\nねえ、私だけの装飾品を作ってほしいんだけど……	Customer A	Oh, Mieke! You're so adorable! You'll custom-make me the necklace of my dreams, won't you? Please?	客人A	啊，是米珂！真可爱！\n那个，我想请你制作我专属的装饰品……	顧客A	啊，是米珂！真可愛！問一下喔，\n我想請妳打造一個專屬於我的飾品……
CharacterEvent_001_NPC8_001ID	5		客B	私の依頼が先よ！	Customer B	Back off! I'm next!	客人B	米珂要先做我的委托！	顧客B	是我要先委託！
CharacterEvent_001_NPC8_001ID	6		客C	いいえあたしが先……！	Customer C	Hey, I was here first!	客人C	不，先做我的……！	顧客C	不，是我先……！
CharacterEvent_001_NPC8_001ID	7	Mieke	ミーケ	ほらほら、順番に並んで！　装飾を作ってほしい人は、\n今から言うミーケの言葉を繰り返してね	Mieke	Settle down, settle down! Everyone will get their turn, but you have to say the magic words!	米珂	好了好了，大家排好队！想要订做装饰品的人，\n跟着米珂重复接下来的话哦。	米珂	別吵別吵，都去排隊！想要米珂做飾品的人，\n要重複米珂接下來所說的話喔。
CharacterEvent_001_NPC8_001ID	8		客C	ミーケちゃんの言葉……？	Customer C	What magic words...?	客人C	重复米珂的话……？	顧客C	米珂所說的話……？
CharacterEvent_001_NPC8_001ID	9	Mieke	ミーケ	それでは皆さんご一緒に……	Mieke	Ready? Repeat after me!	米珂	大家一起来……	米珂	那麼，大家一起喊……
CharacterEvent_001_NPC8_001ID	10	Mieke	ミーケ	ビーッグ！！！	Mieke	I want to be MAJORLY BIG!	米珂	Big——！！！	米珂	偉～大！！！
