romanized	name_jp	text_jp	name_en	text_en	name_zh-CN	text_zh-CN	name_zh-TW	text_zh-TW
Rorona	ロロナ	わ、広い……	Rorona	Wow, it's so roomy back here!	萝乐娜	哇，好宽敞……	蘿樂娜	哇，好寬敞……
Shallistera	シャリステラ	洞窟の向こうにこんな空間が広がっていたなんて……	Shallistera	You really wouldn't expect a space this large in a cave like this.	夏莉丝堤拉	洞窟尽头居然有这么宽阔的空间……	夏莉絲堤菈	沒想到洞窟後方有這麼寬敞的空間……
Sterk	ステルク	皆、止まれ！	Sterk	Everyone, stop!	史特尔克	所有人，停下！	史特爾克	各位，停下來！
Marie	マリー	ど、どうしたの！？	Marie	Wh-What is it?!	玛莉	怎、怎么了？！	瑪莉	怎、怎麼了！？
Sterk	ステルク	あれを見ろ	Sterk	Look over there.	史特尔克	看那个。	史特爾克	妳們看那個。
Rorona	ロロナ	ひぇっ！	Rorona	Eeek!	萝乐娜	噫！	蘿樂娜	咿！
Sterk	ステルク	人造頂獣？　いや、少し違うような……	Sterk	Is that a man-made Apexi? No, it's somewhat different...	史特尔克	人造顶兽？不，有点不一样……	史特爾克	人造頂獸？不，好像有點不一樣……
Marie	マリー	ほっ。どうやら動かないみたいね	Marie	Oh thank goodness, it's not moving.	玛莉	呼，看来不会动呢。	瑪莉	哦，看樣子好像不會動。
Shallistera	シャリステラ	これ、明らかに自然のものではないですよね……	Shallistera	Either way, this clearly isn't a creature of nature.	夏莉丝堤拉	这明显不是自然的产物吧……	夏莉絲堤菈	這些明顯不是自然的造物……
Sterk	ステルク	"極夜の錬金党が創ったものであることは確かだろうが、
先日戦った４体以外にもいたとは……"	Sterk	While we do know that the Polar Night Alchemists have been making their own monsters, I never imagined there could be more than the four we previously fought...	史特尔克	"恐怕是极夜的炼金党做出来的，
不过没想到除了前些日子的四头以外还有……"	史特爾克	"這應該是極夜的鍊金黨創造出來的東西沒錯，
但除了前些日子戰鬥過的那4隻外，竟然還有別隻……"
Marie	マリー	"古城で戦ったヤツもいたわよね？　その４体が
完成形ってだけで、他にも似たようなのがいるのかも"	Marie	There was the one we encountered at the ancient castle, too. Assuming those last four were finished products, it's possible there are more like them.	玛莉	"我们在古堡也和一头打过吧？可能那四头是完成体，
除此之外还有些差不多的个体。"	瑪莉	"當中也有在古城打過的那種吧？
對方說那4隻是成品，或許還有其他類似的存在。"
Marie	マリー	"研究の過程で作られた実験体……ってトコかしら。
もしかしたら、ここに棄てられたとか？"	Marie	In other words, there might be prototypes... Maybe this is where they tossed the ones that didn't work out?	玛莉	"多半就是……研究过程中做出来的实验品吧。
说不定是被丢弃在这里的？"	瑪莉	"也就是在研究過程中所製造的實驗體……是嗎？
難道是被棄置在這裡了？"
Rorona	ロロナ	"でも、棄てられたものなら、
どうしてこれが反応してるんだろう……？"	Rorona	But if this one got thrown out, why did it set off the tool?	萝乐娜	"可是，如果它是被丢弃的，
为什么这个道具有反应呢？"	蘿樂娜	"不過，如果是廢棄物，
探測道具怎麼會有反應呢……？"
Rorona	ロロナ	あれ、これは……？	Rorona	Huh? What's that?	萝乐娜	咦，这是……？	蘿樂娜	奇怪，這個是……？
Marie	マリー	"これ、トラベルゲートの残骸じゃない？
極夜の錬金党の人たちが使ってたやつ"	Marie	Isn't it a broken Travel Gate? Like, the things that the Polar Night Alchemists were using.	玛莉	"这个，是不是旅行门的残骸？
就是极夜的炼金党用的那个门。"	瑪莉	"這是旅行門的殘骸吧？
極夜的鍊金黨成員使用的東西。"
Rorona	ロロナ	じゃあ、これに反応したのかも……？	Rorona	Is that what this was reacting to, then?	萝乐娜	那说不定是对这个门有反应……？	蘿樂娜	那或許是對這個產生了反應吧……？
Marie	マリー	"そうかもね。残骸があるってことは、
極夜の錬金党が出入りしていたのは確かみたい"	Marie	Maybe! If it's already broken, I think it's safe to say that the Polar Night Alchemists used it.	玛莉	"也许吧。既然这里有残骸，
说明极夜的炼金党确实会出入这里。"	瑪莉	"可能喔。既然有殘骸，
就表示極夜的鍊金黨確實在這裡進出過。"
