romanized	name_jp	text_jp	name_en	text_en	name_zh-CN	text_zh-CN	name_zh-TW	text_zh-TW
Ayesha	アーシャ	"というわけで、ソフィーちゃんにお手伝いを
お願いしたいんだ"	Ayesha	So, I was hoping that you'd be able to help me with that, Sophie.	爱夏	"事情就是这样，
所以苏菲，我请罗曼先生安排你来帮我了。"	愛夏	"就是這麼一回事，
所以我希望蘇菲妳可以協助我。"
Sophie	ソフィー	"極夜の錬金党との対決に備えて……
そんな大役、あたしでいいんですか？"	Sophie	Stocking up for a showdown with the Polar Night Alchemists? Are you sure you want me working on a job that important?	苏菲	"要为和极夜的炼金党对决备战了啊……
这么重大的任务，找我真的合适吗？"	蘇菲	"為了與極夜的鍊金黨對決做準備……
這麼重要的工作找我沒問題嗎？"
Ayesha	アーシャ	"うん。ソフィーちゃんは極夜の錬金党とも
戦ったことがあるしね"	Ayesha	Of course! You've fought them before, haven't you?	爱夏	嗯，你和极夜的炼金党交过手对吧。	愛夏	嗯，畢竟蘇菲妳也曾經與極夜的鍊金黨交手過。
Ayesha	アーシャ	この間、ベルク州に一緒に行った時も大活躍だったし！	Ayesha	And you were such a big help when we were out touring Berg!	爱夏	而且上次去贝尔克州的时候你也表现得很出色！	愛夏	還有前陣子一起去貝魯克州時，妳的表現也非常出色！
Sophie	ソフィー	えへへ……ありがとうございます	Sophie	Ehehe, aw... thank you!	苏菲	嘿嘿……谢谢夸奖。	蘇菲	嘿嘿……謝謝妳。
Sophie	ソフィー	"あたしもアーシャさんとの採取や調合、
すっごく楽しかったですよ"	Sophie	I had a great time gathering materials and synthesizing with you too, Ayesha!	苏菲	"那次和爱夏小姐一起采集调合，
真是非常开心。"	蘇菲	"和愛夏小姐一起採集素材與調合時，
我也覺得很開心哦。"
Ayesha	アーシャ	"それに、ソフィーちゃんは錬金術でみんなを幸せに
したい、っていう夢があるんでしょ？"	Ayesha	Besides, your dream is to make people happy through alchemy, right?	爱夏	"而且苏菲你还有个梦想，
要用炼金术为大家带来幸福，对吧？"	愛夏	"而且，蘇菲的夢想是用鍊金術
讓大家獲得幸福對吧？"
Ayesha	アーシャ	だから、今回のお仕事にぴったりだと思って	Ayesha	That makes this a perfect task for you.	爱夏	所以我认为这次的工作很适合你。	愛夏	所以我覺得妳一定能勝任這份工作。
Sophie	ソフィー	はい！　ご期待に添えるよう頑張りますね！	Sophie	Okay! Don't worry, I'll do my best to not let you down!	苏菲	好的！我会努力不辜负期待！	蘇菲	好的！我一定會努力不辜負妳的期待！
Ayesha	アーシャ	"ありがとう！　このお仕事を通して、
もっとソフィーちゃんと仲良くなれたら嬉しいな"	Ayesha	That's great! I was hoping we could get to know each other better, and this job is the perfect opportunity.	爱夏	"谢谢你！而且我还想通过这次合作，
和苏菲增进感情。"	愛夏	"謝謝！如果能透過這份工作與妳變得感情更好，
那我會很高興的。"
Sophie	ソフィー	はい、あたしもアーシャさんともっと仲良くなりたい！	Sophie	Ooh, me too!	苏菲	嗯，我也想和爱夏小姐变得更亲近！	蘇菲	沒錯，我也想與愛夏小姐成為更要好的朋友！
Sophie	ソフィー	そうと決まったらまずは……何からやれば？	Sophie	So, now that that's all settled... What do we do first?	苏菲	既然决定了那就开工吧……我们先做什么好呢？	蘇菲	既然決定了，那我們……要先做什麼呢？
Ayesha	アーシャ	"あ、それなんだけど。ロマンさんが、このお仕事の
ために準備したものがあるから待っててほしいって"	Ayesha	Oh, about that. Roman said that there was something he was going to put together for us, so he'd like us to hold off until then.	爱夏	"啊，关于这个，罗曼先生说，
他为这个委托准备了一些东西，让我们等等。"	愛夏	"啊，關於這點，其實羅曼先生說
他準備了這次工作所需的物品，所以要我們等一下。"
Sophie	ソフィー	え、なんだろう？	Sophie	Really? What is it?	苏菲	咦，会是什么呀？	蘇菲	咦？會是什麼呢？
Ayesha	アーシャ	"それがわたしも知らなくて……。明日持ってきてくれる
みたいだから、お仕事はそれからだね"	Ayesha	I wish I could tell you, but I'm honestly not sure myself. We won't have to wait long, though—it should be ready by tomorrow.	爱夏	"我也不知道……他说明天会带过来。
所以我们要等他把东西带来才能开工。"	愛夏	"這我也不清楚……他好像明天會拿來，
工作就等那之後再開始吧。"
Sophie	ソフィー	はい、分かりました！	Sophie	Good, that's great!	苏菲	好的，我知道了！	蘇菲	好的，我明白了！
