romanized	name_jp	text_jp	name_en	text_en	name_zh-CN	text_zh-CN	name_zh-TW	text_zh-TW
Resna	レスナ	だいぶ奥まで来たと思うんだけど……あ、あそこ	Resna	It feels like we've come pretty far now... Oh, look over there!	蕾斯娜	我们应该走到沙漠深处了吧……啊，看那里。	蕾斯娜	我們應該已經走到很深處了才對……啊，看那裡。
Escha	エスカ	うわぁ。大きい魔物が陣取ってる！？	Escha	Whoa. That sure is a big monster.	爱丝卡	哇，有一只好大的魔物把守在那里！	愛絲卡	哇，有個好大的魔物在守著耶！？
Sophie	ソフィー	このへんが縄張りなのかな	Sophie	I wonder if this is its territory.	苏菲	这一带大概是它的地盘吧。	蘇菲	代表這一帶是牠的地盤嗎？
Izana	イザナ	しかも、相当強そうだよ。ピリピリくる	Izana	It looks strong, too. I'm getting chills just looking at it...	伊札娜	而且它看起来好强，还散发出了敌意。	伊札娜	而且牠看起來很強，我有點緊張。
Resna	レスナ	"でも、今回作る服にはここで見つかる素材が
欠かせない……"	Resna	But we can't make our clothes without the material found here.	蕾斯娜	"但这次要制作的衣服
必须用到这里的素材……"	蕾斯娜	"不過，
這次要做的衣服必須用到這裡才能找到的素材……"
Resna	レスナ	"あと……あの魔物をそのままにしておくと、今後、
町の皆さんが素材を集めるのに苦労しそうです"	Resna	And if we leave the monster as it is, the townspeople will probably struggle to gather materials here in the future.	蕾斯娜	"还有……要是放任那头魔物不管，
今后沙漠城镇的居民们收集素材也会很困难。"	蕾斯娜	"而且……要是放任那個魔物不管，
未來城鎮的人要來蒐集素材也會很辛苦吧。"
Escha	エスカ	"それならここで倒しておくしかないね。
レスナちゃん、みんなで頑張ろう！"	Escha	You're right. We should put it down now so it doesn't cause any trouble later.	爱丝卡	"那就只能在这里打倒它了。
蕾斯娜，我们一起全力战斗吧！"	愛絲卡	"既然這樣只能在這裡先把牠打倒了。
蕾斯娜，大家一起加油吧！"
Sophie	ソフィー	"大丈夫！　こんなときのために、レスナちゃんは
しっかり準備してきたんだから"	Sophie	We'll be all right! Thanks to Resna and her thorough preparations, we should be able to handle anything!	苏菲	"大家放心吧！
蕾斯娜精心准备为的就是这一刻！"	蘇菲	不用擔心！蕾斯娜已經為這種時候做好充足的準備了。
Resna	レスナ	はい！　先輩がた、心強いです！	Resna	I'm really glad you're all here with me, too!	蕾斯娜	嗯！有前辈们在，我感觉很有把握！	蕾斯娜	是的！各位前輩都很可靠！
Izana	イザナ	"じゃあ、準備は万全だね！
アタシもいつでも行けるよ！"	Izana	I guess we're all set, then. Ready whenever you are!	伊札娜	"那么大家都准备万全了吧！
我也随时都能上！"	伊札娜	也就是說都做好準備囉！我也隨時都可以上喔！
Resna	レスナ	うん……それじゃあ皆さん、行きましょう！	Resna	Okay! Let's do this!	蕾斯娜	嗯……那各位，我们走吧！	蕾斯娜	嗯……那麼各位，我們走吧！
