romanized	name_jp	text_jp	name_en	text_en	name_zh-CN	text_zh-CN	name_zh-TW	text_zh-TW
Ayesha	アーシャ	よし。これくらいあれば十分かな	Ayesha	There, that should be plenty.	爱夏	好了，这些应该足够了。	愛夏	好，有這些應該就夠了。
Sophie	ソフィー	あとは調合していくだけですね！	Sophie	All that's left is to synthesize everything!	苏菲	接下来只要调合出成果就大功告成了！	蘇菲	之後就剩下調合了對吧！
Ayesha	アーシャ	"さてと、頑張ろっか。
いっぱいあるから張り切らないと！"	Ayesha	All right, are you ready? There's a lot we have to make, so let's get to work!	爱夏	"那就加油吧。
有这么多素材，我们得马力全开才行！"	愛夏	"好了，一起加油吧。
藥草有很多，我們得加把勁才行！"
Sophie	ソフィー	"実は、手が足りないんじゃないかと思って
知り合いに助っ人をお願いしてるんです！"	Sophie	Actually, I was thinking that we could use some extra help, so I asked some people I know to lend a hand!	苏菲	"其实我早就想到人手可能不够，
所以找了熟人来帮忙！"	蘇菲	"其實我就在想人手可能會不夠，
所以找了認識的人來幫忙。"
Ayesha	アーシャ	ほんとに！？　助かるよ、ソフィーちゃん！	Ayesha	You did?! Thanks, Sophie!	爱夏	真的？！你真棒，苏菲！	愛夏	真的嗎！？幫大忙了，蘇菲！
Ayesha	アーシャ	"ソフィーちゃんの知り合いって言うと……
プラフタちゃんとか？"	Ayesha	Oh, does that mean that Plachta is coming?	爱夏	不过你说的熟人……是普拉芙妲吗？	愛夏	"蘇菲妳認識的人……
是普拉芙妲嗎？"
Sophie	ソフィー	"あー、本当はプラフタもいればよかったんですけど……
ちょっと別の用事で遠出してて"	Sophie	Ah, I wish she could, but she's off doing her own thing.	苏菲	"唔，要是普拉芙妲在就最好了……
可她有事出远门了。"	蘇菲	"啊～要是普拉芙妲真的也在就好了……
但她有其他事情出了遠門。"
Sophie	ソフィー	今、どうしてるかなあ……	Sophie	I wonder how that's going...	苏菲	不知道她现在怎么样了……	蘇菲	不曉得她現在過得怎麼樣了……
Ayesha	アーシャ	やっぱり、一緒にいないと寂しい？	Ayesha	Feeling lonely without her?	爱夏	她不在身边，你一定很想她吧？	愛夏	她不在身邊，妳果然會覺得寂寞嗎？
Sophie	ソフィー	"まあ、寂しい気持ちはありますけど。
でも、ずっとべったりでもいけませんから"	Sophie	Well, yes, but it's not good to spend ALL of our time stuck to each other's sides.	苏菲	"嗯，我确实很想她。
不过总不能一直因此郁郁寡欢。"	蘇菲	"嗯，雖然會覺得寂寞，
但也不能老是黏在一起嘛。"
Sophie	ソフィー	"それに、今回の助っ人もプラフタに負けないくらい
頼もしい人たちばかりですよ！"	Sophie	Besides, the folks who are coming aren't any less reliable than she is!	苏菲	而且这次我找的帮手都和普拉芙妲一样可靠哦！	蘇菲	"而且，這次來幫忙的人都十分可靠，
不輸普拉芙妲喔！"
Ayesha	アーシャ	"そっか。わたしも、人手が足りるか
ちょっと心配してたから、これで一安心だね"	Ayesha	Great! To be honest, I was a little worried that it would be too much work for the two of us, so that's a relief.	爱夏	"这样啊。我也担心过人手会不会不够，
不过这下应该就能放心了。"	愛夏	"這樣啊，我本來也有點擔心人手夠不夠，
這下可以放心了呢。"
