romanized	name_jp	text_jp	name_en	text_en	name_zh-CN	text_zh-CN	name_zh-TW	text_zh-TW
Criselda	クリセルダ	……私を助っ人に？						
Resna	レスナ	"はい。この世界の錬金術について、
あなた以上に詳しい人はなかなかいません"						
Resna	レスナ	"あなたの知識と才能を私に貸してもらえませんか？
ヴァレリアを救うために"						
Criselda	クリセルダ	"断る理由はないわね。
私もヴァレリアの力になりたいもの"						
Resna	レスナ	ありがとうございます！						
Antje	アンチュ	ま、待って！　……私も一緒に行くわ						
Izana	イザナ	アンチュもヴァレリアのために協力してくれるの？						
MURASAKI	ムラサキ	"その問いは、肯定も否定もできるかな。
行動原理は、あくまでクリセルダだからね"						
AONA	アオナ	アンチュちゃんはクリセルダに協力したいから行くんだ						
Antje	アンチュ	"そしてクリセルダが貴方たちに手を貸す以上……
私も、貴方たちに全力で手を貸すわ"						
Resna	レスナ	"ふふっ、嬉しいよ！
アンチュちゃん、ありがとう"						
Antje	アンチュ	べ、別に……お礼なんていらないわ						
Antje	アンチュ	"クリセルダ次第とはいえ、レスナとは、
味方のほうが、嬉しいしね……"						
Roman	ロマン	そうそう、今回はユナも護衛として同行してもらうよ						
Roman	ロマン	"何があるか分からないし……
クリセルダとアンチュの監視役も兼ねてね"						
RUAKKA	ルアッカ	あ？　監視だと？　おめぇ王子でなければぶっ飛ばすぞ						
Roman	ロマン	王子でよかったよ……						
Antje	アンチュ	"監視なんて無用よ。
天才のクリセルダがいれば何もかも上手くいくわ"						
Johanna	ヨハナ	"はあ？　天才？
何言ってるの、天才は、この私のみ！"						
Antje	アンチュ	……どこが？						
Johanna	ヨハナ	は、はああ！？						
Johanna	ヨハナ	"そこまで言うなら、
どっちが天才か白黒つけようじゃないの！"						
Johanna	ヨハナ	レスナ、私もついていくから！						
Izana	イザナ	この二人、いつの間にか仲良しさんになったんだねぇ						
