romanized	name_jp	text_jp	name_en	text_en	name_zh-CN	text_zh-CN	name_zh-TW	text_zh-TW
Sterk	ステルク	今のところ動きはなし……か	Sterk	Still no activity...yet.	史特尔克	目前没有什么动静……	史特爾克	目前沒有動靜啊……
Sterk	ステルク	む――	Sterk	Hrm...	史特尔克	唔——	史特爾克	唔──
Sterk	ステルク	なっ！　動き出した！？	Sterk	Wha—! Did it just move?!	史特尔克	什么！动起来了？！	史特爾克	什麼！動起來了！？
Sterk	ステルク	くっ……！	Sterk	Tch!	史特尔克	唔……！	史特爾克	唔……！
Sterk	ステルク	なに！？　これは……！？	Sterk	Huh?! What's going on?!	史特尔克	什么？！这是……？！	史特爾克	什麼！？這是……！？
Sterk	ステルク	これがあの人造頂獣の力なのか……！？	Sterk	Is this the man-made Apexi's power?!	史特尔克	这是那头人造顶兽的能力吗……？！	史特爾克	這是那隻人造頂獸的力量嗎……！？
Sterk	ステルク	ともかく、ヤツを追わねば！	Sterk	No time to think about it. I have to go after it!	史特尔克	无论如何，必须追上去！	史特爾克	總之，必須要追上牠才行！
Rorona	ロロナ	あれ？　なんでここで反応が……	Rorona	Hm? What's out here that would be setting off a reaction?	萝乐娜	咦？为什么这里会有反应……	蘿樂娜	奇怪？為什麼這裡會有反應……
Rorona	ロロナ	え？	Rorona	Huh?	萝乐娜	咦？	蘿樂娜	咦？
Sterk	ステルク	くっ！	Sterk	Ngh!	史特尔克	呜！	史特爾克	唔！
Rorona	ロロナ	ステルクさん！？　どうしてここに！	Rorona	Sterk?! What are you doing here?!	萝乐娜	史特尔克先生？！你怎么在这里！	蘿樂娜	史特爾克先生！？你為什麼會在這裡！
Marie	マリー	嘘！　なんであれが！	Marie	No way! How did that thing get out?!	玛莉	不会吧！它怎么……！	瑪莉	不會吧！那個怎麼會！
Sterk	ステルク	"見張っていたら突然動き始めたんだ。
ヤツは穴のようなものに吸い込まれて消えた……"	Sterk	It just suddenly began moving. Then, it got sucked into some sort of hole and vanished.	史特尔克	"我本来监视着它，它突然动了起来，
被一个洞穴一样的东西吸进去消失了……"	史特爾克	"我看守的時候，那傢伙突然動了起來。
被像洞一樣的東西吸進去後就消失了……"
Sterk	ステルク	"そして行方を探して海岸に戻ったら、
この通り移動していた"	Sterk	I came back out to the shore to try and track it down, which, as you can see, I've had some success with.	史特尔克	"然后我为了找它回到海岸，
结果如你们所见，移动了位置。"	史特爾克	"然後，我回到海岸尋找牠的行蹤時，
牠已經移動到這裡了。"
Marie	マリー	空間転移……まさか、極夜の錬金党の仕業！？	Marie	It...teleported? Wait, did the Polar Night Alchemists do that?!	玛莉	空间跳跃……难道是极夜的炼金党干的？！	瑪莉	空間轉移……難道說，是極夜的鍊金黨做的好事！？
Sterk	ステルク	"分からん。だが……私の目には、
ヤツ自身が穴を生み出したようにも見えた"	Sterk	I couldn't say. But from my perspective, it looked like the Apexi created the hole of its own accord.	史特尔克	"不知道。但是……在我看来，
洞穴像是它自己制造出来的。"	史特爾克	"不曉得。但……就我所見，
好像是那傢伙自己製造出洞穴的。"
Shallistera	シャリステラ	そんなまさか……	Shallistera	Impossible...	夏莉丝堤拉	怎么可能……	夏莉絲堤菈	怎麼可能……
Sterk	ステルク	まただ……！	Sterk	Not again!	史特尔克	又来了……！	史特爾克	又來了……！
Rorona	ロロナ	ま、待ってー！	Rorona	H-Hey! Wait up!	萝乐娜	等、等等——！	蘿樂娜	等、等一下──！
Marie	マリー	放っておいたらまずいわよ！	Marie	We can't let it go running around wild!	玛莉	不能放着它不管！	瑪莉	要是放著不管可不妙！
Sterk	ステルク	しかし、どうやって追う？　手分けするか？	Sterk	How do you propose we chase it down, then? Should we split up?	史特尔克	可是要怎么追？分头行动吗？	史特爾克	可是，要怎麼追上牠？分頭追嗎？
Shallistera	シャリステラ	"確か、例の道具が反応してましたよね。
それを使えば場所が分かるんじゃないですか？"	Shallistera	That device reacts to the Apexi, doesn't it? Couldn't we use that to figure out its location?	夏莉丝堤拉	"那个道具有反应对吧？
那用道具就能知道它去哪里了吧？"	夏莉絲堤菈	"我記得那個道具有反應對吧？
只要使用那個，應該就能知道位置了。"
Rorona	ロロナ	確かに！　ええと……	Rorona	Oh, right! Um...	萝乐娜	对哦！我看看……	蘿樂娜	的確！我看看……
Rorona	ロロナ	あっちだ！	Rorona	It's over that way!	萝乐娜	在那边！	蘿樂娜	在那邊！！
Marie	マリー	急ぎましょ！	Marie	Let's hurry!	玛莉	走！	瑪莉	加緊腳步！
