romanized	name_jp	text_jp	name_en	text_en	name_zh-CN	text_zh-CN	name_zh-TW	text_zh-TW
Lanze	ランツェ	どうだ！　ちゃんとついただろう！	Lanze	What'd I say. Told ya I knew what I was doin'!	兰泽	怎么样，到达目的地了吧！	藍澤	怎麼樣！順利抵達了吧！
Flocke	フロッケ	本当につきましたね！　ランツェさん、すごいです！	Flocke	We made it! It's all thanks to you, Lanze!	芙洛可	还真是呢！兰泽先生好厉害啊！	芙洛可	真的抵達了！藍澤先生好厲害！
Heidi	ハイディ	"へぇ。海も砂漠も似たようなモンって言ったの、
伊達じゃなかったんだ"	Heidi	So you did mean it when you said that sailors can find their way on sand as well as sea. I'm impressed!	海蒂	"哦，
原来你说沙漠跟海洋差不多不是说着玩的啊。"	海蒂	"哦～你之前說大海和沙漠很像，
原來不是亂說的啊。"
Totori	トトリ	ランツェさん、やるときはやるんですね！	Totori	It seems we really can rely on you when it counts!	托托莉	兰泽先生在关键时刻不会掉链子呢！	托托莉	藍澤先生該認真的時候還是很厲害的！
Lanze	ランツェ	フッ。そうだろう！	Lanze	Hah. And don't you forget it!	兰泽	呵，对吧！	藍澤	呵，對吧！
Lanze	ランツェ	ともかく、一休みしたら早速――	Lanze	Anyway, we'll take a quick rest, and then—	兰泽	总之，休息好了就赶快——	藍澤	總之，我們休息一下就盡快──
Flocke	フロッケ	…………！	Flocke	...!	芙洛可	……！	芙洛可	…………！
Valeria	ヴァレリア	フロッケ？	Valeria	Flocke?	瓦莱莉娅	芙洛可？	瓦萊莉婭	芙洛可？
Flocke	フロッケ	…………	Flocke	...	芙洛可	…………	芙洛可	…………
Flocke	フロッケ	お父さん……？	Flocke	Dad...?	芙洛可	爸爸……？	芙洛可	爸爸……？
Lanze	ランツェ	「お父さん」って――	Lanze	"""Dad""? You mean—"	兰泽	你说“爸爸”……？	藍澤	妳說「爸爸」──
Flocke	フロッケ	は……はい！	Flocke	Y-Yes!	芙洛可	是……是的！	芙洛可	是……是的！
Flocke	フロッケ	お、お父さんとお母さんがいたんです！	Flocke	It's them! My parents!	芙洛可	我、我看到爸爸妈妈了！	芙洛可	爸、爸爸和媽媽就在那裡！
Heidi	ハイディ	ええっ！？　ほ、ホントに！？	Heidi	What?! Are you sure?	海蒂	咦？！真、真的吗？！	海蒂	咦咦！？真、真的嗎！？
Flocke	フロッケ	はい！　あ、あそこのお店の前に……！	Flocke	Yes! They're over there, in front of that stall!	芙洛可	是的！就、就在那家店前面……！	芙洛可	是的！就、就在那邊那間店前面……！
Totori	トトリ	"フロッケさん、よかったですね。
自分の足で探してきた努力が実ったんですよ！"	Totori	I'm so happy for you, Flocke! All your searching has finally paid off!	托托莉	"芙洛可，真替你高兴。
你靠自己的努力实现了目标呢！"	托托莉	"太好了，芙洛可小姐。
妳一路努力靠自己尋找到現在，總算有結果了！"
Valeria	ヴァレリア	ほら、早く会いに行って！	Valeria	What are you waiting for? Go and let them know you're here!	瓦莱莉娅	好啦，快去跟他们见面吧！	瓦萊莉婭	去吧，快去見他們！
Flocke	フロッケ	はい！	Flocke	O-Okay!	芙洛可	好的！	芙洛可	好的！
Heidi	ハイディ	やー、こんなことってあるんだね	Heidi	Wow... I suppose miracles really do happen sometimes.	海蒂	哎呀，还有这么巧的事啊。	海蒂	哎呀，沒想到真的會遇上這種事。
Valeria	ヴァレリア	トトリが言う通り、フロッケの頑張りが実ったのよ	Valeria	It's just like you said, Totori. All her hard work paid off in the end.	瓦莱莉娅	就跟托托莉说的一样，芙洛可的努力有了成果呢。	瓦萊莉婭	托托莉說得對，芙洛可的努力總算獲得結果了。
Totori	トトリ	"ご両親って確か、行方不明だったんですよね？
これからはご両親と一緒に暮らすのかな……"	Totori	Her parents were missing, weren't they? Do you think she'll go to live with them again?	托托莉	"我记得她的父母本来是失踪了吧？
今后她会跟父母一起生活吗……"	托托莉	"我記得，她的父母本來是失蹤了對吧？
那她之後會跟父母一起生活嗎……"
Lanze	ランツェ	"寂しいが……天使ちゃんが親と会えたなら
それが一番だよな……"	Lanze	I'll miss havin' our little angel around to brighten the house, but...she's finally found her parents. She'd probably be happiest that way, too.	兰泽	"小天使不在挺叫人孤单的……
不过她能找到父母就是最好的……"	藍澤	"雖然有點寂寞……
但既然小天使和父母親重逢了，那就是最好的選擇……"
Lanze	ランツェ	ん？　何かあったのか？	Lanze	Hm? Is somethin' wrong?	兰泽	嗯？发生什么事了吗？	藍澤	嗯？發生什麼事了嗎？
Valeria	ヴァレリア	行ってみましょ！	Valeria	Let's check in on them!	瓦莱莉娅	我们去看看吧！	瓦萊莉婭	我們去看看吧！
	商人の男性	ですから、人違いですよ	Male Merchant	Like we said, there must be some mistake.	男商人	我都说了，你认错人了。	男性商人	我就說，是妳認錯人了。
Flocke	フロッケ	そんな！　フロッケの顔、忘れちゃったんですか！？	Flocke	It's me, Flocke! Surely you haven't forgotten me?	芙洛可	怎么可能呢！你们不记得芙洛可的长相了吗？！	芙洛可	怎麼會！你忘記芙洛可的長相了嗎！？
	商人の女性	そんなことを言われてもねぇ……	Female Merchant	"""Forgotten""? I'm afraid we never knew you to begin with."	女商人	这要我们怎么回答你呢……	女性商人	就算妳這麼說……
Flocke	フロッケ	"お父さん！　お母さん！
フロッケは二人をずっと探してたんです！"	Flocke	But...you're my mom and dad! I've been looking for you all this time!	芙洛可	"爸爸！妈妈！
芙洛可一直都在努力寻找你们！"	芙洛可	"爸爸！媽媽！
芙洛可一直在找你們！"
	商人の女性	悪いけど、私たちはあなたのことは知らないんですよ	Female Merchant	We're sorry, we truly are, but we've never seen you in our lives.	女商人	很抱歉，我们不认识你哦。	女性商人	抱歉，我們並不認識妳。
Flocke	フロッケ	そ……んな……	Flocke	B-But... But...	芙洛可	怎么会这样……	芙洛可	怎……麼會……
Lanze	ランツェ	どういうことだ……？	Lanze	What's goin' on?	兰泽	什么情况……？	藍澤	這是怎麼回事……？
