romanized	name_jp	text_jp	name_en	text_en	name_zh-CN	text_zh-CN	name_zh-TW	text_zh-TW
Marion	マリオン	"なるほど。やっぱり錬金党はハイネ州の大原野で
魔物たちを飼育していたのね"	Marion	So we were right on the money. The Polar Night Alchemists were using land in the Haine wilderness to breed monsters.	玛丽翁	"原来如此，炼金党果然在海涅州的大原野上
养了魔物啊。"	瑪麗翁	"原來如此，鍊金黨果然在海涅州的大原野上
飼養了魔物群啊。"
Ryza	ライザ	うん。マリオンさんの推察通りだったよ	Ryza	Yup. Just like you thought.	莱莎	嗯，正如玛丽翁小姐所料。	萊莎	嗯，跟瑪麗翁小姐推測的一樣。
Judie	ユーディー	"そして、そこの魔物をあたしたちが
全滅させたってわけ！"	Judie	And to top it all off, the three of us wiped those pesky monsters out! Every last one!	优蒂	"然后呢，那里的魔物已经
被我们全部消灭掉啦！"	優蒂	然後，我們把那邊的魔物全都消滅了！
Marion	マリオン	"無茶はしないで、
ってはっきりと伝えたつもりだったのだけど……"	Marion	I recall giving you an explicit warning not to bite off more than you could chew... Does that ring a bell?	玛丽翁	"不是说好了不许逞强吗。
我应该说得很清楚了……"	瑪麗翁	我明明已經很清楚地告訴過妳們不要亂來的……
Ryza	ライザ	あはは……	Ryza	Ahaha...	莱莎	啊哈哈……	萊莎	啊哈哈……
Heidi	ハイディ	"しっかし、ユーディットがトラベルゲートを
動かしたことが思わぬ成果に繋がったね"	Heidi	But you know, in the end, Judith's trouble with that busted Travel Gate was just the clue we needed for our counterattack.	海蒂	"不过，多亏优蒂托启动了旅行门，
收获了意想不到的成果呢。"	海蒂	"不過，優蒂啟動了旅行門
竟帶來了意想不到的成果呢。"
Marion	マリオン	"無茶な突撃だったとは思うし、魔物の飼育場が
その１か所だけだとも思えないけれど……"	Marion	I will say this: your behavior was far too reckless. Besides, the Polar Night might be breeding monsters in multiple locations.	玛丽翁	"在我看来，你们的突袭太过乱来了，
而且魔物养殖场很可能不止那一处……"	瑪麗翁	"雖然我覺得這次突襲行動很魯莽，
而且魔物飼養場也應該不只那一處……"
Marion	マリオン	"本当によくやったわね。
敵に大きな損害を与えたことは、間違いないわ"	Marion	But...well done, you three. You were remarkable. You dealt our enemy a blow that they won't soon recover from.	玛丽翁	"不过，你们干得很不错了。
敌人毫无疑问受到了很大的损失。"	瑪麗翁	"但妳們真的做得很好。
確實給敵人帶來了重大的損失。"
Judie	ユーディー	因縁の錬金党に一矢報いてやったわね！	Judie	Those Polar Night Alchemists had it coming!	优蒂	向结怨已久的炼金党报了一箭之仇呢！	優蒂	對宿敵鍊金黨報了一箭之仇呢！
Heidi	ハイディ	いよっ、嵐の風雲児	Heidi	Heh, feisty as ever! Guess that's why they call her the Storm Prodigy!	海蒂	不愧是暴风雨般的风云人物。	海蒂	哇，暴風般的風雲人物。
