romanized	name_jp	text_jp	name_en	text_en	name_zh-CN	text_zh-CN	name_zh-TW	text_zh-TW
Judie	ユーディー	はぁ……はぁ……ふはぁー。やっと帰ってこられたわ	Judie	*Huff* *Huff* Thank goodness... Finally, I made it!	优蒂	呼……呼……呼啊。总算回来了。	優蒂	呼……呼……呼哈。終於能回來了。
Rorona	ロロナ	あれ、ユーディットさん！	Rorona	Oh! Judith, you're back!	萝乐娜	咦，优蒂小姐！	蘿樂娜	咦，優蒂小姐！
Judie	ユーディー	あ、ロロナ！　それに皆さん、お揃いで……	Judie	Rorona! Everyone's here...	优蒂	啊，萝乐娜！还有大家也都在……	優蒂	啊，蘿樂娜！還有大家，怎麼都聚在這裡……
Marion	マリオン	なんだか随分とボロボロだけど、どうしたの？	Marion	What happened? You look like you've been through the wringer!	玛丽翁	你怎么浑身破破烂烂的，发生什么事了？	瑪麗翁	妳怎麼渾身狼狽成這樣，發生什麼事了嗎？
Judie	ユーディー	はぁ。実は……	Judie	*Sigh* It's a long story...	优蒂	唉，其实……	優蒂	唉，其實……
Geron	ジェロン	"つまり、極夜の錬金党の残したトラベルゲートを
暴走させ、様々な場所へ飛んだと"	Geron	You're telling us that a Travel Gate the Polar Night Alchemists left behind went haywire and teleported you all over the world?	杰隆	"也就是说极夜的炼金党留下的旅行门被你弄失控了，
导致你被传送到了各种各样的地方。"	傑隆	"也就是說，極夜的鍊金黨留下來的旅行門失控，
把妳轉移到了各個地方是嗎？"
Judie	ユーディー	そうなの！　それぞれほんの一瞬だったけど	Judie	That's exactly what I'm telling you! But I was only in each place for a little while.	优蒂	是的！不过每个地方只待了一小会儿。	優蒂	沒錯！每個地方都只去了一下下而已。
Geron	ジェロン	興味深い話だ	Geron	Interesting...	杰隆	很有意思。	傑隆	這還真有意思。
Geron	ジェロン	"誤作動とはいえ、お前が飛んだ場所のいくつかは
錬金党のトラベルゲートと接続された地点かもしれん"	Geron	This is just a theory, but maybe the places it warped you to are somehow connected to the Polar Night's operations.	杰隆	"虽然并非正常启动，但你传送的那几个地方，
有可能是炼金党的旅行门上事先设定好的。"	傑隆	"雖然門是故障了，但妳被轉移過去的幾個地方，
或許是和鍊金黨的旅行門相連的地點。"
Marion	マリオン	"それらの場所は錬金党の拠点の１つかもしれない
……ってことね？"	Marion	Which means...one of them might be the location of their monster breeding grounds.	玛丽翁	"也就是说……
那些地方可能是炼金党的据点之一？"	瑪麗翁	"你的意思是……
那些地方可能是鍊金黨的據點之一，對嗎？"
Ryza	ライザ	"だとしたら気になるのは、ユーディットさんが
大量の魔物に囲まれたって場所だね"	Ryza	That makes sense! It must have been the place where Judith found herself surrounded by monsters, right?	莱莎	"既然如此，优蒂小姐被大量魔物包围的
那个地方有些可疑呢。"	萊莎	"這樣的話，優蒂小姐被大量魔物包圍的那個地方
就很讓人好奇了。"
Rorona	ロロナ	魔物はどのくらいの数いたんですか？	Rorona	About how many monsters were there with you?	萝乐娜	那里大约有多少魔物？	蘿樂娜	那邊的魔物有多少呢？
Judie	ユーディー	"１０、２０……
全部は見えなかったけど、もっといたかもしれない"	Judie	Maybe ten or twenty, probably more. I couldn't see all of them.	优蒂	"十几、二十几只吧……
这只是一部分，说不定还有更多。"	優蒂	"10幾20隻……
我沒看到全部，說不定還有更多。"
Heidi	ハイディ	うへぇ……！　まるで魔物の飼育場だ	Heidi	Blegh! Sounds like the right place...	海蒂	哇啊……根本就是魔物养殖场啊。	海蒂	嗚哇……！簡直是魔物的飼養場。
Marion	マリオン	とても自然のものとは思えないわね	Marion	That has to be it. It wouldn't be natural for so many monsters to gather in such a small area otherwise.	玛丽翁	怎么想都不是自然形成的。	瑪麗翁	怎麼想都覺得那地方不是自然形成的。
Judie	ユーディー	"みんなの話と照らし合わせると、あそこが
極夜の錬金党が魔物を飼ってる場所だと思うわ"	Judie	I think you're onto something. The Polar Night must be using the place I saw to raise their monsters.	优蒂	"听大家这么一说，
我觉得那里就是极夜的炼金党饲养魔物的地方。"	優蒂	"比照剛才大家所說的，
我認為那裡就是極夜的鍊金黨飼養魔物的地方。"
Heidi	ハイディ	"広い平原ってことは……
さっきマリオンさんが挙げた候補とも重なるね"	Heidi	You mentioned seeing wide-open plains... That matches up with one of the places Marion suggested!	海蒂	"广阔平原的话……
玛丽翁小姐刚刚提到的一处可疑地点刚好符合呢。"	海蒂	"廣闊的平原……
跟瑪麗翁剛才提到的幾個地點也對應上了。"
Marion	マリオン	"そうね。ハイネ州の大原野。
そこに魔物の飼育場がある可能性が高いわ"	Marion	Exactly. The Haine wilderness. That might be just the place we're looking for.	玛丽翁	"没错，海涅州的大原野。
魔物养殖场位于那里的可能性很大。"	瑪麗翁	"是啊。海涅州的大原野。
那裡有魔物飼養場的可能性很高。"
Geron	ジェロン	なるほど。そこにあってもおかしくないな	Geron	Huh. It's all coming together...	杰隆	原来如此。确实，会在那里也不奇怪。	傑隆	原來如此，就算設在那裡也不奇怪。
