romanized	name_jp	text_jp	name_en	text_en	name_zh-CN	text_zh-CN	name_zh-TW	text_zh-TW
Ayesha	アーシャ	ふぅ……ほっとしますね。帰ってきたって気がします	Ayesha	Phew... There's something relieving about settling in back at home.	爱夏	嗯……真让人放松。有种家一般的感觉。	愛夏	呼……真舒服。終於感覺到自己回家了。
Roman	ロマン	休暇は楽しめたかい？	Roman	Did you have fun on your trip?	罗曼	有好好享受休假吗？	羅曼	休假過得還開心嗎？
Ayesha	アーシャ	"はい。ソフィーちゃんとベルク州の高地まで採取に
行ったんですけど、星空がすごく綺麗でしたよ！"	Ayesha	Oh, yes! Sophie and I went to do some gathering on the plateau in Berg Province. The stars at night were just breathtaking!	爱夏	"嗯。我和苏菲一起去了贝尔克州的高地采集素材，
那里的星空真是太漂亮了！"	愛夏	"很開心哦。我和蘇菲一起去了貝魯克州的高地採集素材，
那裡的星空非常漂亮！"
Roman	ロマン	"それは何よりだよ。
あそこは国内でも有数の景勝地だからね"	Roman	I'm glad to hear it. That region has some of the best scenery in the country.	罗曼	"真是太好了。
那里可是国内数一数二的旅游胜地。"	羅曼	"那真是太好了，畢竟貝魯克州可是國內
為數不多的觀光景點啊。"
Roman	ロマン	ちょうどレスナたちと行き違いになったのかな	Roman	It's a shame you just missed Resna and the others, though.	罗曼	不过你们好像正好和蕾斯娜她们错过了。	羅曼	不過妳們好像沒碰到蕾斯娜她們呢。
Ayesha	アーシャ	え、レスナさんたちもベルク州に行っていたんですか	Ayesha	Hm? Did they head off to Berg too?	爱夏	嗯？蕾斯娜小姐她们也去了贝尔克州吗？	愛夏	咦？蕾斯娜小姐她們也去了貝魯克州嗎？
Roman	ロマン	"そうさ。しかも、そこで極夜の錬金党と
戦いになったらしい"	Roman	Indeed they did. And apparently, they got into a fight with the Polar Night Alchemists while they were at it.	罗曼	是啊。而且还在那里和极夜的炼金党打了一场。	羅曼	"是啊，而且她們好像還在那裡
與極夜的鍊金黨交戰。"
Ayesha	アーシャ	"えっ、またですか？
このところ、動きが活発になってるような……"	Ayesha	What, again? They certainly seem to be getting bolder by the day.	爱夏	"什么，又来了？
最近那些人好像越来越嚣张了……"	愛夏	"咦？又是他們？
總覺得這陣子對方的行動越來越頻繁了……"
Roman	ロマン	"その上、極夜の錬金党、ララが
レスナに対して完全決着の場を設けると宣言したそうだ"	Roman	Not to mention, Lara—another of their outspoken members—said that she'd settle things with Resna once and for all.	罗曼	"而且极夜的炼金党的拉拉还告诉蕾斯娜，
他们已经准备好了决战的场所。"	羅曼	"不僅如此，聽說隸屬極夜的鍊金黨的拉拉
還表明要與蕾斯娜徹底做個了結。"
Ayesha	アーシャ	"宣戦布告、ってことですか！？
そんな、どうして……"	Ayesha	Isn't that a blatant declaration of war?! Why would she go that far?	爱夏	"是正式宣战的意思吗？！
这是为什么……"	愛夏	"這是宣戰的意思嗎！？
為什麼要這樣……？"
