romanized	name_jp	text_jp	name_en	text_en	name_zh-CN	text_zh-CN	name_zh-TW	text_zh-TW
Judie	ユーディー	"極夜の錬金党に一泡吹かせるのは大賛成よ！
あたしの報告が役に立って何よりだわ！"	Judie	I'm just glad my info did everyone some good! Now it's time for us to teach those Polar Night Alchemists a lesson!	优蒂	"强烈赞同给极夜的炼金党来个出其不意！
我的报告能派上用场真是太好了！"	優蒂	"非常贊成給極夜的鍊金黨來個出其不意的攻擊！
我的報告能幫上忙真是太好了！"
Marion	マリオン	"そう急いてはダメよ。
まずは対象の調査から始めましょう"	Marion	Not so fast. We need to scout out the area before we make any moves.	玛丽翁	"不可贸然行事。
先侦察一下吧。"	瑪麗翁	"行事不可急躁。
我們先從調查目標開始吧。"
Judie	ユーディー	"あたしとしては今すぐにでも
殴り込みたい気分なんだけど！"	Judie	Just let me at those creeps! I'll give them a piece of my mind!	优蒂	我个人倒是想立刻冲进去把他们都揍一顿呢！	優蒂	可是我恨不得現在就把他們痛揍一頓！
Geron	ジェロン	"おい。意気込みは結構だが、
人造頂獣のような隠し玉を持っていたらどうする"	Geron	You've got guts all right. But what are you going to do if they have more man-made Apexi waiting to greet you?	杰隆	"喂，你气势虽然挺足的，
但对方还留有人造顶兽那种后手可怎么办啊。"	傑隆	"喂，幹勁十足是件好事，
但如果他們還藏著像是人造頂獸那樣的底牌怎麼辦？"
Heidi	ハイディ	そんな可能性もあんの？　ジェロくん	Heidi	Hold up, Gero! Do you really think they have more of those things?!	海蒂	小杰隆，还有那种可能吗？	海蒂	會有這種可能嗎？傑羅。
Geron	ジェロン	"俺の知らないことのほうが多いぐらいだ。
……ジェロくんはやめろ"	Geron	To be honest, I barely knew a thing about the organization... And don't call me Gero.	杰隆	"他们藏得深着呢，我不知道的还比较多……
还有别叫我小杰隆。"	傑隆	"我不知道的事反而比較多
……還有別叫我傑羅。"
Marion	マリオン	"方針を決めましょう。魔物たちについては調査内容
次第ってことで、くれぐれも無茶はしないように"	Marion	Let's decide on a plan. First off, we need to scout out the monsters we'll be dealing with. But you have to be extremely careful.	玛丽翁	"来定个方针吧。关于魔物的应对方式，
要根据调查结果见机行事，千万不要逞强乱来。"	瑪麗翁	"我們來制定方針吧。就看調查內容如何，
再決定怎麼處理那群魔物，請大家千萬不要亂來。"
Judie	ユーディー	でも、戦っちゃダメってわけじゃないでしょ？	Judie	You mean we can't fight them at all?	优蒂	但也不是必须避开战斗吧？	優蒂	不過，這不是不能戰鬥的意思吧？
Marion	マリオン	"もちろん、危険が及ぶようなら反撃しないと
いけないけど、無茶は禁物ってこと"	Marion	If you need to defend yourselves, you'll have to, but don't go biting off more than you can chew.	玛丽翁	"当然，遇到危险自然要还击，
但一定不能逞强。"	瑪麗翁	"當然，如果危及人身安全就必須反擊，
但絕對不可亂來。"
Ayesha	アーシャ	"それなら、少人数で目立たないように
調べに行くほうがいいかもしれませんね"	Ayesha	It might be a good idea to move in a small group so we don't attract too much attention.	爱夏	"这样的话，只派少数几个人去，
悄悄调查比较好。"	愛夏	"既然這樣，那還是少數幾個人
保持低調地前去調查可能會比較好。"
Judie	ユーディー	実際見てきたあたしは行くとしてー	Judie	Maybe I should go since I've technically been there once already!	优蒂	那么去过现场的我肯定要去——	優蒂	實際看過那裡的我是一定要去──
Ryza	ライザ	"あたしも行くよ！
大原野なら旅したことがあるから、土地勘もあるしね"	Ryza	And I'll go with you! I've explored the wilderness there before, so I'll make sure we don't get lost.	莱莎	"我也要去！
我旅行时去过大原野，对那边比较熟悉。"	萊莎	"我也一起去！
我曾經去大原野旅行過，也很了解當地情況。"
Marion	マリオン	"錬金党の魔物は市井の人々にも危害を及ぼしかねない
存在よ。この重要任務……任せるわね"	Marion	The Polar Night's monsters are a danger to the people, which is exactly why this mission is of the utmost importance. We're counting on you.	玛丽翁	"炼金党的魔物可能会危及市民，
这个重要的任务……就交给你了。"	瑪麗翁	"鍊金黨的魔物恐怕會對市井百姓帶來危害。
這個重要的任務……就交給妳們了。"
Heidi	ハイディ	"私も行くよ。斥候なら得意だしね。
きっと役に立つよ"	Heidi	Then I'm going too! Scouting is my specialty. Trust me, you'll be glad you let me tag along.	海蒂	"我也要去。我很擅长侦察，
一定有用武之地。"	海蒂	"我也去吧。
我擅長偵察，肯定能幫上忙。"
Ryza	ライザ	ハイディさん、いいの？	Ryza	Heidi, are you sure?	莱莎	海蒂小姐，可以吗？	萊莎	海蒂，真的可以嗎？
Heidi	ハイディ	"もち。それに錬金党を探れば、ヴァレリアの情報が
出てくるかもしれないしね"	Heidi	Positive. Besides, we might just be able to find some info about Valeria while we're investigating the Polar Night Alchemists.	海蒂	"当然啦。再说只要搜查炼金党，
说不定能顺藤摸瓜，找到瓦莱莉娅的线索呢。"	海蒂	"當然。而且探查鍊金黨，
說不定還能得到瓦萊莉婭的情報。"
Ryza	ライザ	よーし。じゃあ、今回はこの三人で行こう！	Ryza	Then that settles it. Looks like the three of us are going on a scouting mission!	莱莎	好。那么这次调查就我们三个人去了！	萊莎	好，這次我們就三個人一起去吧！
Ryza	ライザ	"レスナも頑張ってるし、先輩として成果の１つでも
持ってきてあげなきゃね"	Ryza	Resna is working hard too. As a fellow alchemist, I can't let her down.	莱莎	"蕾斯娜那么努力，我们身为她的前辈，
也要拿出点成果来。"	萊莎	"蕾斯娜正在努力，
我們身為前輩也得多少帶回一點成果才行。"
Heidi	ハイディ	そうだ。レスナも上手くやってるかな……？	Heidi	You won't. But I wonder if she's doing all right...	海蒂	对了，蕾斯娜那边不知道顺不顺利……	海蒂	沒錯。不知道蕾斯娜那邊還順利嗎……？
Judie	ユーディー	"あ、ちょうど会ったけど、上々だったわよ。
あとは依頼人に報告するだけだって"	Judie	I just saw her, actually! Everything was going great. She was on her way back to report in about their big win.	优蒂	"啊，我正好碰见她了，很顺利哦。
只差向委托人报告了。"	優蒂	"啊，我剛好有遇見她，她做得很棒喔。
只剩下向委託人回報而已。"
Judie	ユーディー	それに、極夜の錬金党のアンチュも捕まえていたわ！	Judie	Get this: Resna and the gang were finally able to catch Antje, one of the Polar Night Alchemists!	优蒂	而且他们还抓住了极夜的炼金党的安洁哦！	優蒂	而且，極夜的鍊金黨的安潔也被她抓到了！
Heidi	ハイディ	おぉーう驚いた。また大手柄だよ。やるじゃん	Heidi	Whoa, seriously? Is there anything that girl can't do?	海蒂	哇哦，真令人吃惊。这是大功一件啊，挺能干的嘛。	海蒂	喔喔～太驚人了。她又立下大功了啊，真有一套。
Ryza	ライザ	さすがレスナ。負けてられないね	Ryza	That's our Resna. No one can stop her.	莱莎	不愧是蕾斯娜，我们也不能输给她。	萊莎	不愧是蕾斯娜，我不會輸給她的。
Judie	ユーディー	善は急げ。調査に向けて採取に行ってきましょう！	Judie	Then we'd better get to work too! Let's go gather up the materials we'll need for our mission!	优蒂	事不宜迟，赶快去采集，为调查做准备吧！	優蒂	事不宜遲，我們先去採集一趟準備調查吧！
