romanized	name_jp	text_jp	name_en	text_en	name_zh-CN	text_zh-CN	name_zh-TW	text_zh-TW
Resna	レスナ	………！	Resna	...!	蕾斯娜	……！	蕾斯娜	……！
Resna	レスナ	どんどん近づいてきます……！	Resna	They're getting closer!	蕾斯娜	越来越近了……！	蕾斯娜	越來越近了……！
Juna	ユナ	まずいな。このままでは……	Juna	This isn't good. At this rate, we'll...	尤娜	不妙啊，再这样下去……	尤娜	不妙，再這樣下去……
Juna	ユナ	っ！？	Juna	?!	尤娜	？！	尤娜	唔！？
Izana	イザナ	な、なにっ！？	Izana	What now?!	伊札娜	什、什么？！	伊札娜	什、什麼！？
Resna	レスナ	あ、あれって……！	Resna	Oh! That's...!	蕾斯娜	那、那是……！	蕾斯娜	那、那是……！
Flocke	フロッケ	　	Flocke	　	芙洛可	　	芙洛可	　
Firis	フィリス	青くたゆたう混沌から現れししもべたち！	Firis	You there! Servants who emerged from the wavering blue depths!	菲利丝	从摇曳的苍蓝混沌中现身的奴仆们啊！	菲莉絲	從蕩漾的青藍混沌中現身的奴僕們！
Firis	フィリス	今、再び永遠の眠りに誘わんっ！	Firis	Allow me to return you to your eternal rest!	菲利丝	此时此刻，再次坠入永眠吧！	菲莉絲	現在，再次陷入永眠吧！
Flocke	フロッケ	やられた分、きっちりお返しします！	Flocke	We're going to give back all the damage we received, and then some!	芙洛可	你们害我们吃的苦，现在全部如数奉还！	芙洛可	芙洛可要把上次吃的虧全數回敬給你們！
Firis	フィリス	　	Firis	　	菲利丝	　	菲莉絲	　
Firis	フィリス	えーーーいっ！	Firis	Hiii-yah!	菲利丝	嘿——！	菲莉絲	看我的────！
Flocke	フロッケ	　	Flocke	　	芙洛可	　	芙洛可	　
Flocke	フロッケ	てやぁぁぁぁぁ！	Flocke	Yaaah!	芙洛可	呀啊——！！	芙洛可	喝啊啊啊啊啊！
Resna	レスナ	フロッケちゃん、フィリス先輩！	Resna	Flocke! Firis!	蕾斯娜	芙洛可、菲利丝前辈！	蕾斯娜	芙洛可、菲莉絲前輩！
Resna	レスナ	よくぞご無事で……！	Resna	I'm so glad they're safe!	蕾斯娜	你们没事就好……！	蕾斯娜	幸好妳們沒事……！
Firis	フィリス	やあっ！	Firis	Yah!	菲利丝	呀！	菲莉絲	喝啊！
	ふたり	　	Both	　	二人	　	兩人	　
Flocke	フロッケ	　	Flocke	　	芙洛可	　	芙洛可	　
Firis	フィリス	　	Firis	　	菲利丝	　	菲莉絲	　
Flocke	フロッケ	ふっ、はあああ！	Flocke	Huff! Haaah!	芙洛可	呵！哈——！	芙洛可	呼、喝啊啊啊！
Firis	フィリス	やぁぁぁぁぁぁ！	Firis	Yaaah!	菲利丝	呀啊——！	菲莉絲	喝啊啊啊啊啊啊！
Izana	イザナ	それに、あの服って――	Izana	Wait, what are they wearing?	伊札娜	还有，那身衣服是——	伊札娜	而且那身衣服是──
Valeria	ヴァレリア	ザスキアが作ってくれた頂獣の力に対抗できる装備	Valeria	It's armor that deflects Weltex's power. Saskia made it for us.	瓦莱莉娅	是萨丝琪亚做的可以对抗顶兽的装备。	瓦萊莉婭	那是薩絲琪亞幫忙做的裝備，能夠對抗頂獸的力量。
Valeria	ヴァレリア	フィリスたちの分も作ってたみたいね	Valeria	Plus some for Firis and Flocke, too.	瓦莱莉娅	看来她又做了给菲利丝她们用的。	瓦萊莉婭	看來她連菲莉絲她們的份都做了。
Resna	レスナ	ヴァレリア！？　目が覚めたの！？	Resna	Valeria?! You're awake?!	蕾斯娜	瓦莱莉娅？！你醒了？！	蕾斯娜	瓦萊莉婭！？妳醒了！？
Valeria	ヴァレリア	まだちょっと身体は重いけどね	Valeria	Yeah, but I'm still feeling kind of sluggish.	瓦莱莉娅	醒了，只是身体还有点沉重。	瓦萊莉婭	身體還有點沉重就是了。
Valeria	ヴァレリア	お待たせ、レスナ	Valeria	Sorry to keep you waiting, Resna.	瓦莱莉娅	蕾斯娜，让你久等了。	瓦萊莉婭	讓妳久等了，蕾斯娜。
Resna	レスナ	ああ、もう！　何がなんだか……	Resna	Oh, honestly! You're so...	蕾斯娜	什么啊！到底什么情况……	蕾斯娜	啊，真是的！現在到底是什麼情況……
Izana	イザナ	ともかく、これで――	Izana	Anyways, this means...!	伊札娜	总之，这样一来——	伊札娜	總之，這樣一來──
Juna	ユナ	形勢逆転、だな	Juna	Yes. The tables have turned.	尤娜	形势就逆转了呢。	尤娜	局勢就逆轉了。
