romanized	name_jp	text_jp	name_en	text_en	name_zh-CN	text_zh-CN	name_zh-TW	text_zh-TW
Sophie	ソフィー	ふぅ。どうにか全部終わりましたね！	Sophie	I'm not sure how, but we managed to get everything done!	苏菲	呼。总算全都弄完了！	蘇菲	呼～總算全部結束了！
Ayesha	アーシャ	オスカー君たちのおかげだね	Ayesha	Couldn't have done it this fast without you guys!	爱夏	多亏了奥斯卡他们帮忙。	愛夏	多虧了奧斯卡他們的幫忙。
Sophie	ソフィー	はぁ～。ちょっと休憩……	Sophie	Phew... Time for a quick break.	苏菲	呼～让我歇一会……	蘇菲	呼～我休息一下……
Ayesha	アーシャ	疲れちゃったもんね	Ayesha	It takes a lot out of you, doesn't it?	爱夏	你也很累了吧。	愛夏	妳累壞了吧。
Sophie	ソフィー	"はっ！　つ、つい座り込んじゃった！
あたしも片付けなきゃ！"	Sophie	*Gasp* I-I can't sit down just yet! I've got to help tidy up!	苏菲	"啊！一不留神就坐下了！
我也得来帮忙收拾！"	蘇菲	"啊！忍、忍不住就坐下來了！
我也得幫忙收拾才行！"
Ayesha	アーシャ	いいよ～。すぐに終わるから	Ayesha	Oh, it's fine! This won't take long at all.	爱夏	没关系～差不多收拾完了。	愛夏	沒關係的～我馬上就收完了。
Ayesha	アーシャ	"ソフィーちゃんは助っ人を呼んでくれたんだし、
片付けはわたしに任せておいて！"	Ayesha	And you went through all the trouble of getting more people to help us. This is the least I can do.	爱夏	"苏菲都出力请帮手了，
收拾的事就交给我吧！"	愛夏	"蘇菲妳都找人來幫忙了，
收拾就交給我吧！"
Sophie	ソフィー	ううっ、それなら、お言葉に……	Sophie	Well, if you insist...	苏菲	唔，那就恭敬不如……	蘇菲	嗚嗚，既然如此，我就恭敬不如從命……
Sophie	ソフィー	い、いや。あたしも手伝います！	Sophie	Wait, no! I'm going to help, too!	苏菲	不、不行，我还是来帮忙吧！	蘇菲	不、不對，我也要幫忙！
Ayesha	アーシャ	"美味しい……
ソフィーちゃんはお茶を淹れるの上手だね"	Ayesha	This is delicious. Sophie, you're so good at brewing tea!	爱夏	真好喝……苏菲真会泡茶啊。	愛夏	"真好喝……
蘇菲妳很會泡茶呢。"
Sophie	ソフィー	"ありがとうございます。
喜んでもらえてよかったです"	Sophie	Aw, thanks. I'm glad you like it!	苏菲	谢谢，你喜欢就太好了。	蘇菲	"謝謝稱讚。
妳能喜歡真是太好了。"
Ayesha	アーシャ	ごめんね。なんだか色々やってもらってばっかりで	Ayesha	Sorry, I feel like you've been putting in a lot more work than you ought to be.	爱夏	真不好意思，方方面面都这么麻烦你。	愛夏	抱歉喔，好像老是讓妳忙東忙西的。
Sophie	ソフィー	"い、いえ！　こちらこそ、さっきは一瞬でも
片付けを押し付けようとしてしまってすみません……"	Sophie	What? No! I should be apologizing for leaving most of the cleaning to you...	苏菲	"不，没有的事！我才应该道歉，
刚才差点想把收拾的事全都丢给你……"	蘇菲	"不、不會！我才是，剛才一瞬間我竟然有了想把收拾工作
推給妳的念頭，真不好意思……"
Ayesha	アーシャ	そんなの、気にしなくていいのに	Ayesha	I already told you not to worry about that!	爱夏	不用这么放在心上嘛。	愛夏	這種事妳可以不用放在心上的。
Sophie	ソフィー	"あたし片付けって苦手で、よくプラフタにも
お説教されるんですよね……"	Sophie	Tidying up isn't my strong suit. Even Plachta's always on my case about it.	苏菲	我很不擅长收拾东西，总是被普拉芙妲教训……	蘇菲	"我很不擅長收拾，
也經常被普拉芙妲教訓……"
Sophie	ソフィー	アーシャさんは、しっかりしててすごいなあ	Sophie	Ayesha, you're so amazingly put together.	苏菲	真佩服爱夏小姐做事这么有条有理。	蘇菲	愛夏小姐一直都很獨立，好厲害啊。
Ayesha	アーシャ	え？　そんなことないよ？	Ayesha	Hm? I'm really not, though.	爱夏	嗯？才没那回事呢。	愛夏	咦？才沒這回事呢。
Ayesha	アーシャ	"わたしも片付けはあんまり得意じゃないんだ。
昔は妹のニオが代わりにやってくれてたんだよ"	Ayesha	Honestly, cleaning isn't one of my better skills either. I used to leave it all to my sister, Nio.	爱夏	"我也很不擅长收拾，
以前都是妹妹妮欧在帮我。"	愛夏	"我也不太擅長收拾，
以前都是妹妹妮歐在替我做的。"
Sophie	ソフィー	えっ。意外だ！	Sophie	Huh, you don't say.	苏菲	咦，真没想到！	蘇菲	咦，好意外！
Ayesha	アーシャ	"ニオがいなくなっちゃって、そうも言ってられなく
なって初めて、片付ける習慣を付けたんだよね……"	Ayesha	When she went away, I had to start pulling my own weight. I ended up getting an awful lot of practice in.	爱夏	"现在妮欧不在身边，
我迫不得已才养成了自己收拾的习惯……"	愛夏	"妮歐不在身邊後，沒辦法再請她幫忙，
我才開始養成了收拾的習慣……"
Sophie	ソフィー	へえ、じゃあ意外と似た者同士……いやいやいや！	Sophie	I guess we're more alike than I'd... Oh, what am I saying?!	苏菲	哦，看来我们两个有点像……不不，不对！	蘇菲	哦～那我們意外是同類呢……不不不！
Sophie	ソフィー	"ちゃんと改善できたアーシャさんとあたしじゃ、
天と地の差があるから！　頑張らなきゃ！"	Sophie	You actually made the effort to improve yourself, so that puts us worlds apart! I've got a lot of catching up to do!	苏菲	"已经改正了的爱夏小姐和我，
简直是天壤之别啊！我要加油了！"	蘇菲	"好好改進後的愛夏小姐和我簡直判若雲泥！
我得加油才行了！"
Ayesha	アーシャ	そ、そんなに決意することかな？	Ayesha	I-I didn't know you took cleaning so seriously.	爱夏	这、这点事值得那么痛下决心吗？	愛夏	這、這是需要這樣下定決心的事嗎？
Wilbell	ウィルベル	ちょっと！　誰かいる！？	Wilbell	Hellooo? Is anyone home?!	薇尔贝儿	喂！有人吗？！	薇爾貝兒	喂！有人在嗎！？
Ayesha	アーシャ	ベルちゃん！？　何かあったの！？	Ayesha	Bell? What's wrong?!	爱夏	贝儿？！出什么事了？！	愛夏	貝兒！？發生什麼事了嗎！？
