romanized	name_jp	text_jp	name_en	text_en	name_zh-CN	text_zh-CN	name_zh-TW	text_zh-TW
Heidi	ハイディ	うわあああああああ！！	Heidi	Aaaah!	海蒂	哇啊啊啊啊啊啊啊！！	海蒂	哇啊啊啊啊啊啊啊！！
Resna	レスナ	えっ……？	Resna	Huh?	蕾斯娜	咦……？	蕾斯娜	咦……？
Heidi	ハイディ	ちょいちょいちょいちょい速度上げすぎ！	Heidi	This is way, way, WAY too fast!	海蒂	慢点慢点，速度提升得太过了！	海蒂	等、等等，速度太快了！
Heidi	ハイディ	　	Heidi	　	海蒂	　	海蒂	　
Valeria	ヴァレリア	レスナたちの危機だもの！	Valeria	Resna and the others are in danger!	瓦莱莉娅	因为蕾斯娜他们陷入危机了啊！	瓦萊莉婭	蕾斯娜他們有危險啊！
Ayesha	アーシャ	オディーリアさん、こっちで合ってるんですよね！？	Ayesha	Odelia, this is the way they went, right?	爱夏	奥迪莉雅小姐，你确定是这条路吧？！	愛夏	奧迪莉雅小姐，這個方向沒錯吧！？
Odelia	オディーリア	はい。この先で戦闘が行われている模様です	Odelia	Yes. They seem to be battling just up ahead.	奥迪莉雅	是的，前方似乎正在发生战斗。	奧迪莉雅	是的。前方似乎正在戰鬥中。
Izana	イザナ	はい。この先で戦闘が行われている模様です	Izana	Yes. They seem to be battling just up ahead.	伊札娜	是的，前方似乎正在发生战斗。	伊札娜	是的。前方似乎正在戰鬥中。
Crow	鴉	はい。この先で戦闘が行われている模様です	Crow	Yes. They seem to be battling just up ahead.	鸦	是的，前方似乎正在发生战斗。	烏鴉	是的。前方似乎正在戰鬥中。
Valeria	ヴァレリア	――見つけたっ！	Valeria	There they are!	瓦莱莉娅	——找到了！	瓦萊莉婭	找到了──！
Heidi	ハイディ	　	Heidi	　	海蒂	　	海蒂	　
Ayesha	アーシャ	っ！	Ayesha	...!	爱夏	唔！	愛夏	唔！
Ayesha	アーシャ	せ、線路が途切れてますよ！？	Ayesha	The rails just end?!	爱夏	前、前面的轨道好像断了？！	愛夏	軌、軌道斷了耶！？
Odelia	オディーリア	このままでは脱線します。衝撃に備えてください	Odelia	We're about to derail. Please brace for impact.	奥迪莉雅	继续前进就要脱轨了。请做好迎接冲击的准备。	奧迪莉雅	再這樣下去會出軌的。請做好接受撞擊的準備。
Ayesha	アーシャ	ええっ！？	Ayesha	What?!	爱夏	咦？！	愛夏	什麼！？
Ayesha	アーシャ	きゃあああっ	Ayesha	Aaah!	爱夏	呀——	愛夏	呀啊啊啊！
Heidi	ハイディ	ちょっ！　何する気！？	Heidi	What do you think you're doing?!	海蒂	喂，你打算做什么？！	海蒂	等等！妳打算做什麼！？
Valeria	ヴァレリア	　	Valeria	　	瓦莱莉娅	　	瓦萊莉婭	　
Valeria	ヴァレリア	いっけーーーーっ！！	Valeria	Let's gooo!	瓦莱莉娅	去吧——！！	瓦萊莉婭	衝啊────！！
Crow	鴉	っ！！	Crow	...!	鸦	！！	烏鴉	呃！！
Izana	イザナ	　	Izana	　	伊札娜	　	伊札娜	　
Roman	ロマン	　	Roman	　	罗曼	　	羅曼	　
Resna	レスナ	ええええええっ！？	Resna	Whaaat?!	蕾斯娜	什么——？！	蕾斯娜	咦咦咦咦咦咦！？
Crow	鴉	ぐああああっ！	Crow	Hiyaaah!	鸦	唔啊啊啊啊！	烏鴉	唔啊啊啊啊！
Valeria	ヴァレリア	　	Valeria	　	瓦莱莉娅	　	瓦萊莉婭	　
Valeria	ヴァレリア	よし、決まった――	Valeria	Nice, it landed!	瓦莱莉娅	好，命中了——	瓦萊莉婭	很好，完美──
Heidi	ハイディ	ぎゃあああああ！！	Heidi	Yaaah!	海蒂	呀啊啊啊啊啊！！	海蒂	呀啊啊啊啊啊！！
Ayesha	アーシャ	　	Ayesha	　	爱夏	　	愛夏	　
Valeria	ヴァレリア	っみんな！	Valeria	Everyone!	瓦莱莉娅	各位！	瓦萊莉婭	大家！
Heidi	ハイディ	あー、ひどい目にあった……	Heidi	Ugh, that was horrible.	海蒂	啊……好惨……	海蒂	啊～好慘……
Heidi	ハイディ	　	Heidi	　	海蒂	　	海蒂	　
Valeria	ヴァレリア	ごめんごめん。えーと、見た感じ大丈夫そうね？	Valeria	Sorry, sorry. But I think everything's fine now, right?	瓦莱莉娅	抱歉抱歉，唔，看样子都没什么大问题吧？	瓦萊莉婭	抱歉抱歉。嗯～應該沒什麼大礙吧？
