romanized	name_jp	text_jp	name_en	text_en	name_zh-CN	text_zh-CN	name_zh-TW	text_zh-TW
Firis	フィリス	な、なに……！？　姿が変わってく……！	Firis	What the...?! It's changing!	菲利丝	什、什么……？！它在改变形态……！	菲莉絲	什、什麼……！？牠的模樣正在變化……！
	強面な騎士	あの姿はなんだ！？	Tough Knight	Why does it look like that?!	态度强硬的骑士	那形态是怎么回事？！	強勢的騎士	那是怎麼回事！？
	強面な騎士	このようなことは９年前には……！	Tough Knight	It didn't do that nine years ago!	态度强硬的骑士	9年前可没有发生过这种事啊……！	強勢的騎士	9年前沒發生過這種事啊……！
	豪快な騎士	まさか、あれがヤツの本気ってわけかい！？	Heroic Knight	You mean this whole time, it wasn't even using its full strength?!	豪气的骑士	难道那才是它的真实形态？！	豪邁的戰士	難道說，牠現在才拿出真本事！？
Valeria	ヴァレリア	見るからにヤバそうね……！	Valeria	Okay, this isn't looking so good!	瓦莱莉娅	一看便知很不妙啊……！	瓦萊莉婭	光看就覺得相當不妙……！
Valeria	ヴァレリア	止めないと……くっ！	Valeria	We'd better stop it before... Nngh!	瓦莱莉娅	得阻止它……唔！	瓦萊莉婭	得阻止牠才行……唔！
Valeria	ヴァレリア	　	Valeria	　	瓦莱莉娅	　	瓦萊莉婭	　
Heidi	ハイディ	ダメだ！　こんなの、近づけない！	Heidi	Oh no! Stay back!	海蒂	不行！不能贸然接近它！	海蒂	不行！這樣根本無法接近！
Flocke	フロッケ	　	Flocke	　	芙洛可	　	芙洛可	　
Flocke	フロッケ	皆さん、物陰に……！	Flocke	Everyone, take cover!	芙洛可	大家，快找掩体……！	芙洛可	大家，快躲到隱蔽處……！
Valeria	ヴァレリア	　	Valeria	　	瓦莱莉娅	　	瓦萊莉婭	　
Valeria	ヴァレリア	　	Valeria	　	瓦莱莉娅	　	瓦萊莉婭	　
Heidi	ハイディ	ぐ……！	Heidi	Nngh...!	海蒂	唔……！	海蒂	唔……！
Flocke	フロッケ	きゃああああっ！	Flocke	Aaaah!	芙洛可	啊——！	芙洛可	呀啊啊啊啊！
	強面な騎士	なんだ！？　皆、何かに掴まれ！	Tough Knight	What's going on?! Everyone, grab onto something!	态度强硬的骑士	怎么回事？！大家快找东西抓住！	強勢的騎士	這是怎麼回事！？大家，快抓緊附近的東西！
	豪快な騎士	くそ、吸い込まれ……！　うわあああ！！！	Heroic Knight	No! We're being sucked up! Aaaah!	豪气的骑士	可恶！要被吸走了……！呜啊——！！！	豪邁的戰士	可惡，會被吸過去……！唔哇啊啊啊！！！
Suelle	スール	　	Suelle	　	苏瑞	　	蘇瑞	　
Lydie	リディー	二人とも、こっちに……！	Lydie	You two! Over here!	莉迪	两位快过来……！	莉迪	兩位，快來這邊……！
Firis	フィリス	　	Firis	　	菲利丝	　	菲莉絲	　
Lydie	リディー	！？	Lydie	?!	莉迪	？！	莉迪	！？
Suelle	スール	え、ちょ、ちょっと！	Suelle	Uh?! Hey, wait!	苏瑞	什么，不、不是吧！	蘇瑞	咦？等、等等！
	みんな	きゃあああああ！！！	Everyone	Aaaah!	所有人	呀啊啊啊啊啊！！！	大家	呀啊啊啊啊啊！！！
Valeria	ヴァレリア	　	Valeria	　	瓦莱莉娅	　	瓦萊莉婭	　
Heidi	ハイディ	　	Heidi	　	海蒂	　	海蒂	　
Flocke	フロッケ	　	Flocke	　	芙洛可	　	芙洛可	　
Flocke	フロッケ	ヴァレリアさん……フロッケのことは……	Flocke	Valeria... You don't have to...	芙洛可	瓦莱莉娅小姐……请放手吧……	芙洛可	瓦萊莉婭小姐……芙洛可……
Valeria	ヴァレリア	絶対、離さない……！　だから、フロッケも……！	Valeria	I promise, I won't let you go! Just hold on!	瓦莱莉娅	当然不可能放手……！芙洛可，你也别放弃……！	瓦萊莉婭	我絕對不會放手……！所以，芙洛可也……！
Valeria	ヴァレリア	くっ！？	Valeria	*Gasp*!	瓦莱莉娅	唔？！	瓦萊莉婭	唔！？
Flocke	フロッケ	 　	Flocke	 　	芙洛可	 　	芙洛可	 　
Valeria	ヴァレリア	っ！？	Valeria	?!	瓦莱莉娅	？！	瓦萊莉婭	唔！？
Valeria	ヴァレリア	……！	Valeria	...!	瓦莱莉娅	……！	瓦萊莉婭	……！
Valeria	ヴァレリア	フロッケェエエエエエエエッ！！！！！！！	Valeria	FLOOOCKE!	瓦莱莉娅	芙洛可——！！！！！	瓦萊莉婭	芙洛可──！！！！！！！
Valeria	ヴァレリア	…………	Valeria	...	瓦莱莉娅	……	瓦萊莉婭	…………
Heidi	ハイディ	み……みんなが……そんな……	Heidi	E-Everyone... They're all...	海蒂	大……大家……怎么会……	海蒂	大……大家……怎麼會……
