romanized	name_jp	text_jp	name_en	text_en	name_zh-CN	text_zh-CN	name_zh-TW	text_zh-TW
Izana	イザナ	はあっ……はあっ……	Izana	*Huff*... *Huff*...	伊札娜	呼……呼……	伊札娜	哈啊……哈啊……
Izana	イザナ	ここが、人造頂獣の出現位置……！	Izana	This is where the Apexi will exit...	伊札娜	这里就是，人造顶兽出现的地点……！	伊札娜	這裡就是人造頂獸即將出現的位置……！
Izana	イザナ	"ロマン君たちにも知らせないと！
……ん？"	Izana	I need to let Roman and the others know! Hmm?	伊札娜	"得马上通知罗曼他们！
嗯……？"	伊札娜	"必須快點通知羅曼他們才行！
……嗯？"
	騎士Ｄ	"王都にいては危険なんだ！
今すぐ避難の準備をしなさい！"	Knight D	It's dangerous to stay in the capital! You need to evacuate now!	骑士D	留在王都很危险！请马上前去避难！	騎士D	"待在王都裡非常危險！
請立刻準備避難！"
	住民Ｃ	"んなこと言って、俺たちみたいな厄介者を
街から追い出すつもりじゃあねえだろうな？"	Citizen C	Yeah right! You're just tryin' to get rid of troublemakers like us, aren't ya?	居民C	"嘴上说的好听，
其实是想把我们这些刺头从城里赶出去吧？"	居民C	你這麼說，不會是想把我們這些累贅趕出城鎮吧？
	騎士Ｄ	"そんなわけないだろう！
これは君たちの安全のためなんだ！"	Knight D	That's not true! We're doing this for your safety!	骑士D	怎么可能！这都是为了保证大家的安全！	騎士D	怎麼可能！這是為了你們的安全著想！
Izana	イザナ	ちょっと、なにもめてるの！？	Izana	Hey, why are you still here?!	伊札娜	我说，你们在吵什么呢？	伊札娜	喂，你們在吵什麼？
	騎士Ｄ	"ああ、イザナ殿……
少々避難誘導が難航していてね……"	Knight D	Ah, Izana. We're having some trouble with the evacuation...	骑士D	"啊，伊札娜阁下……
避难工作出现了点问题……"	騎士D	"啊，伊札娜小姐……
其實是疏散作業遇到一些問題……"
	住民Ｃ	"第一、証拠がないだろうが。
この街に頂獣なんてもんが現れる証拠がよ！"	Citizen C	Where's the proof, huh? You don't have any proof that an Apexi is gonna be showin' up here!	居民C	"说到底，你们有证据吗？
把顶兽会出现在这里的证据拿出来给我看看啊！"	居民C	"我們根本沒有看到證據，
你們要拿什麼證明這裡會出現頂獸！"
Izana	イザナ	"証拠ならあるよ！　ほら、これ見て！
この光は頂獣が現れる予兆なんだよ！"	Izana	You want proof? Here, take a look at this! See this light? It detects where the Apexi will appear.	伊札娜	"当然有！看这个！
它在发光，就说明顶兽会在这里出现！"	伊札娜	"我有證據！來，請看這個！
這道光就是頂獸即將出現的徵兆！"
	騎士Ｄ	反応があったのか！？	Knight D	Wait, you detected something?!	骑士D	有反应了吗？！	騎士D	出現反應了嗎！？
Izana	イザナ	はい！　この地区に出現するみたいです	Izana	Yes! It looks like it's going to come out right in this area.	伊札娜	是的！看样子会在这片地区出现。	伊札娜	是的！好像會出現在這個地區。
	住民Ｃ	そんなもん信じられるか！	Citizen C	Hah. I'm not buyin' it!	居民C	我信你个鬼！	居民C	誰會相信這種鬼東西！
Johanna	ヨハナ	大人しく指示に従え	Johanna	Obey the orders and evacuate.	约翰娜	老实听从命令。	約翰娜	請乖乖聽從指示。
Izana	イザナ	えっ、ヨハ――	Izana	Huh? Joha—	伊札娜	咦，约翰——	伊札娜	咦，約翰──
	住民Ｃ	ひ、ひいっ！　鴉！？　捕まったはずじゃ――	Citizen C	Wh-Wha?! Crow?! But you were captured—	居民C	噫、噫！鸦？！她不是已经被逮捕——	居民C	噫、噫噫！烏鴉！？她不是被抓走了嗎──
Johanna	ヨハナ	"聞こえなかったのか？
直ちにこの地区から退避しろ。これは命令だ"	Johanna	Did you not hear me? Evacuate the area immediately. That's an order.	约翰娜	"没听到吗？
立刻离开这片地区去避难。这是命令。"	約翰娜	"你沒聽見嗎？
立刻從這個地區撤離，這是命令。"
	住民Ｃ	は、はいいいっ！！！	Citizen C	Y-Yes, ma'am!	居民C	好、好的！！	居民C	遵、遵命──！！！
Izana	イザナ	ヨハナ！　その仮面……	Izana	Johanna! That mask...	伊札娜	约翰娜！这个面具是……	伊札娜	約翰娜！這副面具是……
Johanna	ヨハナ	"今の奴は元月影の会よ。王国の命令には反発しても、
力には逆らえない。そういう奴らなの"	Johanna	That guy used to be with the Moonlight Society. He might disobey the kingdom's orders, but he can't go against force.	约翰娜	"刚才那家伙是前月影会成员，敢反抗王国的命令，
但不敢反抗强者。他们就是这种人。"	約翰娜	"剛才那傢伙是前月影會成員。
他們這群人會藐視王國的命令，卻不敢違抗強者。"
