romanized	name_jp	text_jp	name_en	text_en	name_zh-CN	text_zh-CN	name_zh-TW	text_zh-TW
Rorona	ロロナ	"ステルクさん、聞きましたよ！
この間の戦いでは大活躍だったって！"	Rorona	Sterk! I heard that you played a really big part in that last battle!	萝乐娜	"史特尔克先生，我听说了哦！
你在上次的战斗中大展身手！"	蘿樂娜	"史特爾克先生，我聽說了！
你在之前的那場戰鬥中大顯身手了一番！"
Sterk	ステルク	"いや。私はユナ殿とリヒャルト殿下を
支えていただけだぞ？"	Sterk	Oh, not at all. I was simply supporting Lady Juna and Prince Richard.	史特尔克	不，我只是辅助了尤娜阁下和理查德殿下罢了。	史特爾克	"沒什麼，我只是前去支援了
尤娜大人和理查德殿下而已。"
Rorona	ロロナ	"それでも、皆さんが頑張れたのは
ステルクさんが一緒に戦ったからですよ！"	Rorona	Sure, but because you were fighting with them, that meant that they could do their best!	萝乐娜	"话是这么说，但是大家之所以能加油，
都是因为你也在一起战斗哦！"	蘿樂娜	"就算如此，也是因為有史特爾克先生一起並肩作戰，
大家才能堅持下來啊！"
Sterk	ステルク	"ふ。それを言うなら、君からもらった
お守りのおかげだ。あれで皆の力が出たのだから"	Sterk	Heh. Well, that was thanks to the protective charm you gave me. That helped everyone draw out their strength.	史特尔克	"要这么说，那也是多亏了你给我的护身符。
因为有它，大家才能发挥出能力。"	史特爾克	"呵，要這樣說的話，那是多虧了妳給的護身符才對。
大家是因為那個才發揮了力量。"
Rorona	ロロナ	えっ。そ、そうなんですか？　えへへ……	Rorona	Oh! Y-You really think so? Ehehe...	萝乐娜	咦？是、是吗？嘿嘿……	蘿樂娜	咦？是、是這樣嗎？嘿嘿……
Marie	マリー	へえー、ロロナのお守りは大活躍だったのねぇ	Marie	Hmm, so Rorona's creation worked its magic.	玛莉	哦～萝乐娜的护身符发挥了大作用呢。	瑪莉	哦～蘿樂娜的護身符大顯神威了呀～
Shallistera	シャリステラ	お二人は仲がいいですね	Shallistera	Those two certainly get along well.	夏莉丝堤拉	你们关系真好。	夏莉絲堤菈	他們兩位感情真好。
Marie	マリー	"ステルクさんって、最初見た時はちょっとコワ～い人
かと思ってたけど、実際は優しいわよね"	Marie	You know, when I first met Sterk, I thought he was kiiind of scary, but he's actually a really nice guy!	玛莉	"我第一次见到史特尔克先生的时候，
感觉是个有点可怕的人，其实很温柔呢。"	瑪莉	"第一次見到史特爾克先生時，
我以為他是個有～點可怕的人，但他其實很溫柔呢。"
Shallistera	シャリステラ	あはは……確かに表情とか雰囲気は硬い感じですよね	Shallistera	Haha! His whole bearing can be rather stern, right?	夏莉丝堤拉	哈哈……确实，他的表情和给人的感觉比较严肃。	夏莉絲堤菈	啊哈哈……他的表情和整個人的氛圍確實都滿嚴肅的。
Marie	マリー	"ユナさんもそうだけど、
騎士ってみんな、ああなのかしら"	Marie	Juna's like that too. Is that a knight thing?	玛莉	尤娜小姐也是，骑士是不是全都那样啊？	瑪莉	尤娜小姐也是，所有騎士都是這樣的嗎？
