file	id	romanized_name	localized_name	text	localized_name_en	text_en	localized_name_zh-CN	text_zh-CN	localized_name_zh-TW	text_zh-TW
TalkEvent_16_001ID	0	Criselda	クリセルダ	でもね、ヴァレリア。\n私ならあなたを定められた道から解き放つことができる	Criselda	But, Valeria... It doesn't need to be this way.	克莉赛尔达	但是，瓦莱莉娅。\n我能让你脱离既定的道路，获得自由。	克莉賽爾達	不過呢，瓦萊莉婭。\n我可以幫助妳脫離既定的道路。
TalkEvent_16_001ID	1	Criselda	クリセルダ	それが、私の成すべきことだから	Criselda	I can release you from those shackles—no, I must.	克莉赛尔达	因为那便是我的职责。	克莉賽爾達	因為這是我的使命。
TalkEvent_16_001ID	2	Valeria	ヴァレリア	え……	Valeria	Huh?	瓦莱莉娅	咦……	瓦萊莉婭	咦……
TalkEvent_16_001ID	3	Criselda	クリセルダ	私はクリセルダ――極夜の解放者よ	Criselda	I am Criselda, the Polar Night Liberator.	克莉赛尔达	我的名字是克莉赛尔达――极夜的解放者。	克莉賽爾達	我是克莉賽爾達──極夜的解放者。
TalkEvent_16_001ID	4	Criselda	クリセルダ	「ホムンクルス」という存在を知っている？\n錬金術によって創られた、人工の生命体のことよ	Criselda	"Have you heard of a ""homunculus""? It's an artificial life form created through alchemy."	克莉赛尔达	你知道“荷蒙克鲁斯”吗？\n指的是用炼金术所创造的人工生命体。	克莉賽爾達	妳有聽過「荷蒙克魯斯」嗎？\n那是利用鍊金術創造出來的人工生命體。
TalkEvent_16_001ID	5	Criselda	クリセルダ	その見た目、性格、意志は、\n錬金術士の意のままに決められる	Criselda	Its appearance, personality, and reason for being are all determined by alchemy.	克莉赛尔达	而它们的外表、性格与思想，\n也将完全由炼金术士决定。	克莉賽爾達	其外觀、性格和意志，\n都任由鍊金術士決定。
TalkEvent_16_001ID	6	Criselda	クリセルダ	だから、今のままの状態であなたが誕生したのなら\n子供の頃の記憶なんていうのも、ない	Criselda	Beings birthed in such a way would have no recollection of how they came to be nor any memory of a childhood.	克莉赛尔达	所以，若你自诞生之时起便是现在这个状态的话，\n就不可能拥有什么童年的记忆了。	克莉賽爾達	因此，如果妳誕生時就是現在這樣的狀態，\n那當然就不會有小時候的記憶。
TalkEvent_16_001ID	7	Criselda	クリセルダ	推察するに、あなたは戦闘用に創られたホムンクルス。\nあなたの好戦的な性格も、そう設計されたものでしょう	Criselda	If I had to guess, you were built specifically for combat. Your belligerent nature is likely by design.	克莉赛尔达	根据我的推测，你是被创造出来用于战斗的荷蒙克鲁斯。\n你那好战的天性也正是为此而设计的。	克莉賽爾達	根據我的推測，妳是為戰鬥而造的荷蒙克魯斯。\n妳的好戰性格應該也是依如此需求設計的吧。
TalkEvent_16_001ID	8	Criselda	クリセルダ	友達を助けたいというあなたの想いも、\nそうなるように設計されたものにすぎない	Criselda	Your desire to help your friend is merely a manifestation of your innate programming.	克莉赛尔达	你想帮助朋友的愿望，\n也不过是被设计出来的罢了。	克莉賽爾達	妳想要幫助朋友的想法，\n也不過是被設計出來的罷了。
TalkEvent_16_001ID	9	Valeria	ヴァレリア	（私がホムンクルス……？\n　私の想いは作られたモノ……？）	Valeria	(I'm a homunculus? My thoughts, my feelings... They're all just fabricated?)	瓦莱莉娅	（我是“荷蒙克鲁斯”……？\n　我的感情也是被制造出来的……？）	瓦萊莉婭	（我是荷蒙克魯斯……？\n　我的想法是被設計出來的……？）
