romanized	name_jp	text_jp	name_en	text_en	name_zh-CN	text_zh-CN	name_zh-TW	text_zh-TW
Wilbell	ウィルベル	くっ……あたしが本調子だったら……！	Wilbell	Ugh... If I wasn't feeling so lousy, I'd...!	薇尔贝儿	呜……要是我恢复了真正实力的话……！	薇爾貝兒	唔……如果我身體狀態沒那麼差……！
Geron	ジェロン	とっとと退け。こちらも暇じゃない	Geron	Move it. I don't have time for this.	杰隆	赶紧离开。我没空理你们。	傑隆	快滾，我也不是閒著沒事做。
Sophie	ソフィー	こっちだって……う……ごほっ！　ごほっ！	Sophie	Well, WE... Ngh... *Cough*! *Cough*!	苏菲	我们也……唔……咳！咳咳！	蘇菲	我們也……唔……咳咳！咳咳！
Ayesha	アーシャ	"ソフィーちゃん！　大丈夫！？
"	Ayesha	Sophie! Are you all right?!	爱夏	苏菲！你没事吧？！	愛夏	蘇菲！妳沒事吧！？
Sophie	ソフィー	だ、大丈夫です。まだ頑張れるから……	Sophie	Y-Yeah. I can keep going.	苏菲	没、没事。我还撑得住……	蘇菲	沒、沒事。我還撐得住……
Geron	ジェロン	…………	Geron	...	杰隆	……	傑隆	…………
Ayesha	アーシャ	そ、それは……！	Ayesha	Don't...!	爱夏	不、不要……！	愛夏	這、這……！
Ayesha	アーシャ	お願いします……！　苦しんでいる人がいるんです！	Ayesha	Please! People are in pain! They need those herbs!	爱夏	求求你了……！有人正在受苦啊！	愛夏	拜託了……！有人正在受苦！
Geron	ジェロン	……それはこちらも同じだ	Geron	That's what I need them for too.	杰隆	……我也是为了同样的理由。	傑隆	……我這邊也一樣。
Ayesha	アーシャ	え……？	Ayesha	Huh?	爱夏	什么……？	愛夏	咦……？
Sophie	ソフィー	そ、そんな……	Sophie	Oh no...	苏菲	怎、怎么这样……	蘇菲	怎、怎麼會……
Ayesha	アーシャ	あの素材、全部取られちゃったね……	Ayesha	He took every last bit of those materials.	爱夏	他把那种素材全都采走了……	愛夏	那些素材全都被拿走了……
Sophie	ソフィー	"しょ、しょうがないです……
別の使えそうなやつだけでも……"	Sophie	Th-There's nothing we can do about that now. There's got to be something else we can use.	苏菲	"没、没办法……
就用其他能采集到的素材尽力……"	蘇菲	"這、這也沒辦法……
再來找找其他能用的素材吧……"
???	？？？	――――	???	...	？？？	————	？？？	────
Sophie	ソフィー	……え？	Sophie	Huh?	苏菲	……咦？	蘇菲	……咦？
Ayesha	アーシャ	ソフィーちゃん？	Ayesha	Sophie?	爱夏	苏菲？	愛夏	蘇菲？
Sophie	ソフィー	今……何か聞こえた気がする	Sophie	I think I just heard something.	苏菲	我刚才……好像听到了什么。	蘇菲	剛才……好像聽到了什麼。
???	？？？	……したい……その毒……	???	...want...that poison...	？？？	……想……的毒……	？？？	……想……那種毒……
???	？？？	君を蝕んでる……その毒を……	???	Relieve you of...your pain...	？？？	侵蚀你的……毒……	？？？	侵蝕妳的……那種毒……
Sophie	ソフィー	"この声は……こほっ……
こっちから……"	Sophie	It's coming from... *Cough* Over here...	苏菲	"这声音是……咳咳……
从这里……"	蘇菲	"這個聲音……咳咳……
是從這邊……"
???	？？？	君を蝕んでるその毒を、ぼくなら消せる	???	If you want to get rid of that poison, you should use me.	？？？	我能消除侵蚀你的毒。	？？？	我可以消除侵蝕妳的那種毒。
Sophie	ソフィー	これは……薬草の声！？	Sophie	It's coming from the medicinal herb?!	苏菲	这是……药草的声音？！	蘇菲	這是……藥草的聲音！？
	薬草の声	ぼくはここだよ	Voices of the Herbs	I'm right here.	药草的声音	我在这里。	藥草之聲	我在這裡喔。
	薬草の声	ぼくは君の身体を蝕むその毒を、消したいんだ	Voices of the Herbs	I want to help cure you of those toxins.	药草的声音	我想消除侵蚀你身体的毒。	藥草之聲	我想要消除侵蝕妳身體的那種毒。
Sophie	ソフィー	――――！　この薬草が……	Sophie	Oh! This plant is...	苏菲	——啊！是这种药草……	蘇菲	────！是這株藥草……
Ayesha	アーシャ	ソフィーちゃん！　素材の声が聞こえたの！？	Ayesha	Sophie! Were you listening to the materials' voices?!	爱夏	苏菲！你听见素材的声音了？！	愛夏	蘇菲！妳能聽到素材的聲音嗎！？
Sophie	ソフィー	はい！　この薬草があれば、きっと毒が……	Sophie	Yeah! If we use this herb, I'm sure it'll work!	苏菲	嗯！用这种药草一定可以解……	蘇菲	是的！只要有了這株藥草，就一定能解毒……
Sophie	ソフィー	あ、あれ……？	Sophie	H-Huh?	苏菲	咦，怎么……？	蘇菲	奇、奇怪了……？
Ayesha	アーシャ	ソフィーちゃん！　ソフィーちゃん！？　大丈夫！？	Ayesha	Sophie?! Are you okay?!	爱夏	苏菲！苏菲？！你没事吧？！	愛夏	蘇菲！蘇菲！？妳還好嗎！？
Wilbell	ウィルベル	とにかく１回帰りましょ！	Wilbell	Quick, let's head back to the atelier!	薇尔贝儿	我们先回去一趟吧！	薇爾貝兒	總之我們先回去吧！
Ayesha	アーシャ	う、うん！	Ayesha	R-Right!	爱夏	好、好的！	愛夏	……嗯！
