romanized	name_jp	text_jp	name_en	text_en	name_zh-CN	text_zh-CN	name_zh-TW	text_zh-TW
Izana	イザナ	今ってちょうどホーフナ州の真ん中辺りかな？	Izana	I guess we're right smack in the middle of Hoffner province now?	伊札娜	我们现在是不是在霍夫那州的中部？	伊札娜	我們現在正好在霍夫納州的中央一帶吧？
Resna	レスナ	"そうだと思うよ。ここからさらに東に進めば、
目的地のベルク州！　この先も頑張ろうね！"	Resna	I think so. We just have to keep heading east and we'll get to Berg! Full speed ahead!	蕾斯娜	"应该是的。目的地贝尔克州还要从这里继续往东走！
我们继续加油赶路吧！"	蕾斯娜	"應該是這樣沒錯。從這裡繼續往東前進，
就是目的地貝魯克州！接下來也一起加油吧！"
Izana	イザナ	おーっ！	Izana	Yeah!	伊札娜	好——！	伊札娜	喔──！
Resna	レスナ	"（ヨハナさんは相変わらず、かぁ。
　もっと打ち解けられたらいいんだけど……）"	Resna	(Johanna's expression hasn't changed a bit. I wish she'd open up a bit more...)	蕾斯娜	"（约翰娜小姐还是老样子啊。
　要是能快点和大家打成一片就好了……）"	蕾斯娜	"（約翰娜小姐還是老樣子啊……
　要是可以更融入大家一點就好了……）"
Sterk	ステルク	む。皆、注意しろ	Sterk	Hm. Watch out.	史特尔克	唔，各位小心。	史特爾克	唔，各位小心。
Resna	レスナ	えっ？	Resna	Huh?	蕾斯娜	嗯？	蕾斯娜	咦？
Johanna	ヨハナ	魔物だ！　あはっ、ちょうど退屈してたところ！	Johanna	Monsters! Finally! Something to break up this boredom!	约翰娜	是魔物！来得好，我正无聊呢！	約翰娜	是魔物！啊哈，我正覺得無聊呢！
Resna	レスナ	ヨハナさん！？　ちょっと待っ――	Resna	Johanna, wait! We should—	蕾斯娜	约翰娜小姐？！等——	蕾斯娜	約翰娜小姐！？請等──
Resna	レスナ	す……すごい。魔物を次々と	Resna	Wh-Whoa... She took them all out.	蕾斯娜	好……好厉害。魔物一个接一个倒下了。	蕾斯娜	好……好厲害，接連打倒魔物了。
Izana	イザナ	"速さといい狙いの正確さといい、
やっぱりヨハナってただ者じゃないよね"	Izana	Her accuracy, her speed... Johanna's not your average girl, that's for sure.	伊札娜	"动作敏捷，攻击也很精准，
约翰娜果然非同小可啊。"	伊札娜	"不管是速度還是攻擊的精準度，
約翰娜果然不是尋常人物啊。"
Johanna	ヨハナ	もう終わり？　はぁ……つまらないの	Johanna	Finished already? Hmph... What a waste of my time.	约翰娜	这就没了？唉……无聊。	約翰娜	已經沒了？唉……真無聊。
Resna	レスナ	ヨハナさーん！	Resna	Johannaaa!	蕾斯娜	约翰娜小姐——！	蕾斯娜	約翰娜小姐──！
Johanna	ヨハナ	なに。また何かお説教でも――	Johanna	Ugh. If this is going to be another lecture, I swear—	约翰娜	干什么，你该不会又想唠叨——	約翰娜	幹嘛？難道又想說教──
Resna	レスナ	"やっぱりヨハナさんはすごいですね！
こんなに強い人が仲間だなんて心強いです！"	Resna	You're incredible! I can breathe a sigh of relief knowing you're with us.	蕾斯娜	"约翰娜小姐果然好厉害！
这么强大的人竟然是我们的伙伴真令人安心！"	蕾斯娜	"約翰娜小姐果然很厲害耶！
這麼強的人當自己的同伴真是太放心了！"
Johanna	ヨハナ	え……	Johanna	Uhh...	约翰娜	咦……	約翰娜	咦……
Saskia	ザスキア	"本当、大した腕ね。
ここまでだなんて、正直驚いたわ"	Saskia	You truly are skilled. Quite frankly, I'm astonished.	萨丝琪亚	"确实很惊人。
老实说我也很惊讶，没想到你这么强。"	薩絲琪亞	"妳這一身本領確實了不起。
坦白說我很吃驚，沒想到這麼厲害。"
Izana	イザナ	うーん、アタシも負けてられないっ！	Izana	Ngh... I can do that, too!	伊札娜	唔——我也不能输！	伊札娜	唔～我也不會輸的！
Sterk	ステルク	"他の者との連携には難があるが……。
この若さでここまでの完成度とは、見事だ"	Sterk	She doesn't play terribly well with others, but reaching that level of excellence at such a young age is laudable.	史特尔克	"虽说与他人配合起来有些困难，但……
年纪轻轻就有如此实力，确实了不起。"	史特爾克	"雖然要妳和他人聯手有些困難……
但年紀輕輕就有如此身手，太出色了。"
Johanna	ヨハナ	…………	Johanna	...	约翰娜	……	約翰娜	…………
Johanna	ヨハナ	"当然っ！　だって私は天才だもん！
おじいちゃんだって、ずっとそう言ってたし"	Johanna	Obviously! Don't you know a prodigy when you see one? My grandpa always said I was a genius.	约翰娜	"那当然！因为我是天才嘛！
爷爷也一直这么说。"	約翰娜	"那還用說！我可是天才耶！
爺爺也是一直這麼說的。"
Johanna	ヨハナ	私にかかれば、どんな敵も一瞬なんだから！	Johanna	It doesn't matter who I'm up against; they'll go down in an instant!	约翰娜	只要我出手，任何敌人都能瞬间解决！	約翰娜	我一出馬，不管什麼敵人都能瞬間解決！
Saskia	ザスキア	"それじゃあ、次の戦闘でも存分に腕を振るって
もらわなくっちゃね？"	Saskia	We shall have to have you put your talents on full display in the next encounter, too.	萨丝琪亚	"那么，就麻烦你在之后的战斗中
也充分发挥那份实力吧？"	薩絲琪亞	那麼，下次的戰鬥就得請妳盡情大展身手了喔？
Izana	イザナ	"みんな、気を付けて！
魔物の群れがこっちに向かってるよ！"	Izana	Watch out, guys! There's a monster swarm coming this way!	伊札娜	"大家小心！
一群魔物正在朝这里冲过来！"	伊札娜	"大家小心！
有一群魔物往這邊來了！"
Resna	レスナ	今度は数が多い……ヨハナさん、一緒に戦いましょう！	Resna	That sure is a lot of them. Johanna, let's fight together!	蕾斯娜	这次数量很多啊……约翰娜小姐，我们一起战斗吧！	蕾斯娜	這次數量很多……約翰娜小姐，我們並肩作戰吧！
Johanna	ヨハナ	別にいいけど、足を引っ張らないでよね！	Johanna	I guess, but you'd better not get in my way!	约翰娜	我无所谓，你们别拖我后腿啊！	約翰娜	無所謂，但妳可別扯我後腿喔！
