romanized	name_jp	text_jp	name_en	text_en	name_zh-CN	text_zh-CN	name_zh-TW	text_zh-TW
Roman	ロマン	"転移装置を備えた人造頂獣か……
そんなことがあったとは"	Roman	A man-made Apexi with the ability to teleport? How surprising.	罗曼	"具有转移装置的人造顶兽……
居然发生了这种事。"	羅曼	"具有轉移裝置的人造頂獸啊……
沒想到會有這種事。"
Marion	マリオン	でも破壊できたのね。よくやったわ	Marion	At least it didn't live long enough to become a problem. Nicely done, everyone.	玛丽翁	不过你们把它破坏掉了呢，干得漂亮。	瑪麗翁	但各位成功破壞了呢！做得很好。
Marie	マリー	ふふ、ありがとうございます	Marie	Ehehe. Thank you very much!	玛莉	嘿嘿，谢谢你。	瑪莉	呵呵，謝謝妳。
Roman	ロマン	そういえば、回収した敵の武器はどこへ？	Roman	While we're still on the subject, what did you do with the weapon you recovered?	罗曼	话说，你们回收回来的敌人的武器在哪里？	羅曼	話說，撿到的敵人武器在哪裡？
Marie	マリー	"シャリステラが調べてくれてます。
武器に詳しい知り合いを当たってみるって"	Marie	Shallistera's been doing research on it. She knows someone who's familiar with that sort of thing.	玛莉	"夏莉丝堤拉在调查。
她说要去问问了解武器的熟人。"	瑪莉	"夏莉絲堤菈正在研究。
她說，要去詢問對武器很了解的熟人。"
Roman	ロマン	そうか。何か進展があるといいんだけどね	Roman	Ah, I see. Well, it would be nice if there was some sort of development on that front, too.	罗曼	这样啊。但愿能有进展。	羅曼	這樣啊。但願會有點進展。
Rorona	ロロナ	"あの人の態度や口ぶりからして、
あんなものがまだあるんでしょうか……？"	Rorona	Based on what that man said, it sounds like there may be many more of those creatures...	萝乐娜	"从他的态度和语气上来看，
那种怪物是不是还有啊……？"	蘿樂娜	"不過，從那個人的態度和語氣來看，
該不會還有那種頂獸吧……？"
Roman	ロマン	"警戒はしておく必要があるだろう。
いずれ、また大きな戦いが起こるかもしれない"	Roman	We're definitely going to want to be on guard. After all, this might turn into another big showdown.	罗曼	"有必要保持警惕。
或许，将来还会有大规模的战斗。"	羅曼	"看來有必要加以戒備。
未來可能又會發生大規模戰爭。"
Roman	ロマン	その時は、ぜひまた君たちの力を借りたい	Roman	If that happens, I hope that you'll lend us your strength again.	罗曼	到那时，还请再次借我一臂之力。	羅曼	到時候，再麻煩各位協助了。
Marie	マリー	"もちろんよ。あたしたちに任せて！
ね、ロロナ！"	Marie	Of course! You can count on us! Right, Rorona?	玛莉	"当然了，包在我们身上！
对吧，萝乐娜！"	瑪莉	"這是當然的。包在我們身上吧！
對吧？蘿樂娜！"
Rorona	ロロナ	はい！　頑張ります！	Rorona	Yep! We'll do our very best!	萝乐娜	嗯！我会加油的！	蘿樂娜	好！我會加油的！
Roman	ロマン	ありがとう。頼んだよ	Roman	Thank you, that's reassuring.	罗曼	谢谢，拜托了。	羅曼	謝謝各位，萬事拜託了。
Marion	マリオン	"それにしても……さっきから気になっていたんだけど、
この甘ったるい匂いはなんなの？"	Marion	While that's all well and good, there is one thing that has been bothering me for some time now. Just what is that sweet smell?	玛丽翁	"话说回来……我从刚才起就一直很想问，
这个香甜的气味是怎么回事？"	瑪麗翁	"話說回來……我從剛才就一直很在意，
這股甜膩的氣味是怎麼回事？"
	マリー/ロロナ	えっ	Marie/Rorona	Um!	玛莉/萝乐娜	咦？	瑪莉/蘿樂娜	咦？
Roman	ロマン	"そうだ、私も気になっていたんだよ。
香水にしてはちょっと匂いが強すぎるし……"	Roman	I've been wondering about that as well. I thought it was a little too strong to be a perfume, but...	罗曼	"是啊，我也很好奇。
说是香水的话味道有些太浓了……"	羅曼	"沒錯，我也很納悶。
以香水而言，氣味有點太濃烈了……"
Rorona	ロロナ	"えーと、ちょっと作戦でパイ爆弾っていうものを
使ったので……"	Rorona	Well... I kind of sort of maybe made exploding battle pies.	萝乐娜	呃，作战中使用了一种叫做派炸弹的东西……	蘿樂娜	"呃，剛才作戰時，
我們用了一種叫做派炸彈的東西……"
Marion	マリオン	パイ爆弾……？　ますます分からなくなったんだけど	Marion	Exploding what? Honestly, that makes even less sense.	玛丽翁	派炸弹……？我更一头雾水了。	瑪麗翁	派炸彈……？我越來越搞不清楚了。
Rorona	ロロナ	"パイみたいに甘い匂いを出す爆弾なんです。
思いつきで作ったんですけど、意外と活躍してくれて"	Rorona	It's a bomb that smells like a pie when it goes off. I mostly made it on a whim, but it was actually super useful.	萝乐娜	"那种炸弹可以散发出派的香甜气味。
是我一时兴起做的，没想到起了大作用。"	蘿樂娜	"就是像派一樣會散發出甜味的炸彈。
是突發奇想的產物，沒想到能派上用場。"
Marie	マリー	そうなの。ロロナのパイ爆弾で魔物をおびき寄せてね	Marie	It was! We used some to lure in monsters.	玛莉	这样啊，用萝乐娜的派炸弹吸引魔物。	瑪莉	沒錯，我們用蘿樂娜的派炸彈引誘魔物喔。
Roman	ロマン	"ははっ、面白い！
さすが、錬金術士の発想力は一味違うね！"	Roman	Haha! That would've been a sight to see! An alchemist's creativity truly is second to none!	罗曼	"哈哈，真有意思！
果然炼金术士的想法就是别出心裁啊！"	羅曼	"哈哈，真有趣！
不愧是鍊金術士，想像力總是與眾不同！"
Rorona	ロロナ	えへへ、ありがとうございます	Rorona	Ehehe. Thank you very much!	萝乐娜	嘿嘿，谢谢夸奖。	蘿樂娜	嘿嘿嘿，謝謝你！
Marion	マリオン	"まあ、それはいいんだけど……
早くお風呂にでも入って匂いを落としなさい"	Marion	As fascinating as that is, I would prefer that you all had a bath before the atelier becomes any more permeated by eau de pie.	玛丽翁	"先不说这个了……
你们快去洗澡，把味道洗掉。"	瑪麗翁	"這樣是很好啦……
但妳們還是快去洗澡，把味道給洗掉吧。"
Marion	マリオン	そのままここにいられると胸焼けしそうだわ……	Marion	Otherwise, I think I'm three whiffs away from getting indigestion.	玛丽翁	你们再这样呆在这里我都要被甜晕了。	瑪麗翁	如果再帶著這身味道待在這裡，我就要胃酸逆流了……
