romanized	name_jp	text_jp	name_en	text_en	name_zh-CN	text_zh-CN	name_zh-TW	text_zh-TW
Sterk	ステルク	む、行き止まりか	Sterk	Hrm. A dead end.	史特尔克	唔，没路了。	史特爾克	唔，是死路啊。
Marie	マリー	反応はこの先から来てるみたいだけど……	Marie	The tool was pretty clear about which direction we should go, too.	玛莉	反应好像是从墙的那边传来的……	瑪莉	前方好像有反應……
Rorona	ロロナ	まさか、また隠し通路！？	Rorona	Is this another hidden passage situation?!	萝乐娜	难道又是隐藏道路吗？！	蘿樂娜	難道又是隱藏通道！？
Sterk	ステルク	"いや、恐らく道が入り組んでいるだけだろう。
ここまでもいくつか分かれ道があった"	Sterk	No, it's more likely that we took a wrong turn. We passed plenty of places where the path branched, after all.	史特尔克	"不，多半是因为道路复杂吧。
我们一路上也遇到好几条岔路。"	史特爾克	"不，恐怕只是因為道路錯綜複雜。
一路走到這裡，也遇到了不少岔路。"
Shallistera	シャリステラ	それじゃあ、戻って道を探しましょうか	Shallistera	Then we'll just have to go back and try another route.	夏莉丝堤拉	那我们退回去找路？	夏莉絲堤菈	那我們回頭找其他路吧。
Marie	マリー	そうね。時間もないし、手分けしていきましょ	Marie	Looks like. We don't have any time to waste, so let's split up.	玛莉	是啊。时间紧迫，分头行动吧。	瑪莉	說的也是。沒時間了，我們分頭行動吧。
Shallistera	シャリステラ	こっちも行き止まりですね……	Shallistera	Yet another dead end.	夏莉丝堤拉	这条也是死路……	夏莉絲堤菈	這裡也是死路呢……
Marie	マリー	"んー、ホント迷路みたいね。
引き返しましょっか"	Marie	Ugh, this place really is a maze. We'll have to turn back.	玛莉	嗯……真像个迷宫。我们回去吧。	瑪莉	"唔～真的好像迷宮喔。
我們折回去吧。"
Shallistera	シャリステラ	はい――	Shallistera	Sure, let's go.	夏莉丝堤拉	好——	夏莉絲堤菈	好──
Marie	マリー	危ないっ！	Marie	Watch out!	玛莉	危险！	瑪莉	危險──！
Shallistera	シャリステラ	きゃっ！？	Shallistera	Yeeek!	夏莉丝堤拉	呀？！	夏莉絲堤菈	呀啊！？
Shallistera	シャリステラ	……っ！　道が！	Shallistera	Oh! The path!	夏莉丝堤拉	唔！路没了！	夏莉絲堤菈	……唔！路被──！
Marie	マリー	天井が崩れたみたい……ケガはなかった？	Marie	It looks like part of the ceiling collapsed. Are you okay? You didn't get hurt?	玛莉	天花板塌了……你有受伤吗？	瑪莉	天花板好像崩塌了……沒受傷吧？
Shallistera	シャリステラ	はい。助かりました。ありがとうございます	Shallistera	No, I'm fine. Thank you for pulling me out of the way.	夏莉丝堤拉	没有。谢谢你，救了我一命。	夏莉絲堤菈	沒事，多虧妳救了我，謝謝。
Marie	マリー	ふふ、どういたしまして	Marie	Aw, it was nothing!	玛莉	呵呵，不客气。	瑪莉	呵呵，不客氣。
Shallistera	シャリステラ	でも、困りましたね……閉じ込められちゃいました	Shallistera	We're in a bit of a pickle, though. We've gotten blocked in.	夏莉丝堤拉	不过，这下犯愁了……我们被困住了。	夏莉絲堤菈	不過，這下傷腦筋了……我們被困在這裡了。
Shallistera	シャリステラ	"どうしましょう。
ロロナさんたちが気付いてくれたらいいんですけど……"	Shallistera	What should we do? It would be great if Rorona and Sterk noticed that something was wrong, but...	夏莉丝堤拉	"怎么办呢。
但愿萝乐娜她们能发现我们……"	夏莉絲堤菈	"怎麼辦？
希望蘿樂娜小姐她們能發現我們在這……"
Marie	マリー	"んー……待ってる時間ももったいないし、
これで吹き飛ばしちゃう？"	Marie	Hm... We don't really have time to wait around for a rescue. Why don't we blast the problem away?	玛莉	"嗯……干等也没用，
不然用这个把路炸开吧？"	瑪莉	"唔……在這裡乾等也是浪費時間。
要不要嘗試用這個炸炸看？"
Shallistera	シャリステラ	"えっ？　それ、わたしたちも巻き込まれませんか！？
逃げ場もありませんし……"	Shallistera	Huh?! Wouldn't we get caught in the explosion? There's nowhere for us to take cover.	夏莉丝堤拉	"啊？不会炸到我们吗？！
可没有地方逃啊……"	夏莉絲堤菈	"咦？這樣不會波及到我們嗎！？
畢竟也沒其他地方能躲……"
Marie	マリー	"分量を調整すればヘーキよ。
ええと、これくらいかしら……"	Marie	It's fiiine, I'll just fiddle with the firepower! Let's see, this much ought to do it...	玛莉	"只要调整分量就好啦。
我看看，大概这么多吧……"	瑪莉	"只要調整用量就不會有事啦。
嗯，應該這樣就夠了……"
Shallistera	シャリステラ	だ、大丈夫かなあ……	Shallistera	A-Are you sure about that?	夏莉丝堤拉	真、真的没问题吗……	夏莉絲堤菈	沒、沒問題嗎……
Marie	マリー	大丈夫、あたしを信じて	Marie	Yep! As sure as Puni are round!	玛莉	放心吧，相信我。	瑪莉	沒問題，相信我。
Marie	マリー	ささ、できるだけ壁のほうに寄って	Marie	Just make sure to push yourself as flat against the wall as you can!	玛莉	来，尽量靠近墙壁。	瑪莉	快點，要盡可能地靠近牆壁。
Shallistera	シャリステラ	は、はい	Shallistera	R-Right.	夏莉丝堤拉	好、好的。	夏莉絲堤菈	好、好的。
Marie	マリー	じゃ、行くわよ	Marie	Okay, here goes!	玛莉	那我要炸咯。	瑪莉	那我要炸囉。
Shallistera	シャリステラ	んん……	Shallistera	Nh...	夏莉丝堤拉	嗯……	夏莉絲堤菈	嗯嗯……
Shallistera	シャリステラ	っ……！	Shallistera	...!	夏莉丝堤拉	……！	夏莉絲堤菈	唔……！
Marie	マリー	……ふう。ね、大丈夫だったでしょ？	Marie	Phew. See? Totally fine!	玛莉	呼……你看，没问题吧？	瑪莉	……呼。妳看，完全沒事對吧？
Shallistera	シャリステラ	"……はあ。
すみません、また庇ってもらっちゃって"	Shallistera	Mm. I'm sorry that you had to protect me again.	夏莉丝堤拉	"啊……
抱歉，又让你护着我。"	夏莉絲堤菈	"……呼。
不好意思，又讓妳保護我。"
Marie	マリー	いいのよ。この服丈夫だから！	Marie	It's fine! This outfit was made to take a beating!	玛莉	没事啦，这身衣服很结实！	瑪莉	我這件衣服很強韌的，別在意！
Shallistera	シャリステラ	それで、道のほうは……	Shallistera	But what about the path?	夏莉丝堤拉	那路怎么样了……？	夏莉絲堤菈	那麼，路那邊的情況……
Marie	マリー	よし、大成功ね！	Marie	Whoo! Nice and clear!	玛莉	好，很成功！	瑪莉	很好，非常成功！
Shallistera	シャリステラ	はい！　さすがマルローネさん！	Shallistera	Expertly done, Marlone!	夏莉丝堤拉	是啊！不愧是玛洛娜小姐！	夏莉絲堤菈	沒錯！不愧是瑪洛娜小姐！
Sterk	ステルク	今の音はなんだ！？	Sterk	What was that?!	史特尔克	刚才那是什么声音？！	史特爾克	剛才那聲巨響是什麼！？
Rorona	ロロナ	も、もしかして二人に何かあったんじゃ！	Rorona	S-Something must've happened to the others!	萝乐娜	她、她们两个不会出了什么事吧！	蘿樂娜	難、難道她們兩個出事了！
Marie	マリー	早く出ましょうか	Marie	We'd better get going.	玛莉	我们快出去吧。	瑪莉	快點出去吧。
Shallistera	シャリステラ	そうですね	Shallistera	Indeed!	夏莉丝堤拉	是啊。	夏莉絲堤菈	說得也是。
