file	id	romanized_name	localized_name	text	localized_name_en	text_en	localized_name_zh-CN	text_zh-CN	localized_name_zh-TW	text_zh-TW
TalkEvent_01_001ID	0	Resna	レスナ	わあ……！	Resna	Wow!	蕾斯娜	哇啊……！	蕾斯娜	哇……！
TalkEvent_01_001ID	1	Resna	レスナ	おっきい！　ひろーい！	Resna	It's so big! And it goes on forever!	蕾斯娜	好大！好开阔！	蕾斯娜	好大！好寬廣！
TalkEvent_01_001ID	2	Resna	レスナ	これが王都……！	Resna	So, this is the capital!	蕾斯娜	这就是王都……！	蕾斯娜	這就是王都……！
TalkEvent_01_001ID	3	Resna	レスナ	わぁぁ、この辺り全部お店って本当すごい	Resna	I can't believe that every single building around here is a shop.	蕾斯娜	哇啊啊，这边全都是商店，好厉害。	蕾斯娜	哇，這一帶全都是商店，真的好厲害。
TalkEvent_01_001ID	4	Resna	レスナ	鍛冶屋とかもあるのかな？	Resna	Do you think they have a smithy, too?	蕾斯娜	应该也会有铁匠铺吧？	蕾斯娜	應該也有鐵匠鋪之類的店吧？
TalkEvent_01_001ID	5	Resna	レスナ	本屋もあるよね！　錬金術の本あるかな！？	Resna	Oh, there's even a bookstore! Do you think they'd have alchemy books?!	蕾斯娜	也会有书店吧！有没有关于炼金术的书呢？！	蕾斯娜	也有書店吧！有沒有鍊金術的書呢！？
TalkEvent_01_001ID	6	Izana	イザナ	あはは、レスナちゃん、おのぼりさん丸出しだよ	Izana	Haha! Resna, everyone's going to be able to tell that you're a country bumpkin.	伊札娜	啊哈哈，蕾斯娜你这样一看就是乡下人啦。	伊札娜	啊哈哈，蕾斯娜，這樣大家都知道妳是鄉下來的啦。
TalkEvent_01_001ID	7	Resna	レスナ	だってだって！　わ、見てみて！　おっきな階段！	Resna	But, it's so— Whoa! Look at that! That stairway is huge!	蕾斯娜	可是可是！哇，你看！好大的台阶！	蕾斯娜	可是可是！哇，快看！好大的樓梯！
TalkEvent_01_001ID	8	Resna	レスナ	確かあの階段は王宮に繋がってるんだよ！	Resna	I'm pretty sure those steps go all the way to the palace!	蕾斯娜	那个台阶应该是通往王宫的哦！	蕾斯娜	我記得那道樓梯是通往王宮的哦！
TalkEvent_01_001ID	9	Resna	レスナ	本で見たんだ！	Resna	I read about it in a book!	蕾斯娜	我在书上读到过！	蕾斯娜	我在書上讀到過！
TalkEvent_01_001ID	10	Izana	イザナ	後で行ってみようよー！	Izana	Let's go get a good look later!	伊札娜	之后去看看吧！	伊札娜	待會去看看嘛！
TalkEvent_01_001ID	11	Resna	レスナ	うん！	Resna	Yeah!	蕾斯娜	嗯！	蕾斯娜	嗯！
TalkEvent_01_001ID	12	Resna	レスナ	……って、観光してる場合じゃない！\n師匠から出された課題！	Resna	...Hey, hold on! We're not here for sightseeing. We need to focus on Miss Saskia's assignment!	蕾斯娜	……不对，我不是来旅游的！\n要完成师父给我布置的课题！	蕾斯娜	……不對，我不是來旅遊的，\n我得完成師父出的課題！
TalkEvent_01_001ID	13	Resna	レスナ	すみません、シャリステラ先輩。つい……	Resna	I'm sorry, Miss Shallistera. I got caught up in the moment.	蕾斯娜	抱歉，夏莉丝堤拉前辈。我有点忘乎所以了……	蕾斯娜	對不起，夏莉絲堤菈前輩，我一不小心就……
TalkEvent_01_001ID	14	Shallistera	シャリステラ	いえいえ、気持ちは分かります。\nわたしもこんな大きな街、初めて見ましたから	Shallistera	Oh, I don't blame you. I've never seen a city this big before, either.	夏莉丝堤拉	没事，我理解你的心情。\n我也是第一次见到这么大的城市。	夏莉絲堤菈	沒事，我懂妳的心情。\n我也是第一次見識到這麼大的城鎮。
TalkEvent_01_001ID	15	Shallistera	シャリステラ	そういえばちゃんと聞いてませんでしたが、\nザスキアさんの課題ってどんなものなんですか？	Shallistera	Though, come to think of it, I don't believe I heard what exactly Miss Saskia's task was.	夏莉丝堤拉	话说回来，我还没有仔细问过，\n萨丝琪亚布置的课题是什么样的呀？	夏莉絲堤菈	話說回來，我還沒有仔細問過，\n薩絲琪亞出的課題內容是什麼呢？
TalkEvent_01_001ID	16	Resna	レスナ	それは……	Resna	Oh, hey, I remember that.	蕾斯娜	这是……	蕾斯娜	那是……
TalkEvent_01_001ID	17	Saskia	ザスキア	ねえレスナ。\n一人前の錬金術士ってどんな錬金術士だと思う？	Saskia	Resna, what do you think it means to be a full-fledged alchemist?	萨丝琪亚	蕾斯娜，\n你觉得什么样的炼金术士才称得上独当一面？	薩絲琪亞	嘿，蕾斯娜。\n妳覺得，怎樣才稱得上是獨當一面的鍊金術士？
TalkEvent_01_001ID	18	Saskia	ザスキア	なんでも調合できること？\n多くの人を助けられること？	Saskia	Being able to synthesize anything and everything? Or perhaps helping many people?	萨丝琪亚	什么都能调合？\n能够帮到许多人？	薩絲琪亞	能調合出任何物品？\n可以幫助很多人？
TalkEvent_01_001ID	19	Saskia	ザスキア	確かになんでも調合できて色んな人を助けられたら、\nそれは立派なことだと思う	Saskia	Obviously, being able to synthesize a great number of things and being of service to many people are both excellent qualities.	萨丝琪亚	确实，如果什么都能调合，\n还能帮上人们的忙，那的确很了不起。	薩絲琪亞	如果什麼都能調合，又可以幫助很多人，\n那的確很了不起。
TalkEvent_01_001ID	20	Saskia	ザスキア	でも、それよりもまずね。\n一人前になるためにできなきゃいけないことがあるの	Saskia	But, there's something one must first be capable of, if they wish to become an alchemist.	萨丝琪亚	但是在那之前，\n要想独当一面必须得做到一件事。	薩絲琪亞	不過，還有比那更重要的哦。\n妳要想獨當一面就得先做到一件事。
TalkEvent_01_001ID	21	Saskia	ザスキア	それは、錬金術でお金を稼いで、\n生きていけるようになることよ	Saskia	They must be able to make money, and support themselves using their craft.	萨丝琪亚	那就是用炼金术赚钱，\n并以此维生。	薩絲琪亞	那就是能夠靠鍊金術賺錢，\n並以此維生。
