romanized	name_jp	text_jp	name_en	text_en	name_zh-CN	text_zh-CN	name_zh-TW	text_zh-TW
Resna	レスナ	あの、あなたたちは……	Resna	Um... Who exactly are you?	蕾斯娜	请问你们是……	蕾斯娜	請問你們是……
Walther	ワルター	"極夜の錬金党ワルター・マンと申します。
はじめまして、レスナ・シュテルネンリヒトさん"	Walther	I am Walther Mann of the Polar Night Alchemists. A pleasure to meet you, Resna Sternenlicht.	瓦尔特	"我是极夜的炼金党，瓦尔特·曼恩。
你好，蕾斯娜·修特涅利希特小姐。"	瓦爾特	"我是極夜的鍊金黨的瓦爾特‧曼恩。
初次見面，蕾斯娜‧修特涅利希特小姐。"
Resna	レスナ	っ！　私の名前……	Resna	What! You know my name?	蕾斯娜	咦！你怎么知道……	蕾斯娜	唔！我的名字……
Walther	ワルター	"党員が何度か世話になっているでしょう。
名前くらいは知っていますよ"	Walther	Our members have had dealings with you before. Of course I know your name.	瓦尔特	"我们的成员和你们多次有缘相逢，
自然是知道你的名字的。"	瓦爾特	"我們的黨員似乎多次受妳照顧，
我當然得記得妳的名字。"
Resna	レスナ	"そ、そうですか……はじめまして。
あなたたちは、どうしてこの場所に？"	Resna	R-Right, I see... Nice to meet you, too. What exactly are you doing here?	蕾斯娜	"这、这样啊……你好。
你们为什么会来这里？"	蕾斯娜	"這、這樣啊……初次見面。
你們怎麼會來這裡？"
Walther	ワルター	"この場所が、
かつて赤のほうき星が落ちた場所だからです"	Walther	This is where the Red Comet once fell.	瓦尔特	因为这里是过去红色彗星的坠落地点。	瓦爾特	因為這裡是以前紅色彗星墜落的地點。
Resna	レスナ	赤の……ほうき星の	Resna	The Red Comet?	蕾斯娜	红色……彗星……	蕾斯娜	紅色……彗星的……
Resna	レスナ	ここがその場所だったんですね……	Resna	This was where it fell?	蕾斯娜	原来就是这里啊……	蕾斯娜	原來就是這裡啊……
Crow	鴉	"まんまと誘導に乗ってくれたな。
お前たちは潰し合うといい"	Crow	They took the bait. Now I can just let them fight it out.	鸦	"那群人被我成功引过来了，
祝你们两败俱伤。"	烏鴉	魚兒徹底上鉤了，你們就互相殘殺吧。
Crow	鴉	目的のモノは手に入れた	Crow	I have what I came for.	鸦	目标物件已经拿到手了。	烏鴉	我已經拿到我要的了。
Walther	ワルター	"かつて――
この地は、白きほうき星の恵みを受けていた"	Walther	Long ago, this land was blessed by the White Comet.	瓦尔特	"据说——
这片大地曾经长期蒙受白色彗星的恩惠。"	瓦爾特	過去──這片土地曾經接受白色彗星之恩惠。
Resna	レスナ	え……	Resna	Oh?	蕾斯娜	咦……	蕾斯娜	咦……
Walther	ワルター	"天より与えられる恵みの雨により、
文明は隆盛し栄華を極めたという"	Walther	The rain of blessings from the heavens brought prosperity and civilization flourished.	瓦尔特	"借由从天而降的恩惠之雨，
文明曾发展繁荣，极尽昌盛。"	瓦爾特	"來自天上的恩惠之雨，
使這裡發展出極為繁華昌盛的文明。"
Walther	ワルター	"しかし、白きほうき星は赤く変心し、
様々な災厄をもたらした"	Walther	But then, the White Comet turned Red and brought forth disaster.	瓦尔特	"然而后来，白色彗星却变为赤红色，
带来了诸多灾祸。"	瓦爾特	然而白色彗星卻變心為紅色，帶來了各種災厄。
Walther	ワルター	だが、九人の偉人の奇跡によって世界は救われた	Walther	However, the world was saved by the miracle of the Miraculous Nine.	瓦尔特	但是，有九位伟人创造奇迹，拯救了世界。	瓦爾特	不過，有九位偉人創造奇蹟，拯救了世界。
Resna	レスナ	"その後、九偉人は、遥か、果ての大陸で
長き眠りについた"	Resna	Afterward, the Miraculous Nine went to the World's End for a long slumber.	蕾斯娜	"在那之后，九伟人在遥远的终极大陆
陷入了漫长的沉眠。"	蕾斯娜	之後，九偉人長眠於遙遠的終極大陸。
Resna	レスナ	"彼らの奇跡の源は、今もなお彼の地に
残されているという
"	Resna	The source of their miracles is said to still remain there.	蕾斯娜	"而他们的奇迹之源，
据说如今仍然留存在那片土地上。"	蕾斯娜	據說他們的奇蹟根源，至今仍殘存在彼地。
