romanized	name_jp	text_jp	name_en	text_en	name_zh-CN	text_zh-CN	name_zh-TW	text_zh-TW
Resna	レスナ	"目的の採取地までもうすぐですね、師匠。
……師匠？"	Resna	We're almost at our destination, aren't we? Uh... Miss Saskia?	蕾斯娜	"我们快到目的采集地了哦，师父。
……师父？"	蕾斯娜	"師父，我們要去的採集地就快到了呢。
……師父？"
Saskia	ザスキア	"確かに依頼した場所は目の前だけれど。
この辺り、なんだか様子がおかしいわね"	Saskia	You're right. However...something about our surroundings feels strange.	萨丝琪亚	"是的，委托的地点就在前面。
但是，这附近的情形有点奇怪啊。"	薩絲琪亞	"委託的地點確實就近在眼前，
不過，老覺得這一帶似乎不太對勁。"
Sterk	ステルク	ああ。先程から、魔物がまったく現れていない	Sterk	I know. It's been a while since we've seen any monsters.	史特尔克	是啊。已经有段时间没有魔物现身了。	史特爾克	嗯，從剛剛開始，就半隻魔物都沒出現了。
Resna	レスナ	あっ、そう言われれば	Resna	Oh! Now that you mention it...	蕾斯娜	啊，这么一说确实。	蕾斯娜	啊，聽妳這麼一說好像是呢。
Izana	イザナ	"それにさ、霧も出てきてるよね？　最初は気に
ならなかったけど、だんだん濃くなっているような……"	Izana	Plus, what's with this fog? It was fine at first, but it's been getting thicker and thicker.	伊札娜	"而且还起雾了？
一开始倒还好，现在感觉雾好像越来越浓了……"	伊札娜	"而且還起了霧耶？我本來一開始不是很在意，
但感覺越來越濃了……"
Saskia	ザスキア	"妙ね。普段なら、こんな時間に霧が発生するような
場所じゃないのだけれど"	Saskia	It is rather curious. This isn't an area that would normally see fog at this hour.	萨丝琪亚	"真奇怪。
正常来说这个时间这里不会起雾啊。"	薩絲琪亞	"真奇怪，
平常這裡在這個時間是不會起霧的。"
Resna	レスナ	異常気象ってことですか？	Resna	So it's unusual?	蕾斯娜	是由于所谓的极端天气吗？	蕾斯娜	也就是天候異常嗎？
Saskia	ザスキア	"あるいは……自然現象ではなく、
人為的に引き起こされた霧の可能性もあるわね"	Saskia	Yes, and dare I say, unnatural. It's possible that this fog has been manufactured.	萨丝琪亚	"也可能不是自然现象……
而是人为引起的雾。"	薩絲琪亞	"又或者……這可能不是自然現象，
而是人為引起的霧。"
Resna	レスナ	"人為的に自然に干渉……そんなことができるとしたら、
錬金術士くらい……"	Resna	But the only people who'd be able to mess with nature would be other alchemists.	蕾斯娜	"人为干涉自然……
能做到这种事的，就只有炼金术士了……"	蕾斯娜	"人為干涉大自然……要說能做到這種事的人，
就只有鍊金術士了……"
Izana	イザナ	もしかして、また極夜の錬金党の仕業！？	Izana	Could this be the work of the Polar Night Alchemists?!	伊札娜	难道又是极夜的炼金党干的好事？！	伊札娜	難不成，又是極夜的鍊金黨幹的好事！？
Sterk	ステルク	極夜の錬金党か。色々と噂は聞いているが……	Sterk	Hm. I've heard a lot of rumors about that group.	史特尔克	极夜的炼金党吗？我听过不少传闻……	史特爾克	極夜的鍊金黨啊。我是聽說過很多他們的傳聞……
Sterk	ステルク	"もし先客がいるのなら、
この辺りに魔物の姿が見えないのも説明がつく"	Sterk	If they're up ahead, that would explain the lack of monsters.	史特尔克	"若是有人比我们捷足先登，
倒也能解释为何这附近看不到魔物的身影。"	史特爾克	"如果說已經有人先來過，
那也就能解釋這一帶為何看不見魔物的蹤影了。"
Izana	イザナ	あいつらが先に来て魔物を倒しちゃった、ってことか	Izana	Because they'd have already cleared them all out. Right.	伊札娜	也就是说，那些家伙先打倒了魔物对吧。	伊札娜	意思是，他們先來這裡並把魔物給打倒了啊。
Resna	レスナ	"そしてこの濃霧の目的は……自分たち以外の者を
遠ざけるため？"	Resna	Is this fog supposed to keep other people away?	蕾斯娜	"而这片浓雾的目的……
是为了驱逐后来之人吗？"	蕾斯娜	"然後他們弄出這陣濃霧的目的……
是為了要其他人避開這裡嗎？"
Johanna	ヨハナ	"……はぁーあ。暗い顔を並べて、ぐだぐだ話して。
時間の無駄。さっさと進めばいいのに"	Johanna	Ugh. What's the point in standing around and talking about it? Quit whining and go check yourself.	约翰娜	"……唉，一个个耷拉着脸在那叨叨些什么呢，
浪费时间。赶紧前进不就好了。"	約翰娜	"…唉～你們個個臉色難看，淨說些廢話，
簡直就是浪費時間，趕快前進不就好了。"
