romanized	name_jp	text_jp	name_en	text_en	name_zh-CN	text_zh-CN	name_zh-TW	text_zh-TW
Heidi	ハイディ	景色が変わってきた。もう少しで到着しそうだね	Heidi	The scenery is starting to look a lot different now. I'd say we're almost there.	海蒂	景色开始变化了。可能快到了。	海蒂	景色逐漸改變，感覺就快要到了。
Judie	ユーディー	"ここ、間違いない。
あたしが飛ばされた時に見た風景だわ"	Judie	No doubt about it, this is the place. I remember it from when I warped in.	优蒂	"就是这里。
和我被传送过来时看到的景象一样。"	優蒂	"是這裡沒錯。
我被轉移過來時看過這片風景。"
Ryza	ライザ	本当！？　じゃあ……	Ryza	Really? Then that means—	莱莎	真的吗？！那么……	萊莎	真的嗎！？那麼……
Heidi	ハイディ	ま、待った！	Heidi	Don't move!	海蒂	等、等等！	海蒂	等、等一下！
Judie	ユーディー	な、なに！？	Judie	Wh-What's wrong?!	优蒂	怎、怎么了？！	優蒂	什、什麼！？
Heidi	ハイディ	"あの魔物……変だ。
うん。操られて、見張りをさせられてるみたい"	Heidi	Something's off about that monster. It looks almost like it's guarding something. Like it's being controlled.	海蒂	"那只魔物……不太对劲。
嗯，好像被人操纵了，正在看守这里。"	海蒂	"那隻魔物……很不對勁。
嗯，似乎是被人操控來監視這裡。"
Judie	ユーディー	錬金党のいつもの手口ね……	Judie	Sounds like a classic move by the Polar Night Alchemists...	优蒂	炼金党的常用技俩……	優蒂	鍊金黨的慣用手段……
Ryza	ライザ	見張りなだけあって、一筋縄ではいかなそうだ	Ryza	But if that one's the lookout, I'm betting it isn't alone.	莱莎	既然有看守在，寻常手段恐怕行不通了。	萊莎	有魔物監視的話，就不太好應付了。
Heidi	ハイディ	ど、どうする？	Heidi	What are we going to do?	海蒂	怎、怎么办？	海蒂	該、該怎麼做？
Judie	ユーディー	ここはあたしたちに任せて！	Judie	Don't worry, we'll handle this!	优蒂	这里就交给我们吧！	優蒂	接下來就交給我們吧！
Ryza	ライザ	突破してみせるよっ！	Ryza	If they want a fight, they've got one!	莱莎	突破它！	萊莎	我們一定會突破過去的！
