romanized	name_jp	text_jp	name_en	text_en	name_zh-CN	text_zh-CN	name_zh-TW	text_zh-TW
Ryza	ライザ	はぁ、はぁ。ほとんど倒し終えた……かな	Ryza	*Pant* *Pant* I think that was the last of them...	莱莎	呼、呼。基本都解决了吧……	萊莎	呼、呼，應該幾乎都打倒了吧……？
Heidi	ハイディ	"はぁっ、はぁ、はぁ……
いやいや、二人ともすごいね！？"	Heidi	*Pant* *Pant* Ugh... How do you two do it?! You're like fighting machines!	海蒂	"呼、呼、呼……
哎呀，你们两个也太厉害了吧？！"	海蒂	"呼、呼、呼……
哎呀，妳們兩個都太厲害了吧！？"
Judie	ユーディー	"はぁ、ふぅ……ありがと。
これでちょっとは錬金党にやり返せたかしら"	Judie	*Huff* Phew... Thanks. I feel like we finally got a little payback.	优蒂	"呼、呼……谢谢。
这下也算向炼金党报了一箭之仇吧。"	優蒂	"呼、呼……謝謝誇獎。
這樣算是對鍊金黨報了一點仇吧。"
Criselda	クリセルダ	ちょっとどころじゃないわよ	Criselda	"Way more than just ""a little,"" I'd say!"	克莉赛尔达	何止一箭之仇啊。	克莉賽爾達	豈止是一點呢。
Heidi	ハイディ	クリセルダ！	Heidi	Criselda!	海蒂	克莉赛尔达！	海蒂	克莉賽爾達！
Criselda	クリセルダ	"どういう手を使ったのか知らないけれど、この場所を
探って魔物たちを壊滅させるなんて、さすがね"	Criselda	I don't know how you did it, but you managed to find this place and wipe out an entire horde of monsters... Not bad.	克莉赛尔达	"虽然不知道你们用了什么手段，
但居然能找到这里来，还把魔物都消灭了。真厉害啊。"	克莉賽爾達	"雖然不知道妳們用了什麼手段，但竟然能追查到這裡，
還一舉殲滅了這些魔物，真是厲害。"
Heidi	ハイディ	そりゃどーも	Heidi	Uh, thanks.	海蒂	那还真是谢谢夸奖了。	海蒂	多謝誇獎。
Criselda	クリセルダ	"ねぇ。私の仲間にならない？　
あなたたちにも、渇望はあるでしょう"	Criselda	Here's an idea. Why don't you join up with me? Together, we can make your dreams a reality.	克莉赛尔达	"要不要成为我的伙伴？
你们也有渴望的东西吧？"	克莉賽爾達	"我說妳們，要不要成為我的夥伴？
妳們的內心也有所渴望吧？"
Heidi	ハイディ	"勧誘している余裕あるのかな。もう錬金党に
残っている人間のほうが少ないんじゃない？"	Heidi	Are you seriously trying to recruit us right now? If you hadn't noticed, your little group's gotten a whole lot smaller lately.	海蒂	"你还有心思拉拢我们呢？
现在炼金党那边的人比较少吧？"	海蒂	"妳還有餘力挖角啊？
鍊金黨剩下的成員已經不多了吧？"
Criselda	クリセルダ	最近は一人増えたのよ。あなたのお仲間	Criselda	Actually, we just got a new member. A dear friend of yours.	克莉赛尔达	最近我们新增了一员哦，而且是你的同伴。	克莉賽爾達	最近又多一個人囉，是妳的夥伴。
Heidi	ハイディ	お仲間？　なんのことだか……	Heidi	A friend of mine? What are you talking about?	海蒂	同伴？什么意思……	海蒂	我的夥伴？妳在說什麼……
Criselda	クリセルダ	もしかして、何も知らないのかしら	Criselda	Oh, you mean you really don't know?	克莉赛尔达	你该不会什么都不知道吧？	克莉賽爾達	難道說……妳什麼都不曉得？
Judie	ユーディー	な、なんのことなの？	Judie	Wh-What are you trying to say?	优蒂	你、你在说什么？	優蒂	妳、妳是指什麼？
Ryza	ライザ	揺さぶろうって魂胆？　引っかからないよ！	Ryza	If you're trying to trick us, give it up! It's not going to work!	莱莎	你想扰乱人心是吧！我们才不会上当呢！	萊莎	這是企圖動搖我們嗎？我們不會上當的！
Criselda	クリセルダ	振られちゃったわね。それじゃ、残念だけど……	Criselda	Not interested, I see. What a shame.	克莉赛尔达	看来我的提议被拒绝了呢。那么，虽然很遗憾……	克莉賽爾達	我被拒絕啦？那麼，雖然很遺憾……
Heidi	ハイディ	っ！	Heidi	Whoa!	海蒂	噫！	海蒂	咿！
Criselda	クリセルダ	仲間にならないなら、この子のおやつになっちゃうわよ	Criselda	If you won't join me, then I'll just have to feed you to my little friend.	克莉赛尔达	既然不愿意成为我的伙伴，就变成它的饵食吧。	克莉賽爾達	既然不成為我的夥伴，那就要成為牠的點心囉。
Judie	ユーディー	"はぁ、はぁ……こいつ、段違いに強いわ
ええーいっ！"	Judie	*Pant* *Pant* This sucker sure is strong... Hi-yah!	优蒂	"呼、呼……和刚刚的魔物相比，这家伙也太强了。
嘿——！"	優蒂	"呼、呼……這傢伙強太多了。
嘿──！"
Heidi	ハイディ	"はぁはぁはぁはぁっ、普通に動いてる！
やばいやばいやばい！"	Heidi	You've got to be kidding me! It didn't even flinch! This is bad! Really, really, bad!	海蒂	"呼、呼、呼，它还在动！
糟了糟了糟了！"	海蒂	"呼、呼、呼……牠的行動沒被影響！
糟了糟了糟了！"
Ryza	ライザ	"はぁ、ふぅっ……諦めないっ！
きっと何か、手はあるはず！"	Ryza	*Huff*... Don't give up now! If there's a way to win, we'll find it!	莱莎	"呼、呼……我不会放弃的！
肯定有什么办法！"	萊莎	"呼、呼……我是不會放棄的！
一定有、什麼方法才對！"
Criselda	クリセルダ	"ここは私たちが魔物を呼び出すための、いわば容器。
でも、ただ飼っておくための場所じゃないの"	Criselda	Of course, this is where we keep the monsters we summon, but it's much more than just a breeding ground.	克莉赛尔达	"简而言之，这里是我们召唤魔物的容器。
但这个地方并不只是用来养殖魔物的。"	克莉賽爾達	"這裡是我們為召喚魔物所準備的地方，可說是一種容器。
不過，這地方可不只是用來飼養而已。"
Criselda	クリセルダ	"能力ある個体を選別するための試験場よ。
私たちは「壺」と呼んでいるわ"	Criselda	"It's a proving ground. This is where we find our most worthy ""vessels,"" to see which among them is the fittest."	克莉赛尔达	"而是用来选出强大魔物的试验场。
我们把这里叫做“壶”。"	克莉賽爾達	"還是個用來挑選有能力品種的試驗場，
我們稱為「壺」。"
Criselda	クリセルダ	"私たちは人造頂獣を創り出す傍ら、
自然界からも強力な魔物を得ようとしたの"	Criselda	Not only are we producing our own Apexi; we're also breeding the most powerful monsters known to nature.	克莉赛尔达	"我们一边制作人造顶兽，
一边从自然界寻求强大的魔物。"	克莉賽爾達	"我們創造出人造頂獸的同時，
也試著從自然界取得強大的魔物。"
Criselda	クリセルダ	"その個体はね、他の魔物を際限なく食らうことで
完成した、わんぱく坊主なのよ"	Criselda	But this vessel stands out from the rest. He's a rambunctious little scamp. We just can't seem to stop him from devouring everything in his path.	克莉赛尔达	"这只魔物呢，通过吞吃了无数其他魔物，
终于得以完成。它的脾气很暴躁哦。"	克莉賽爾達	"那個品種，是藉由無止境地吞噬其他魔物
而完成強化的淘氣鬼喔。"
Heidi	ハイディ	くっ……！	Heidi	Ngh...	海蒂	唔……！	海蒂	唔……！
Ryza	ライザ	ハイディさん、下がって！	Ryza	Heidi, get back!	莱莎	海蒂小姐，后退！	萊莎	海蒂小姐，妳退下！
Ryza	ライザ	やぁぁぁぁっ！	Ryza	Yaaah!	莱莎	呀啊——！	萊莎	喝啊啊啊啊！
Criselda	クリセルダ	さて、私は大事な調合があるから、このへんで	Criselda	Well, you three, I'm afraid I must be going. I have some very important synthesizing to do.	克莉赛尔达	那么，我接下来还有很重要的调合工作，就先失陪了。	克莉賽爾達	好了，因為我還有重要的調合要做，就先告辭了。
Criselda	クリセルダ	せいぜい頑張りなさい。じゃあねぇ	Criselda	Bye, now. Do try to make it out alive.	克莉赛尔达	好好加油吧。再见。	克莉賽爾達	妳們就儘管加油吧，再見。
Ryza	ライザ	はぁ、はぁ、はぁ……っ！	Ryza	*Huff* *Huff* *Huff*...	莱莎	呼、呼、呼……！	萊莎	呼、呼、呼……！
Heidi	ハイディ	うげっ……こりゃ、まずいかもしれない！	Heidi	Urk... This doesn't look good...	海蒂	唔……这下真的麻烦了！	海蒂	唔呃……這下、可能不妙了！
Judie	ユーディー	えいっ！　やあ！　これでどうだっ！	Judie	Hah! Yah! How do you like this?!	优蒂	嘿！喝！尝尝这个！	優蒂	嘿！喝！這樣如何！
Judie	ユーディー	な、なんで効かないのよっ！	Judie	What?! Why isn't anything working?!	优蒂	为、为什么不起作用！	優蒂	為、為什麼會沒用啦！
Judie	ユーディー	これは……一度撤退したほうが……	Judie	At this rate, we need to start running...	优蒂	还是……暂且撤退吧……	優蒂	這個情況……暫時撤退比較……
Heidi	ハイディ	"で、でも私たちのことがクリセルダにバレたってことは
一度退いたら多分、再侵入は無理だ！"	Heidi	But Criselda already caught us! Now that she knows what we're up to, she won't let us sneak back here again.	海蒂	"可、可是，克莉赛尔达已经发现了我们。
现在撤退的话，以后就很难再进来了！"	海蒂	"可、可是我們已經被克莉賽爾達發現，
暫時撤退的話，大概就無法再次入侵了！"
Ryza	ライザ	"それにここで退いたら、
こいつは今以上に成長しちゃうかもしれない……！"	Ryza	You're right. And if we run away now, this monster is probably only going to get bigger and badder from here on out.	莱莎	"而且我们撤退了的话，
这只魔物今后可能还会变得更强！"	萊莎	"而且我們要是在這裡撤退，
這傢伙可能會變得比現在還要強……！"
Ryza	ライザ	どうにかここで……でも、どうすれば……	Ryza	We have to win this. But how...?	莱莎	必须把它在这里解决掉……但究竟该怎么办……	萊莎	要設法在這裡解決牠……但該怎麼做才好……
Ryza	ライザ	ひゃぁっ！	Ryza	Ahhh!	莱莎	呀——！	萊莎	呀啊！
Judie	ユーディー	も、もうっ！	Judie	Ugh! Let up already!	优蒂	已、已经不行了！	優蒂	真、真是的！
Judie	ユーディー	"効いて！　効いてよーっ！
あっ、今のって……まずっ――！！！"	Judie	Come on, work! Please let this work! Wait—no! Wrong one!	优蒂	"快起作用！起作用啊！
啊，刚刚那是……糟了！！"	優蒂	"快起效！快起效啊──！
啊，剛才的那是……糟了──！！！"
Judie	ユーディー	二人ともっっ、目と耳を強く塞いでぇ――！！！	Judie	Quick, you two! Close your eyes and cover your ears, now!	优蒂	你们两个，赶快闭上眼睛捂住耳朵！！	優蒂	兩位！緊緊遮住眼睛和耳朵──！！！
Ryza	ライザ	え？	Ryza	Did she just...?	莱莎	咦？	萊莎	咦？
Heidi	ハイディ	ま、まさかっ	Heidi	She didn't. Did she?!	海蒂	莫、莫非……	海蒂	難、難不成……
Heidi	ハイディ	"び、びっくりしたぁ！
ユーディット！　今のは……"	Heidi	Give me a break, Judith! Was that what I think it was?	海蒂	"吓、吓我一跳！
优蒂托！刚刚那是……"	海蒂	"嚇、嚇了我一跳！
優蒂！剛才那是……"
Judie	ユーディー	"え、えへ。最初に間違えて作った
超強力なやつを投げちゃったみたい"	Judie	Eh...heh heh. It looks like that last flash grenade I threw was our overpowered prototype...	优蒂	"嘿嘿。好像不小心把最开始做错的
那个超强闪光弹丢出去了。"	優蒂	"嘿、嘿嘿，我好像把一開始做錯的
那顆超強力閃光彈給丟出去了。"
Ryza	ライザ	でも見てよ！	Ryza	But wait, look!	莱莎	但是你们看！	萊莎	可是妳們看！
Judie	ユーディー	これは効いたみたいね！	Judie	It actually worked!	优蒂	这个好像有效果！	優蒂	這個好像奏效了！
Ryza	ライザ	そこだっ！	Ryza	You're going down!	莱莎	看招！	萊莎	就是那裡！
Heidi	ハイディ	攻撃が効いた！	Heidi	It's hurt!	海蒂	攻击有效了！	海蒂	攻擊奏效了！
Ryza	ライザ	今が好機だね！　一斉に行こう！	Ryza	Now's our chance! All together now!	莱莎	趁现在！我们一起上！	萊莎	現在正是好機會！一起上吧！
