romanized	name_jp	text_jp	name_en	text_en	name_zh-CN	text_zh-CN	name_zh-TW	text_zh-TW
Sophie	ソフィー	うわぁ……ベタベタになっちゃった……	Sophie	Ew... I'm all sticky.	苏菲	呜啊……都变得黏糊糊的了……	蘇菲	嗚哇……全身變得黏答答的……
Wilbell	ウィルベル	サ、サイテーだわ……	Wilbell	That was the WORST.	薇尔贝儿	太、太倒霉了……	薇爾貝兒	糟、糟透了……
Ayesha	アーシャ	ソフィーちゃん、ベルちゃん。じっとしててね	Ayesha	Sophie, Bell. Hold still, okay?	爱夏	苏菲、贝儿，你们先别动哦。	愛夏	蘇菲、貝兒，乖乖別動喔。
Ayesha	アーシャ	ちょっとはマシになったかな？	Ayesha	There, do you feel any better?	爱夏	有没有感觉好点？	愛夏	感覺有好一點嗎？
Wilbell	ウィルベル	うぅ……そうね、助かったわ	Wilbell	Yeah, more or less. You're the best, Ayesha.	薇尔贝儿	呜呜……好点了，谢谢你。	薇爾貝兒	唔唔……有，好多了。
Sophie	ソフィー	"ありがとうございます。
気持ち悪いけど、確かにマシかも……"	Sophie	Thank you very much. I still don't feel all that great, but I guess it's an improvement.	苏菲	"谢谢。
感觉还是有点恶心，不过确实好多了……"	蘇菲	"謝謝妳。雖然還是覺得很噁心，
但確實有好一點了……"
Wilbell	ウィルベル	ソフィーは特にいっぱい受けてたもんね	Wilbell	I think you got the worst of it, Sophie.	薇尔贝儿	毕竟苏菲沾到了很多呢。	薇爾貝兒	畢竟蘇菲被噴到特別多嘛。
Ayesha	アーシャ	"ふふ、気持ちは悪いけどこうして取れば
少しは違うよね。ミルカちゃん、動かないで"	Ayesha	It might not feel great, but wiping it off does help a little. Here, Miruca. It's your turn.	爱夏	"呵呵，确实很不好受，不过擦一下之后
感觉稍微好点了。米尔卡，别动哦。"	愛夏	"呵呵，噁心的感覺還在，但像這樣擦掉的話，
多少會舒服一點吧。米爾卡，不要動喔。"
Miruca	ミルカ	いい。自分でできるから	Miruca	That's fine, I'll do it myself.	米尔卡	没事，我自己来。	米爾卡	不用，我自己來就好。
Sophie	ソフィー	アーシャさん、髪の毛に付いてますよ！	Sophie	Ayesha, there's some in your hair!	苏菲	爱夏小姐，你头发上也沾到了！	蘇菲	愛夏小姐，頭髮上有沾到喔！
Miruca	ミルカ	ソフィー、屈んで。上のほうが取れない	Miruca	Bend down, Sophie. I can't reach the top of your head.	米尔卡	苏菲，蹲下来点。你头上的我清理不到。	米爾卡	蘇菲妳蹲下，上面的弄不掉。
Wilbell	ウィルベル	あんたたち、背中のほうにも付いてるわよ	Wilbell	There's still some on both your backs, too.	薇尔贝儿	你们的背上也沾到了哦。	薇爾貝兒	妳們幾個，背上也有沾到喔。
Wilbell	ウィルベル	"ふう、なんとか綺麗になったわね……
うう……それにしても……"	Wilbell	Phew, we finally got all of it. But, ugh...	薇尔贝儿	"呼……总算清理干净了……
唔……不过话说回来……"	薇爾貝兒	"呼～總算是清理乾淨了……
唔唔……話說回來……"
Wilbell	ウィルベル	な、なんだか……頭がぼーっとするような……	Wilbell	My head feels k-kind of fuzzy.	薇尔贝儿	感、感觉……头有点发昏……	薇爾貝兒	總、總覺得……頭好像昏沉沉的……
Sophie	ソフィー	う、実はあたしも……	Sophie	Yeah, m-me too.	苏菲	唔，其实我也……	蘇菲	唔，其實我也是……
Miruca	ミルカ	もしかしなくても、魔物の毒……よね	Miruca	That's probably the poison at work, huh.	米尔卡	这一定就是魔物散发的毒素……	米爾卡	鐵定是魔物的毒素……沒錯吧？
Ayesha	アーシャ	"さっき受けた粘液に毒が含まれてたんだ。
症状はまだ軽いみたいだけど……"	Ayesha	So even the mucus isn't safe. Our symptoms seem to be quite mild, but...	爱夏	"看来刚才沾到的黏液里有毒。
虽然现在的症状还很轻……"	愛夏	"剛才碰到的黏液含有毒素。
雖然症狀似乎還很輕微……"
Sophie	ソフィー	"確か、だんだん症状が重くなっていくんですよね……。
だとしたら、身体が動くうちになんとかしないと"	Sophie	Right, you said that they'd only get worse. We'd better get this settled before we can't even move.	苏菲	"我记得症状是会逐渐加重对吧……
那我们得趁着身体还能动赶快想点办法……"	蘇菲	"但沒記錯的話，症狀會逐漸加重喔……
如果是這樣，得趁身體還能行動的時候想點辦法。"
Ayesha	アーシャ	"急いで解毒薬を作ろう。この粘液があれば、
必要な成分が分かるはずだから"	Ayesha	We've got to make an antidote as quickly as we can. Thankfully, this mucus ought to have everything we need.	爱夏	"我们加急制作解毒药吧。有了这个黏液，
应该就能知道需要的成分了。"	愛夏	"我們快把解毒藥做出來吧。只要這些黏液還在，
應該就能分析出需要的成分了。"
Wilbell	ウィルベル	"散々な目にはあったけど、それだけは不幸中の幸い
だったってとこかしらね……"	Wilbell	No part of that experience was fun, but I guess every cloud has a silver lining.	薇尔贝儿	"虽说吃了不少苦头，
但拿到这个也算是不幸中的万幸吧……"	薇爾貝兒	"雖然吃盡了苦頭，
但這樣算是不幸中的大幸吧……"
Sophie	ソフィー	とにかくアトリエに急ぎましょう！	Sophie	Let's hurry back to the atelier!	苏菲	事不宜迟，我们赶紧回炼金工房吧！	蘇菲	總之我們快去鍊金工房吧！
