romanized	name_jp	text_jp	name_en	text_en	name_zh-CN	text_zh-CN	name_zh-TW	text_zh-TW
Judie	ユーディー	間違いないわ。あたしが飛ばされたのはここよ！	Judie	This is definitely it. This is the place the gate took me.	优蒂	绝对没错，我当时就是被传送到这里了！	優蒂	不會有錯，我就是被轉移到了這裡！
Heidi	ハイディ	"なるほど。
すぐ別の場所に飛べたのは幸運だったね"	Heidi	Yikes. Good thing it teleported you out of here before it was too late.	海蒂	"原来如此。
还好你很快就被传送到别的地方了。"	海蒂	"原來如此，妳當時能馬上轉移到別的地方
還真是幸運呢。"
Ryza	ライザ	"そうだね。魔物がうじゃうじゃいる。この様子じゃ、
ここで飼育してるって線も合ってたみたいだし"	Ryza	No kidding. It's swarming with monsters. If this isn't the right place, I don't know what is.	莱莎	"是啊，这么多魔物。
看这情况，魔物养在这里的推测多半是正确的。"	萊莎	"對啊，一整群的魔物。照這樣看來，
似乎也符合了飼養在這裡的推測。"
Judie	ユーディー	あ、あの魔物！	Judie	Wait a minute! Those monsters...	优蒂	那、那只魔物！	優蒂	那、那隻魔物！
Heidi	ハイディ	なんか気になることでもあった？	Heidi	Something wrong?	海蒂	有什么问题吗？	海蒂	有什麼不對勁的地方嗎？
Judie	ユーディー	"うん。この間、洞窟で襲いかかってきた魔物よ！
あいつらのせいで大変だったんだから！"	Judie	They're the ones that chased me all over the cave before! I almost had a heart attack!	优蒂	"嗯。之前在洞窟里，我就是被那种魔物袭击了！
当时可费了一番功夫呢！"	優蒂	"嗯，那是前陣子在洞窟襲擊我的魔物！
都是因為牠們，害我吃了不少苦頭！"
Ryza	ライザ	"あっちには、カフェで討伐依頼が来てる
凶悪な魔物がいる"	Ryza	And look over there. I've seen those monsters before from a request posted at the cafe. Apparently, they're brutal!	莱莎	那边还有委托咖啡厅讨伐的凶暴魔物。	萊莎	"那裡面有幾隻是咖啡廳收到委託，
希望我們討伐的凶惡魔物。"
Heidi	ハイディ	"つまり、ここにいる魔物たちは、すでに人を襲った
ことがある魔物ってことだ"	Heidi	So you're saying those things have already attacked people?	海蒂	也就是说，这里的魔物全都袭击过别人。	海蒂	也就是說，在這裡的這些魔物都曾襲擊過人類。
Ryza	ライザ	錬金党の魔物の飼育場だってことも間違いなさそうだね	Ryza	Yeah. These must be the monsters that the Polar Night Alchemists have been using to terrorize everyone.	莱莎	看来这里就是炼金党的魔物养殖场了。	萊莎	看來這裡是鍊金黨的魔物飼養場這件事也不會錯了。
Judie	ユーディー	あたしたちの推測通りね	Judie	We were right all along.	优蒂	和我们推测的一样。	優蒂	跟我們推測的一樣。
Heidi	ハイディ	うん……そこで、どうする？	Heidi	Yeah. Good for us and all, but...what do we do now?	海蒂	嗯……我们该怎么办？	海蒂	嗯……所以，該怎麼辦？
Ryza	ライザ	"一度報告しに戻ったほうが無難だとは思う。
でも、その間にこいつらが使われたら……"	Ryza	The safest choice would be to report back on what we found. But what if the Polar Night Alchemists decide to sic these things on a new target in the meantime?	莱莎	"先回去报告一下比较稳妥。
但在此期间，万一这里的魔物又出动了……"	萊莎	"我認為先回去報告一下比較安全，
但這段期間要是這群傢伙又被派出去……"
Heidi	ハイディ	"周りに仕掛けられた罠の数を考えても、
次にここまですんなり来られるか分からないしね"	Heidi	Plus, remember all of the traps we had to sneak by to get here? If we leave now, who knows if we can get back to this place in one piece?	海蒂	"而且周围那么多陷阱，
不知道下次还能不能顺利抵达这里。"	海蒂	"而且考慮到周圍設置的陷阱數量，
也不曉得下次能不能順利地走到這裡。"
Judie	ユーディー	"よーーし！　今こそ、作った調合品の出番ね！
こんな時のために、ライザと腕によりをかけたんだから"	Judie	Then there's no time like the present! Let's put our secret weapons to work. Ryza and I didn't do all of that synthesis for nothing.	优蒂	"好！这下就该我们准备的调合物登场了！
我和莱莎为了这一刻，使了浑身解数呢！"	優蒂	"好──！現在正是我們調合成果的出場時刻！
我和萊莎就是為了此刻才拿出真本事的。"
Ryza	ライザ	今は千載一遇の機会！　やろう！	Ryza	We won't get another chance like this! Let's do it!	莱莎	现在正是千载难逢的好机会！上吧！	萊莎	現在是千載難逢的機會！上吧！
Judie	ユーディー	じゃあ、手筈通りに……	Judie	Good thing we came prepared.	优蒂	那么就按照计划……	優蒂	那就按原定計畫來……
Heidi	ハイディ	まずは、うにびしからっ！	Heidi	First up, our uni caltrops!	海蒂	首先是，海胆撒菱！	海蒂	先從海膽十字釘開始！
Ryza	ライザ	それっ！	Ryza	Take this!	莱莎	嘿！	萊莎	嘿！
Heidi	ハイディ	よっと！	Heidi	Hup!	海蒂	嘿呀！	海蒂	嘿喲！
Judie	ユーディー	えぇーいっ！	Judie	Here goes!	优蒂	嘿——！	優蒂	嘿──！
Ryza	ライザ	よし、ちゃんと効いてるね。相手の動きが止まった	Ryza	They're working like a charm. We stopped those monsters in their tracks.	莱莎	很好，有效果了。对方不动了。	萊莎	好，確實奏效了呢，對方停止行動了。
Judie	ユーディー	これで、おいそれとは動けないわよ！	Judie	That should keep them from moving around too much!	优蒂	这下轻易动弹不得了吧！	優蒂	這樣牠們就無法輕易動彈了！
Heidi	ハイディ	待って！　今度は飛んできたよ	Heidi	Look out! Above us!	海蒂	等等！这次它们飞过来了。	海蒂	等等！這次是飛過來了。
Judie	ユーディー	任せておいて！　こっちの出番よ！	Judie	I've got this! Hope these monsters like our little surprise!	优蒂	交给我吧！这回用这个！	優蒂	交給我吧！該這個出場了！
Ryza	ライザ	今だ！　魔物は弱ってるはず！	Ryza	Now! While they're still confused!	莱莎	就是现在！魔物应该都变弱了！	萊莎	就是現在！魔物應該變弱了！
Judie	ユーディー	やぁぁぁぁっ！	Judie	Yaaah!	优蒂	呀啊——！	優蒂	喝啊啊啊啊！
Ryza	ライザ	はぁっ！	Ryza	Hah!	莱莎	喝！	萊莎	喝啊！
Heidi	ハイディ	"はは、容赦ないね。うにびしで魔物の動きを制限して、
閃光弾で追い討ちときた"	Heidi	Haha. First, we trap them with the uni caltrops, then we hit them with a flash grenade. Those monsters don't stand a chance!	海蒂	"哈哈，真不留情啊。先用海胆撒菱封住魔物的行动，
再用闪光弹追击。"	海蒂	"哈哈，真是毫不留情啊。用海膽十字釘
限制魔物的行動，再用閃光彈追擊。"
Heidi	ハイディ	ま、悪く思うなよっと	Heidi	Sorry, it's either you or us!	海蒂	别怪我们哦。	海蒂	嗯，可別怪我喔。
Ryza	ライザ	ふふん、相手が止まっているように見えるよ！	Ryza	Heh heh! Looks like that did the trick.	莱莎	哼哼，动作慢得像静止的一样！	萊莎	哼哼，看來對方好像動彈不得了！
