romanized	name_jp	text_jp	name_en	text_en	name_zh-CN	text_zh-CN	name_zh-TW	text_zh-TW
Sophie	ソフィー	んー……ううっ……	Sophie	Ngh... Uuugh...	苏菲	嗯……唔……	蘇菲	嗯……唔唔……
Ayesha	アーシャ	"あっ、目が覚めたんだね！？
身体の調子はどう？"	Ayesha	Oh! You're awake! How are you feeling?!	爱夏	"啊，你醒了？！
身体感觉怎么样？"	愛夏	"啊，妳醒啦！？
身體感覺如何？"
Sophie	ソフィー	うう……ちょっと、身体が痺れるような……	Sophie	Nnngh... Not great. I'm tingly all over.	苏菲	唔……感觉身体好像有点发麻……	蘇菲	唔唔……感覺身體有點麻麻的……
Sophie	ソフィー	く、薬は？　どうなりました……？	Sophie	Wh-Where's the medicine? Did you manage to make some?	苏菲	解、解毒药呢？做得怎么样了……？	蘇菲	藥、藥呢？做得怎麼樣了……？
Wilbell	ウィルベル	この通り、バッチリよ！	Wilbell	You bet we did!	薇尔贝儿	看，顺利完成了！	薇爾貝兒	如妳所見，很成功喔！
Ayesha	アーシャ	"効き目はわたしたちで実証済みだよ。
ソフィーちゃんも早く！"	Ayesha	We've already proven that it works, too. Here, drink up!	爱夏	"效果我们已经验证过了。
苏菲你也快吃药吧！"	愛夏	"我們已經親自驗證過效果了。
蘇菲妳也快點服下吧！"
Sophie	ソフィー	ごく……ごく……ごく……ごくん	Sophie	*Gulp*... *Gulp*... *Gulp*... *Gulp*...	苏菲	咕嘟……咕嘟……咕嘟……咕嘟。	蘇菲	咕嚕……咕嚕……咕嚕……咕嚕。
Sophie	ソフィー	ん……あっ、身体の痺れが……消えてる！	Sophie	Hff... Oh! That tingly feeling is going away!	苏菲	嗯……啊，身上的麻痹感……消失了！	蘇菲	唔……啊，身體發麻的感覺……逐漸消失了！
Ayesha	アーシャ	ふふ、よかったあ	Ayesha	Good, that's a relief.	爱夏	呵呵，那太好了。	愛夏	呵呵，真是太好了～
Sophie	ソフィー	あの……ごめんなさい、調合手伝えなくて	Sophie	Um, I'm sorry I couldn't help with the synthesis.	苏菲	对不起……没能帮你们一起调合。	蘇菲	那個……對不起，沒有幫忙調合。
Wilbell	ウィルベル	"気に病むことないわよ。薬草を見つけられたのは
あんたのおかげなんだから"	Wilbell	No need to apologize! You're the one who found that medicinal herb in the first place.	薇尔贝儿	没事，多亏了你我们才能找到药草。	薇爾貝兒	"妳不用放在心上，
畢竟能找到藥草都是託妳的福呀。"
Ayesha	アーシャ	"ミルカちゃんが呼んでくれた助っ人にも
手伝ってもらったしね。もう行っちゃったけど"	Ayesha	The backup that Miruca was talking about lent us a hand too. She's already left, though.	爱夏	"米尔卡找来的帮手也帮了我们不少呢。
虽然那个人已经离开了。"	愛夏	"而且米爾卡找來的幫手也有出一份力喔。
雖然她已經離開了。"
Sophie	ソフィー	"あ、そうだったんだ……
ミルカさん、ありがとうございました"	Sophie	Oh, so that's what happened. Thank you for finding help, Miruca.	苏菲	"啊，还有人来帮忙了啊……
米尔卡小姐，谢谢你。"	蘇菲	"啊，原來是這樣……
米爾卡小姐，非常謝謝妳。"
