romanized	name_jp	text_jp	name_en	text_en	name_zh-CN	text_zh-CN	name_zh-TW	text_zh-TW
Sophie	ソフィー	どうにかケガの治療はできたけど……	Sophie	We've done what we can for everyone's injuries, but...	苏菲	看得见的伤口我们已经尽力处理了……	蘇菲	雖然傷口是勉強包紮好了，但……
Ayesha	アーシャ	うん。気分のほうはいかがですか？	Ayesha	Yeah. How are you feeling?	爱夏	嗯，你们感觉怎么样？	愛夏	嗯，你們感覺如何呢？
	作業員Ａ	うぅ……苦しい……	Worker A	Ngh... It hurts...	工人A	呜……好难受……	作業員A	唔……好難受……
	作業員Ｂ	痺れが……手が上がらない……	Worker B	My hands feel...too numb to move...	工人B	好麻……手抬不起来……	作業員B	麻麻的……手抬不起來……
Sophie	ソフィー	"そんな。
持ってきた薬じゃ、効かないってこと？"	Sophie	Oh no. Does that mean that the medicine we brought isn't doing anything?	苏菲	"怎么会这样。
我们带来的药没有用吗？"	蘇菲	"怎麼會。
是帶來的藥沒效嗎？"
Ayesha	アーシャ	"多分だけど、魔物が出しているのは
いくつかの毒が合わさったものじゃないかと思うんだ"	Ayesha	If I had to guess, what that monster is releasing is probably a mixture of different poisons.	爱夏	"我猜，有可能是因为魔物散发的毒气里
混合了不止一种毒素。"	愛夏	"這只是我的猜測，但我想魔物釋放出來的瘴氣
大概是由好幾種毒所組成的。"
Wilbell	ウィルベル	厄介ね……アーシャ、他には何か分かったの？	Wilbell	That sounds like trouble. Did you figure anything else out, Ayesha?	薇尔贝儿	这就麻烦了……爱夏，还有什么其他发现吗？	薇爾貝兒	真麻煩啊……愛夏，妳還有發現什麼嗎？
Ayesha	アーシャ	症状自体は、頭痛、吐き気、咳、そして身体の痺れ……	Ayesha	The symptoms themselves seem to be headaches, nausea, coughing, and numbness.	爱夏	症状本身是头痛、恶心、咳嗽，还有身体麻痹……	愛夏	症狀本身會頭痛、想吐、咳嗽，還有身體麻痺……
Ayesha	アーシャ	"浴びてすぐは、気分が悪くなる程度だけど、
だんだん症状が重くなっていくみたいだね"	Ayesha	Exposure causes people to immediately feel ill, and their condition only deteriorates from there.	爱夏	"人体接触毒气后会立刻感到不适，
然后症状开始逐渐加重。"	愛夏	"暴露在瘴氣當中，頂多立刻感到不舒服，
但症狀似乎會越來越嚴重。"
Ayesha	アーシャ	今ある薬だと、症状の進行を抑えるのも難しいかも……	Ayesha	The medicine we have on hand might not even be enough to manage those symptoms, never mind cure them.	爱夏	现有的药剂可能很难控制住症状的恶化……	愛夏	現有的藥品，可能也難以抑制症狀加劇……
Sophie	ソフィー	"今のところは命に別状はなさそうですけど、
今後どうなるかは分からないですよね……"	Sophie	It doesn't look like anyone's lives are in danger, but who knows what could happen next?	苏菲	"虽说目前没有生命危险，
但之后会如何就不得而知了……"	蘇菲	"雖說目前看來沒有生命危險，
但之後就不知道了，對吧……"
Sophie	ソフィー	早く毒を治す薬を作らないと！	Sophie	We've got to come up with an antidote, and fast!	苏菲	我们得赶紧做出解毒药才行！	蘇菲	我們得快點製作解毒藥才行！
Ayesha	アーシャ	うん。ただ、そのためには毒の成分を特定しなきゃ	Ayesha	Absolutely. The only problem is, we have to figure out what's in that poison first.	爱夏	嗯。但是我们得先确定毒素成分才能做出解药。	愛夏	嗯，不過，為此得先弄清楚這種毒的成分才行。
Wilbell	ウィルベル	でも、どうやって？	Wilbell	How are we going to do that?	薇尔贝儿	要怎么确定呢？	薇爾貝兒	可是，要怎麼做？
Ayesha	アーシャ	地下水道に行って直接、採取するしかないかなあ	Ayesha	We'll just have to head into the waterways and collect some ourselves.	爱夏	只能直接去下水道采集了。	愛夏	大概只能直接去地下水道採集了吧。
Wilbell	ウィルベル	"なるほどね！　って、そんなの危ないわよ！
アーシャが毒にかかっちゃうじゃない！"	Wilbell	Of course, that's so obvious...ly dangerous! That's just asking to get yourself poisoned!	薇尔贝儿	"原来是这样啊！不不不，那也太危险了！
那样的话爱夏不是也会中毒吗！"	薇爾貝兒	"原來如此！不對，那樣太危險了啦！
這樣愛夏妳會中毒吧！"
Ayesha	アーシャ	"大丈夫。できるだけ対策はしていくし……
解毒薬が作れたら毒にかかっても平気だから"	Ayesha	I'll be fine. I'll do what I can to protect myself, and once I work out a remedy, the poison will be a thing of the past.	爱夏	"别担心，到时候我会尽量采取对策……
而且就算真的中毒了，只要做出解药就不会有危险。"	愛夏	"沒事的，我會盡可能做好應對的準備……
而且只要能做出解毒藥，就算中毒了也沒關係。"
Sophie	ソフィー	"あたしも行きます！　こんな風に苦しんでる人たちを
そのまま放っておけないですから！"	Sophie	I'm going with you! I can't just let these poor people suffer!	苏菲	"我跟你一起去！
我受不了眼睁睁看着大家受苦！"	蘇菲	"我也要去！我沒辦法就這樣
放著這些痛苦的人不管！"
Wilbell	ウィルベル	"はあ……あんたたちらしいわね。
じゃあ、あたしも行くわ！"	Wilbell	*Sigh* I probably should've expected as much. Fine, I'm coming too!	薇尔贝儿	"唉……就知道你们会这样。
好吧，那我也一起去！"	薇爾貝兒	"唉……還真像妳們的作風。
那我也去吧！"
Wilbell	ウィルベル	"どうせ魔物はどうにかしなきゃいけないんだもの。
いっそのこと、先に倒してやりましょ！"	Wilbell	Someone's got to do something about that monster, after all. Preferably sooner rather than later!	薇尔贝儿	"反正之后也得想办法处置魔物，
干脆这次直接打倒算了！"	薇爾貝兒	"反正魔物總是得想辦法解決的，
乾脆就先把牠打倒吧！"
Ayesha	アーシャ	ありがとう、ベルちゃん	Ayesha	Thanks, Bell.	爱夏	谢谢你，贝儿。	愛夏	謝謝妳，貝兒。
Wilbell	ウィルベル	ついでに、もう一人くらい助っ人も呼んどくわ	Wilbell	I'll even do you one better—I'll add another member to our party.	薇尔贝儿	对了，我再另外找个帮手吧。	薇爾貝兒	我也順便再找個幫手來吧。
Sophie	ソフィー	助っ人？	Sophie	Who?	苏菲	帮手？	蘇菲	幫手？
Ayesha	アーシャ	ミルカちゃん！	Ayesha	Miruca!	爱夏	米尔卡！	愛夏	米爾卡！
Miruca	ミルカ	大体の事情は聞いてる。急ぎましょ	Miruca	I heard everything. We'd better hurry.	米尔卡	大致情况我已经了解了。我们赶紧出发吧。	米爾卡	大概的情況我聽說了，我們快走吧。
Wilbell	ウィルベル	"ミルカもあたしと同じで工事の手伝いに行ってたのよ。
この間の任務でも一緒だったしね"	Wilbell	Miruca was helping with the construction work, too. We've been on a lot of the same tasks lately.	薇尔贝儿	"米尔卡先前也和我一起在下水道帮忙。
之前的任务中我们两个也是一起的。"	薇爾貝兒	"米爾卡也跟我一樣去幫忙做工程，
而且之前的任務也是一起完成的。"
Sophie	ソフィー	"心強い助っ人ですね！
じゃあ、魔物退治に出発しましょう！"	Sophie	Wow, it's so nice to have backup! All right, team. Let's go wipe out some monsters!	苏菲	"好可靠的帮手！
那我们赶紧出发去讨伐魔物吧！"	蘇菲	"真是可靠的幫手！
那我們就出發去消滅魔物吧！"
