romanized	name_jp	text_jp	name_en	text_en	name_zh-CN	text_zh-CN	name_zh-TW	text_zh-TW
Wilbell	ウィルベル	"実はね、王都の地下水道に魔物が棲み着いてて
大変なことになってるのよ"	Wilbell	So monsters took up residence in the waterways under the capital, and now it's a huge problem.	薇尔贝儿	"有些魔物把巢筑到了王都下水道里，
引发了大问题。"	薇爾貝兒	"其實，王都的地下水道棲息了魔物，
現在情況變得一發不可收拾了。"
Ayesha	アーシャ	"地下水道……？　ああ、確か月影の会が外に繋がる
通路を作って、魔物が入ってきちゃったんだっけ"	Ayesha	Under the capital...? Oh! Right. They must've gotten in through the passage that the Moonlight Society carved out.	爱夏	"下水道……？哦，是之前月影会在地下开辟了
连接城里城外的通道，结果魔物钻了进去是吧？"	愛夏	"地下水道……？喔，我記得好像是月影會
打造了通往外面的通道，使得魔物入侵，對吧？"
Wilbell	ウィルベル	"そうよ。それを埋め直す工事をしてるんだけど、
その魔物のせいで、今、中断してるのよね"	Wilbell	Exactly. Work was being done to fill it in, but now that's on hold.	薇尔贝儿	"是啊。现在正在填埋那条通道，
但因为有魔物，工程不得不中断。"	薇爾貝兒	"沒錯，他們正在施工要把通道重新堵起來，
但現在工程卻因那隻魔物而中斷了。"
Sophie	ソフィー	"あれ？
でも街に入ってきた魔物は退治したんじゃ……？"	Sophie	Huh? Weren't all the monsters in town all taken care of?	苏菲	奇怪，当时跑进城镇的魔物不是都已经被解决了……？	蘇菲	"奇怪？
之前闖入城鎮的魔物不是已經被消滅了嗎？"
Wilbell	ウィルベル	"それが、まだ残ってたのよ。月影の会が番犬代わりに
飼ってたやつが狂暴化しててね"	Wilbell	Almost, but not all. The nasty one that the Moonlight Society was keeping as a guard dog went on a rampage.	薇尔贝儿	"还没完全解决。月影会养来当守卫的魔物漏网了，
现在这些魔物都已经狂暴化了。"	薇爾貝兒	"其實還有一些餘黨，
月影會養來當看門犬的魔物變凶暴了。"
Sophie	ソフィー	そんなに厄介な魔物なんですか？	Sophie	It couldn't have been that strong to begin with, could it?	苏菲	是很棘手的魔物吗？	蘇菲	是那麼棘手的魔物嗎？
Wilbell	ウィルベル	"水路の汚水を吸収して、
周りに毒性の瘴気を撒き散らしてるの"	Wilbell	Well, it's absorbing the sewage in the waterway, and now it gives off its own toxic miasma.	薇尔贝儿	"它们吸收了下水道的污水，
会向周围散发有毒的瘴气。"	薇爾貝兒	"牠吸收了地下水道的汙水，
正向周圍噴灑具有毒性的瘴氣。"
Sophie	ソフィー	うわぁ……面倒くさそう	Sophie	Oooh, that's definitely not good.	苏菲	哇……听起来很麻烦。	蘇菲	哇……好像很麻煩。
Wilbell	ウィルベル	"それで、工事をしてた作業員が
バタバタ倒れちゃったのよ"	Wilbell	The folks working on filling in the tunnel started dropping like flies.	薇尔贝儿	瘴气导致进行填埋作业的工人们都中毒倒下了。	薇爾貝兒	所以施工的作業員就一個接一個地倒下了。
Ayesha	アーシャ	そんな大変なことになってたんだ……	Ayesha	That's awful!	爱夏	竟然出了这么大的事……	愛夏	原來事情變得那麼嚴重啊……
Wilbell	ウィルベル	"あたしもこの間の任務に参加してたよしみで、そっちの
手伝いもしてたんだけど、なんとか逃げてきたわ"	Wilbell	I was down there working on it too. I did what I could to help, but we barely managed to get away.	薇尔贝儿	"我因为之前参加了相关任务，
就在那帮忙一起填埋下水道，好不容易才逃了出来。"	薇爾貝兒	"看在之前參加過任務的份上，我也在那邊幫了忙，
現在好不容易才逃出來的。"
Wilbell	ウィルベル	"ちらっと姿だけ見えたんだけど、
相当ヤバい相手ね、あれは"	Wilbell	I only got a glimpse of the thing, but it's one seriously nasty monster.	薇尔贝儿	"虽然只瞟到了一眼，
但看上去是非常难对付的敌人。"	薇爾貝兒	"我有稍微瞥見牠的模樣，
那是個相當棘手的對手啊。"
Wilbell	ウィルベル	"毒のせいで手が出せなくて、今は騎士たちが
地下水道を封鎖して様子を見てる"	Wilbell	The knights have the place on lockdown, but no one can really do anything because of the poison.	薇尔贝儿	"因为毒气弥漫无计可施，
目前骑士们暂时封锁了下水道观察情况。"	薇爾貝兒	"因為有毒氣無法出手，所以騎士們封鎖了地下水道，
目前正在觀察情況。"
Ayesha	アーシャ	"ともかく、まずは倒れた人たちの治療をしないと……
症状から、何か対策を立てられるかもしれないし"	Ayesha	In any case, the people who collapsed need to start getting treatment first. Depending on what their symptoms are, we might be able to reverse them.	爱夏	"总之我们得先为中毒的人治疗……
而且或许也能根据症状研究出一些对策。"	愛夏	"總之，要先治療那些倒下的人才行……
我們也許能根據症狀來制定對策。"
Sophie	ソフィー	"そうですね。早速、さっき作った治療薬の
出番が来たかも！"	Sophie	Yeah! Let's put that medicine we just made to immediate good use!	苏菲	"是啊。刚才做的那些治疗药剂
说不定也能派上用场呢！"	蘇菲	"說得對。剛才做好的藥說不定
馬上就能派上用場了！"
Ayesha	アーシャ	うん！　ベルちゃん、案内して！	Ayesha	Right! Lead the way, Bell!	爱夏	嗯！贝儿，快带我们过去吧！	愛夏	嗯！貝兒，麻煩妳帶路！
Wilbell	ウィルベル	ええ、分かったわ！	Wilbell	Sure thing!	薇尔贝儿	好，跟我来！	薇爾貝兒	好，我知道了！
