romanized	name_jp	text_jp	name_en	text_en	name_zh-CN	text_zh-CN	name_zh-TW	text_zh-TW
Shallistera	シャリステラ	ふぅ。なんとか倒せた……	Shallistera	Phew. We did it.	夏莉丝堤拉	呼，可算是打倒了……	夏莉絲堤菈	呼～總算打倒了……
Rorona	ロロナ	"はぁっ、はぁ……。
これで一安心ですね……"	Rorona	*Huff* *Huff*... Thank goodness...	萝乐娜	"呼，呼……
这下可以放心了……"	蘿樂娜	"呼、呼……
暫時安心了……"
Marie	マリー	…………	Marie	...	玛莉	……	瑪莉	…………
Sterk	ステルク	どうした？	Sterk	What is it?	史特尔克	怎么了？	史特爾克	怎麼了？
Marie	マリー	"こうするしかなかったとはいえ、
考えてみれば、あの人造頂獣も可哀そうだなって……"	Marie	I know we didn't have much of a choice, but I still feel bad for the man-made Apexi.	玛莉	"虽说我们没有别的选择，
但仔细想想，那头人造顶兽也怪可怜的……"	瑪莉	"雖說我們一定得這麼做，
但仔細想想，那隻人造頂獸也挺可憐的……"
Rorona	ロロナ	確かに、そうですね……	Rorona	Yeah, I know what you mean.	萝乐娜	的确……	蘿樂娜	確實是這樣沒錯……
Sterk	ステルク	誰だ！？	Sterk	Who's there?!	史特尔克	什么人？！	史特爾克	是誰！？
Walther	ワルター	"お疲れさまでした、やはりあなたたちは優秀ですね。
確実に止めてくれると信じていましたよ"	Walther	Well done. I had a feeling you would come out on top. Good to see that my trust was not misplaced.	瓦尔特	"辛苦了，你们果然相当优秀。
我相信你们一定可以阻止它。"	瓦爾特	"辛苦了，你們果然很優秀呢。
我一直相信你們能成功擋下人造頂獸。"
Marie	マリー	ワルター！	Marie	Walther!	玛莉	瓦尔特！	瑪莉	瓦爾特！
Walther	ワルター	"民に無用な被害を出すことをクリセルダは好まない。
とはいえ、ただ廃棄するのも惜しかったので"	Walther	By and large, Criselda does not enjoy harming citizens. Still, simply scrapping that subject would have been such a waste.	瓦尔特	"克莉赛尔达不喜欢对民众造成无益的伤害。
话虽如此，直接废弃实在太浪费了。"	瓦爾特	"克莉賽爾達不希望無辜的人民受到傷害。
不過，讓這隻人造頂獸就這樣作廢也很可惜。"
Walther	ワルター	"良い記録が取れました。
これはクリセルダの役に立つことでしょう"	Walther	Thank you, that was rather enlightening. Our leader will be most pleased.	瓦尔特	"我获得了精彩的记录。
这一定能帮到克莉赛尔达。"	瓦爾特	"取得了很有價值的紀錄。
想必對克莉賽爾達有所幫助。"
Rorona	ロロナ	……どういうことですか？	Rorona	What do you mean?	萝乐娜	什么意思……？	蘿樂娜	……什麼意思？
Walther	ワルター	いずれ分かりますよ	Walther	All will become clear in due time, my friends.	瓦尔特	你们迟早会知道的。	瓦爾特	你們總有一天會明白的。
Marie	マリー	待ちなさいよ！	Marie	Not so fast!	玛莉	别跑啊！	瑪莉	等等！
Sterk	ステルク	すごい威力だな……	Sterk	That's certainly some impressive firepower.	史特尔克	好强大的威力……	史特爾克	這威力真是不得了……
Marie	マリー	とびきりの威力を目指したのよ……そんなことより！	Marie	Well, of course. That's the whole point! Anyway, that's not what's important right now!	玛莉	我做的时候就是想要超级强的威力……先不说这些！	瑪莉	我是以最強威力為標準製作的……先不說這個了！
Marie	マリー	"あたしたちは今、極夜の錬金党の動向を調べてるの。
あんたたちが何をしようとしてるのか、教えなさい！"	Marie	We've been looking into the Polar Night Alchemists' activities. You're going to spill those beans!	玛莉	"我们现在在调查极夜的炼金党的动向。
你们在打什么算盘，老实招来！"	瑪莉	"我們正在調查極夜的鍊金黨的動向。
老實交代你們有什麼目的！"
Walther	ワルター	"今のはフラムですか？　なんと素晴らしい！
詳しい調合方法を教えてほしいですね"	Walther	Did you just use a bomb? How wonderful! You simply must explain your synthesis process in more detail.	瓦尔特	"刚才那是炎烧吗？太棒了！
真想知道具体的调和方法。"	瓦爾特	"剛才那是炎燒嗎？真是太厲害了！
請務必告訴我詳細的調合方法。"
Marie	マリー	聞いているのはこっちでしょう！	Marie	Nice try! We're the ones asking the questions!	玛莉	是我们在问你问题！	瑪莉	快回答我們的問題！
Walther	ワルター	直接力を測るというのも、たまには悪くありませんか	Walther	I suppose gauging someone's abilities first-hand is not without its benefits.	瓦尔特	偶尔由我来直接测试能力，或许也不错。	瓦爾特	有時直接交手也不失為一個好方法，不是嗎？
Walther	ワルター	いいでしょう。お相手します	Walther	Very well, I shall humor you.	瓦尔特	好，我愿意奉陪。	瓦爾特	行，我就陪你們過幾招。
Marie	マリー	行くわよ、みんな！	Marie	Get ready, everyone!	玛莉	大家，我们上！	瑪莉	要上了，各位！
