romanized	name_jp	text_jp	name_en	text_en	name_zh-CN	text_zh-CN	name_zh-TW	text_zh-TW
Flocke	フロッケ	はぁ、はぁっ……！	Flocke	*Huff* *Huff*	芙洛可	呼、呼……！	芙洛可	呼、呼……！
Valeria	ヴァレリア	フロッケ、頑張って！	Valeria	Come on, Flocke!	瓦莱莉娅	芙洛可，加油！	瓦萊莉婭	芙洛可，加油！
Heidi	ハイディ	くそっ、どうしたら！	Heidi	Shoot, what should we do?!	海蒂	可恶，该怎么办！	海蒂	可惡，怎麼辦才好！
Lanze	ランツェ	こっちだ！	Lanze	This way!	兰泽	这边！	藍澤	往這邊！
Heidi	ハイディ	はぁ、はぁ……。ありがと、おっさん！	Heidi	*Huff* *Huff* Thanks, old man!	海蒂	呼、呼……大叔，谢谢你！	海蒂	呼、呼……大叔，謝謝你！
Lanze	ランツェ	何があった！？　天使ちゃんまで連れて！	Lanze	What's going on?! You even got our little angel in tow!	兰泽	出什么事了？！居然还带着小天使一起？！	藍澤	怎麼回事！？怎麼連小天使都帶來了！？
Flocke	フロッケ	"はぁ、はぁ、はぁ……。
フロッケも、知りたいです！"	Flocke	*Huff* *Huff*... I'd like to know what's happening myself!	芙洛可	"呼、呼、呼……
芙洛可也想知道！"	芙洛可	"呼、呼、呼……
這個芙洛可也想知道！"
Valeria	ヴァレリア	ごめん、みんな	Valeria	Sorry, everyone.	瓦莱莉娅	各位，对不起。	瓦萊莉婭	大家，抱歉。
Heidi	ハイディ	"実は依頼でちょっと揉めちゃってさ。
今、鴉に追われてるとこ"	Heidi	To tell you the truth, we ran into a bit of trouble with a request. Now Crow's chasing after us.	海蒂	"因为委托上起了点纠纷，
我们现在在被鸦追击。"	海蒂	"其實是因為委託的事起了點糾紛，
所以烏鴉現在正在追我們。"
Heidi	ハイディ	"おっさん。悪いけど、フロッケをお願い。
この子は関係ないから"	Heidi	Sorry, old man, but can you watch Flocke? We don't want her to get mixed up in this.	海蒂	"大叔，不好意思，芙洛可就拜托你了。
她和这件事没关系。"	海蒂	"大叔，雖然很抱歉，但芙洛可就拜託你了。
她和這件事沒有關係。"
Lanze	ランツェ	お願いって、お前――	Lanze	Wait, why are you asking—	兰泽	什么叫拜托我，你——	藍澤	說拜託我，妳──
Flocke	フロッケ	ハイディさん？　ヴァレリアさん……？	Flocke	Heidi? Valeria?	芙洛可	海蒂？瓦莱莉娅……？	芙洛可	海蒂？瓦萊莉婭……？
Valeria	ヴァレリア	"フロッケ、ホントにごめんね！
ランツェ、この子を頼むわね！"	Valeria	Flocke, I'm so sorry! Watch out for her, okay, Lanze?	瓦莱莉娅	"芙洛可，真的对不起！
兰泽，拜托你照顾她！"	瓦萊莉婭	"芙洛可，真的很抱歉！
藍澤，她就拜託你了！"
Flocke	フロッケ	ま、待ってください！	Flocke	H-Hold on just a minute!	芙洛可	等、等一下！	芙洛可	請、請等一下！
Heidi	ハイディ	くっそ……こうなったらやるっきゃないか！	Heidi	Shoot... Looks like we've got no choice!	海蒂	可恶……事已至此，只能上了吗！	海蒂	可惡……事到如今只能拚了吧！
Valeria	ヴァレリア	――ん	Valeria	Yeah...	瓦莱莉娅	——嗯。	瓦萊莉婭	──嗯。
Crow	鴉	制裁を受ける覚悟は決まったか	Crow	Ready to accept the consequences of your actions?	鸦	做好接受制裁的准备了吗？	烏鴉	妳們做好接受制裁的心理準備了嗎？
Valeria	ヴァレリア	いいえ	Valeria	Nah, not really.	瓦莱莉娅	没有。	瓦萊莉婭	沒有。
Valeria	ヴァレリア	戦う覚悟なら決まったけどね	Valeria	We're ready to put up a fight, though.	瓦莱莉娅	但是我们做好了战斗的准备。	瓦萊莉婭	倒是做好了戰鬥的準備。
