romanized	name_jp	text_jp	name_en	text_en	name_zh-CN	text_zh-CN	name_zh-TW	text_zh-TW
Resna	レスナ	はぁ……はぁ……。よかった……！	Resna	*Huff*... *Huff*... Thank goodness that's over...!	蕾斯娜	哈……哈……太好了……！	蕾斯娜	呼……呼……太好了……！
Izana	イザナ	　	Izana	　	伊札娜	　	伊札娜	　
Roman	ロマン	無事に倒せたみたいだね！	Roman	But we pulled through!	罗曼	看来顺利解决它了呢！	羅曼	好像順利打倒牠了！
Roman	ロマン	それにしても、なかなかの強敵だったな	Roman	What a strong monster that was.	罗曼	也实在是太棘手了吧。	羅曼	話說回來，牠還真是個強勁的對手啊。
Heidi	ハイディ	だね！　まあでも、うちのヴァレリアがいれば	Heidi	No kidding! But with Valeria on our side,	海蒂	是啊！不过有瓦莱莉娅在，	海蒂	是啊！不過只要有我家瓦萊莉婭在，
Heidi	ハイディ	魔物の１匹や２匹、わけないっていうか──	Heidi	we could take out a bunch of monsters like that without even breaking a sw—	海蒂	区区几只魔物不在话下——	海蒂	一兩隻魔物根本就是小菜一碟──
Heidi	ハイディ	イザナ！	Heidi	Izana!	海蒂	伊札娜！	海蒂	伊札娜！
Izana	イザナ	レスナちゃんを！	Izana	Look after Resna for me!	伊札娜	保护好蕾斯娜！	伊札娜	把蕾斯娜她！
Valeria	ヴァレリア	　	Valeria	　	瓦莱莉娅	　	瓦萊莉婭	　
Izana	イザナ	やあああああ！　ええい！！	Izana	Yaaah! Take that!	伊札娜	呀啊啊啊啊啊啊！看招！！	伊札娜	喝啊啊啊啊！嘿咿──！！
Izana	イザナ	ぐうっ！	Izana	Hngh!	伊札娜	呜！	伊札娜	唔嗚！
Izana	イザナ	　	Izana	　	伊札娜	　	伊札娜	　
Resna	レスナ	イザナちゃん！	Resna	Izana!	蕾斯娜	伊札娜！	蕾斯娜	伊札奈！
Resna	レスナ	ヴァレリア！	Resna	Valeria!	蕾斯娜	瓦莱莉娅！	蕾斯娜	瓦萊莉婭！
Valeria	ヴァレリア	　	Valeria	　	瓦莱莉娅	　	瓦萊莉婭	　
Valeria	ヴァレリア	レスナを傷つけるヤツは、許さない……っ！	Valeria	I won't let anyone hurt Resna...!	瓦莱莉娅	我不会让你伤到蕾斯娜……！	瓦萊莉婭	傷害蕾斯娜的傢伙，不可饒恕……！
Valeria	ヴァレリア	　	Valeria	　	瓦莱莉娅	　	瓦萊莉婭	　
Izana	イザナ	　	Izana	　	伊札娜	　	伊札娜	　
Ryza	ライザ	よくもやってくれたわね！	Ryza	Nice try!	莱莎	看你干的好事！	萊莎	也真虧你有膽做這種事！
Klaudia	クラウディア	もう逃がさない！	Klaudia	You won't be getting away!	科洛蒂娅	不会让你跑掉的！	科洛蒂婭	不會再讓你逃走了！
Valeria	ヴァレリア	はっ、ふっ	Valeria	Hah! *Huff*...	瓦莱莉娅	哈、呼。	瓦萊莉婭	喝！呼！
Valeria	ヴァレリア	　	Valeria	　	瓦莱莉娅	　	瓦萊莉婭	　
Valeria	ヴァレリア	　	Valeria	　	瓦莱莉娅	　	瓦萊莉婭	　
Valeria	ヴァレリア	はああああああああああ！！！	Valeria	Hyaaaaaah!	瓦莱莉娅	喝啊啊啊啊啊啊啊啊啊！！！	瓦萊莉婭	喝啊啊啊啊啊啊啊啊啊啊！！！
Valeria	ヴァレリア	　	Valeria	　	瓦莱莉娅	　	瓦萊莉婭	　
Resna	レスナ	ヴァレリア、大丈夫っ！？	Resna	Valeria! Are you okay?!	蕾斯娜	瓦莱莉娅！你没事吧？！	蕾斯娜	瓦萊莉婭，妳還好嗎！？
Valeria	ヴァレリア	……ありがとう。ちょっと気が抜けちゃっただけ	Valeria	Yeah, I'm fine. That just took a bit out of me.	瓦莱莉娅	谢谢，我没事……只是放松下来使不上劲了。	瓦萊莉婭	……謝謝，我只是有點脫力而已。
Heidi	ハイディ	さすがに無茶しすぎ！　腕、大丈夫なの？	Heidi	That was an extreme move! How're your arms holding up?	海蒂	也太乱来了吧！你手没受伤吧？	海蒂	真是太亂來了！妳的手臂沒事吧？
Valeria	ヴァレリア	……一応、動く。すっごく痛いけど	Valeria	Well, they move okay. They really hurt, though.	瓦莱莉娅	还能动……只是非常痛。	瓦萊莉婭	……還能動，雖然很痛就是了。
Resna	レスナ	　	Resna	　	蕾斯娜	　	蕾斯娜	　
Izana	イザナ	ごめんなさい。アタシ、止められなくて	Izana	I'm sorry, I couldn't stop it.	伊札娜	对不起，我没能挡住那个魔物。	伊札娜	對不起，我沒能擋下來。
Roman	ロマン	ふーっ、幸い傷は浅いようだね。	Roman	Phew. It's lucky that only ended up being a bad scrape.	罗曼	呼——还好伤口不深。	羅曼	呼～！幸好傷口好像不深呢。
Roman	ロマン	ただ、早めに処置をしたほうがいい	Roman	Still, we'd better get you patched up soon.	罗曼	不过最好还是尽快处理一下。	羅曼	不過，還是要盡快處理比較好。
Resna	レスナ	すぐに治療するからね！	Resna	We'll get you fixed up in no time!	蕾斯娜	我现在就给你治疗！	蕾斯娜	我馬上來幫妳治療！
Valeria	ヴァレリア	　	Valeria	　	瓦莱莉娅	　	瓦萊莉婭	　
Valeria	ヴァレリア	　	Valeria	　	瓦莱莉娅	　	瓦萊莉婭	　
