romanized	name_jp	text_jp	name_en	text_en	name_zh-CN	text_zh-CN	name_zh-TW	text_zh-TW
Judie	ユーディー	キースさん！　待ってってば！　ねえ！	Judie	Mr. Keith! Hey, wait for meee!	优蒂	奇斯先生！请等一下！喂！	優蒂	奇斯！等我一下嘛！喂！
Judie	ユーディー	"はぁ……やっと追いついたー！
なんで置いていくの？"	Judie	Phew... I finally caught up with you! Why do you always leave me behind?	优蒂	"呼……总算追上了！
为什么要丢下我啊？"	優蒂	"呼……總算追上你了！
你為什麼要丟下我？"
Keithgrif	キースグリフ	君が勝手についてきただけだ。オレは忙しい	Keithgriff	I'm a busy man—far too busy to be waiting around for you. Besides, I never asked you to follow me around in the first place.	奇斯葛里夫	是你自己要跟上来。我很忙。	奇斯葛里夫	是妳自己硬要跟過來的，我忙得很。
Judie	ユーディー	まーたそんな風に言って！　もうっ！	Judie	Ugh, don't be such a grouch!	优蒂	你又说这种话！真是的！	優蒂	你又在說這種話了！真是的！
	　	"頻発する落石事故を止めるべく、
レスナたち一行はルクルク州の峡谷を訪れていた"	　	To put a stop to the landslides plaguing Lukluk Province, Resna and company journeyed into the canyon for a solution.	　	"为了解决落石事故多发的问题，
蕾斯娜一行人来到了路克尔克州的峡谷。"	　	"為了阻止頻頻發生的落石意外，
蕾斯娜一行人造訪了盧庫魯克州的峽谷。"
	　	"しかし、一行を峡谷で待ち構えていたのは、
極夜の錬金党、アンチュ・モルトケ"	　	However, Antje Moltke of the Polar Night Alchemists was lying in wait for them.	　	"然而，在峡谷等着他们的却是
极夜的炼金党——安洁·莫尔特克。"	　	"然而在峽谷裡等著他們的，
竟是極夜的鍊金黨的安潔‧莫爾特克。"
	　	"ジェロンとララの離反に憤るアンチュは
魔物を使役してレスナたちを襲撃する"	　	Filled with resentment toward Geron and Lara for leaving her behind, Antje unleashed a swarm of monsters upon Resna's group.	　	"安洁气愤于杰隆和拉拉的背叛，
驱使魔物向蕾斯娜等人发起攻击。"	　	"安潔對傑隆和拉拉的叛離感到憤怒，
因而驅使魔物攻擊蕾斯娜等人。"
	　	"襲撃を受けてレスナたちは一時撤退するが、
依頼完遂のためにルクルク州に戻る決断をした"	　	And though the ambush slowed Resna and the others down, it was not enough to stop them. Soon after, they reported back to Lukluk to complete their mission.	　	"遭遇袭击的蕾斯娜一行人暂且撤退，
但他们还是决定返回路克尔克州，完成委托。"	　	"遭受襲擊的蕾斯娜一行人暫時撤退，
但最終還是決定返回盧庫魯克州完成委託。"
	　	"レスナはここで、ユーディットと再会。
ユーディットはキースグリフを探している最中だった"	　	There, Resna was reunited with Judith, who was in the middle of another search for Keithgriff.	　	"就在这时，蕾斯娜遇见了优蒂托，
对方正在寻找奇斯葛里夫。"	　	"蕾斯娜在這裡與優蒂重逢，
而當時優蒂正在尋找奇斯葛里夫的途中。"
	　	"そして、アンチュはまたもレスナの前に現れる。
レスナは対話を呼びかけるも、戦闘は避けられなかった"	　	But once again, Antje appeared before Resna, ready to fight. And though Resna attempted a peaceful negotiation, Antje could not be swayed.	　	"而安洁也再一次出现在蕾斯娜面前，
蕾斯娜希望和对方好好谈谈，但战斗未能避免。"	　	"同時，安潔又再次出現在蕾斯娜面前。
蕾斯娜希望雙方好好溝通，可是仍無法避免一場戰鬥。"
	　	激闘の果てに、レスナたちはアンチュ確保に成功	　	After a fierce battle, Resna and company emerged victorious and took Antje into custody at last.	　	一番激烈的战斗后，蕾斯娜等人抓住了安洁。	　	激戰過後，蕾斯娜等人成功逮捕了安潔。
	　	さらに騒ぎを聞きつけて、キースグリフが姿を見せる	　	Hearing the commotion, Keithgriff went to investigate and happened upon the party.	　	听到骚动后，奇斯葛里夫也现身了。	　	並且，聽到騷動的奇斯葛里夫也現身了。
	　	"落石対策の達成とアンチュの確保を見届け、
ユーディットは安心してレスナの元を離れることにした"	　	With Antje subdued and the landslide problem solved, Judith bid her farewells to Resna to begin her journey with Keithgriff once more.	　	"看到落石问题得到解决，安洁也抓住了，
优蒂托放心地离开了蕾斯娜身边。"	　	"在確認到蕾斯娜已擬出解決落石的對策，
並逮捕了安潔後，優蒂便放下心來與她道別。"
	　	"しばらくして、レスナたちは変心したヴァレリアと
対峙していたが、ユーディットはそれを知る由もない"	　	Little did Judith know that soon after, Resna and the others would be confronted by their former friend, Valeria.	　	"至于之后蕾斯娜等人和叛变的瓦莱莉娅对峙一事，
优蒂托就无从得知了。"	　	"不久後，蕾斯娜一行人與倒戈的瓦萊莉婭展開了對峙，
但這件事優蒂就不得而知了。"
