romanized	name_jp	text_jp	name_en	text_en	name_zh-CN	text_zh-CN	name_zh-TW	text_zh-TW
	強面な騎士	"頂獣を押し返した――！
怯むな！　我々も続くぞ！"	Tough Knight	Hold fast! Repel the Apexi! We're going to keep up the fight!	态度强硬的骑士	"压制住顶兽了——！
别退缩！我们也跟上！"	強勢的騎士	"她擋住頂獸的攻擊了──！
別怕！我們也跟上！"
Heidi	ハイディ	なんだあれ！？	Heidi	What was that?!	海蒂	那是什么？！	海蒂	那是什麼！？
Heidi	ハイディ	海岸で見たのと同じ……なんで動いてんの！？	Heidi	Aren't those the same ones we saw on the shore? Why are they moving?!	海蒂	和之前在海岸上看到的一样……它们怎么在动？！	海蒂	和在海岸邊看到的一樣……為什麼動起來了！？
	強面な騎士	分からん。だが、味方してくれているようだ	Tough Knight	Who knows? But at least it looks like they're here to help.	态度强硬的骑士	不清楚，但似乎是来支援我们的。	強勢的騎士	不曉得。但似乎是站在我們這一邊的。
Heidi	ハイディ	よし、これなら――！	Heidi	We still stand a chance!	海蒂	好，这样的话——！	海蒂	好，既然如此──！
Heidi	ハイディ	今度はこっちに！？　なんなんだよもう！	Heidi	Wait, now they're turning on us?! What's going on?!	海蒂	怎么又冲着我们来了？！到底什么意思啊！	海蒂	竟然往這裡來了！？到底要做什麼？可惡！
	強面な騎士	まさか、ヤツが操っているのか！？	Tough Knight	No, don't tell me... Did it take control of them?!	态度强硬的骑士	难道是被顶兽操纵了吗？！	強勢的騎士	難道被那傢伙操控了嗎！？
Heidi	ハイディ	相棒！　戻れ！　これ以上は危険だ！	Heidi	Valeria! Come back! You're going to get yourself killed!	海蒂	搭档！快回来！这样下去太危险了！	海蒂	搭檔！快回來！再這樣下去可是很危險的！
Valeria	ヴァレリア	返せ！　フロッケたちを、返せぇぇぇ！！	Valeria	Give them back! Give me my Flocke back!	瓦莱莉娅	还回来！把芙洛可她们还回来！！	瓦萊莉婭	還來！把芙洛可她們還給我──！！
Heidi	ハイディ	馬鹿野郎！	Heidi	Knock it off, you moron!	海蒂	你这笨蛋！	海蒂	妳這笨蛋！
Heidi	ハイディ	落ち着け、そんな単調じゃすぐやられる！	Heidi	Get a grip! If you rush in, you'll be taken down in no time!	海蒂	冷静点！你这样一下子就会被干掉的！	海蒂	冷靜點。一直重複相同攻擊的話，馬上就會被打敗！
Valeria	ヴァレリア	そうね、ごめん助かったわ	Valeria	You're right, I'm sorry. Thanks for calling me back.	瓦莱莉娅	嗯。抱歉，谢谢了。	瓦萊莉婭	妳說得對。抱歉，謝謝妳。
Valeria	ヴァレリア	でも	Valeria	But...	瓦莱莉娅	但是……	瓦萊莉婭	不過……
Valeria	ヴァレリア	"私がここであいつらを食い止める。
みんなは船で戻って、起こったことを報告して"	Valeria	You guys should take the boat and go report back. I'll stay here and hold them off.	瓦莱莉娅	"我会留在这里拦住它们。
你们先坐船回去报告这里发生的事情。"	瓦萊莉婭	"我要在這裡阻止牠們。
請大家搭船回去報告發生的事。"
	強面な騎士	ならば、君が先に戻れ！　しんがりは我々が――	Tough Knight	No, you should go! We're the rear guard, we'll...	态度强硬的骑士	那你先走！这里由我们来殿后——	強勢的騎士	妳先回去吧！我們負責殿後──
Valeria	ヴァレリア	あいつの力に対抗できる私が残ったほうがいいでしょ？	Valeria	Can you even counter that sort of power? I'm the better choice.	瓦莱莉娅	我能对抗它的力量，我留下来才比较合适吧？	瓦萊莉婭	讓能對抗那傢伙的我留下比較好吧？
Valeria	ヴァレリア	"それに……私、今すっごく腹が立ってるの。
石像の１つや２つ、ぶん殴らないと気が済まないくらい"	Valeria	Besides, I'm absolutely furious right now. Knocking down one or two of those things won't be enough to satisfy me.	瓦莱莉娅	"而且……我现在火大得很。
得揍几座石像才能解解气。"	瓦萊莉婭	"而且……我現在超級生氣。
如果不拿一兩個石像出氣，我無法冷靜。"
	強面な騎士	――分かった。武運を祈る	Tough Knight	All right. Good luck to you.	态度强硬的骑士	……好吧，祝你好运。	強勢的騎士	──知道了，祝妳好運。
Valeria	ヴァレリア	ハイディ、あんたも早く船へ！	Valeria	Heidi! You hurry up and head to the boat too!	瓦莱莉娅	海蒂，你也快上船！	瓦萊莉婭	海蒂，妳也快去搭船！
Heidi	ハイディ	"相棒ってのはさ、こういう時、
隣で一緒に戦うもんでしょ"	Heidi	No way, partner. At times like these, we fight together.	海蒂	"所谓搭档，不就是这种时候
能一起并肩作战的人吗？"	海蒂	"並肩作戰的人
才稱得上搭檔吧。"
Valeria	ヴァレリア	ハイディ……	Valeria	Heidi...	瓦莱莉娅	海蒂……	瓦萊莉婭	海蒂……
Valeria	ヴァレリア	ありがとう	Valeria	Thanks.	瓦莱莉娅	谢谢你。	瓦萊莉婭	謝謝妳。
Heidi	ハイディ	勝って帰ろう、ヴァレリア	Heidi	Let's win this, Valeria.	海蒂	赢下这一仗，然后一起回去吧，瓦莱莉娅。	海蒂	瓦萊莉婭，我們要凱旋而歸。
Valeria	ヴァレリア	もちろん――行こっか！	Valeria	Of course. Come on!	瓦莱莉娅	当然——我们走！	瓦萊莉婭	那當然──我們上吧！
	ふたり	だぁぁぁぁぁぁっ！！	Both	Hi-yaaah!	二人	喝啊——！！	兩人	喝啊啊啊啊啊啊！！
