romanized	name_jp	text_jp	name_en	text_en	name_zh-CN	text_zh-CN	name_zh-TW	text_zh-TW
Resna	レスナ	――冒険者よ、力が必要ならば私と取引をしよう						
Resna	レスナ	"うう、自分でも分かる……
こんなんじゃ、ぜんぜんダメだ……"						
Resna	レスナ	"（私が演じるのは、理想郷を目指す主人公の前に現れ、
　嵐を鎮める力を授ける魔女の役だ）"						
Resna	レスナ	"（言動は仰々しいけれど、主人公の夢を否定せず、
　最大限の協力をしてくれる）"						
Resna	レスナ	"（座長さんが言っていたように、
　どこか人懐っこく、親しみやすい人物だ）"						
Resna	レスナ	"――いや、元よりお前に選択肢はないはずだ。
理想郷へ到達しようと願うのなら"						
RUAKKA	ルアッカ	おめぇ、ひっでぇ演技だなあ！						
Resna	レスナ	わあっ！？　あ、アンチュちゃん！？						
Resna	レスナ	えっと……今しゃべったのはルアッカ君？						
RUAKKA	ルアッカ	あんな棒読み、聞いてられねぇぞ！						
Resna	レスナ	うう、やっぱりそうだよね……						
Resna	レスナ	"でも、少しでも良くなるように頑張らなきゃ。
ヴァレリアに会うためにも"						
Antje	アンチュ	"別に……貴方の演技が酷かったとしても……
船は貸してもらえるんじゃない？"						
Resna	レスナ	"そうかもしれないけど……でも、頼まれた以上は
真摯に向き合いたいんだ。困ったときはお互い様だから"						
Antje	アンチュ	……そう						
Resna	レスナ	"そうだ！　よかったら練習、見ててもらえない？
感想を言ってくれるだけでもいいから――"						
Antje	アンチュ	――っ！						
Resna	レスナ	ま、魔物！？						
YELLO	イェーロ	練習ドコロジャ　ナイワネ						
RUAKKA	ルアッカ	邪魔しやがって、ぶっ飛ばすぞ！						
Resna	レスナ	う、うん！						
