romanized	name_jp	text_jp	name_en	text_en	name_zh-CN	text_zh-CN	name_zh-TW	text_zh-TW
Marie	マリー	"なかなか、しぶといみたいだけど……
このまま続けてたら先に倒れるのはそっちよ！"	Marie	You're pretty tough, but give it another few rounds and you'll be going down!	玛莉	"看来你很耐打呢……
但是再这么继续下去，先倒下的是你！"	瑪莉	"雖然你似乎相當難纏……
但再打下去的話，先倒下的可是你！"
Walther	ワルター	そうですね。そろそろ引き時のようです	Walther	Indeed. I believe it's about time that I took my leave.	瓦尔特	是啊，差不多该撤退了。	瓦爾特	說的也是，看來差不多該撤退了。
Sterk	ステルク	お前に退路はない。投降しろ	Sterk	There's nowhere for you to run. Just surrender already!	史特尔克	你没有退路了，投降吧。	史特爾克	你沒退路了。投降吧。
Walther	ワルター	それはどうでしょうか	Walther	Well, I wonder about that.	瓦尔特	这可不好说。	瓦爾特	這可不見得。
Marie	マリー	何を――！？	Marie	What...?!	玛莉	什么——？！	瑪莉	你想幹嘛──！？
Rorona	ロロナ	うわあっ！？	Rorona	Whoa!	萝乐娜	哇？！	蘿樂娜	嗚哇啊！？
Shallistera	シャリステラ	岩が！	Shallistera	Look out!	夏莉丝堤拉	石头……！	夏莉絲堤菈	岩石！
Walther	ワルター	"記録は十分集まりました。
今日はこの辺りで失礼するとしましょう"	Walther	Yes, I think I have enough data to work with now. As such, I shall be on my way.	瓦尔特	"收集到足够的记录了。
今天我就先失陪了。"	瓦爾特	"我蒐集到足夠的紀錄了。
今天就先失陪了。"
Marie	マリー	あ！　こら、待ちなさいっ！	Marie	Wha—! Hey! Where do you think you're going?	玛莉	啊！喂，你给我站住！	瑪莉	啊！喂，給我站住！
Walther	ワルター	"いずれまたお会いしましょう、異世界の錬金術士たち。
その時はぜひ、夜通し錬金術の話を"	Walther	Fear not; we shall meet again. I hope that we can discuss your otherworldly alchemy techniques at that time.	瓦尔特	"我们还会再见的，异世界的炼金术士们。
到那时，让我们彻夜长谈炼金术吧。"	瓦爾特	"異世界的鍊金術士們，我們有緣再見。
到時候，我們一定要徹夜暢談鍊金術。"
Sterk	ステルク	くっ！　逃げられたか！	Sterk	Tch! He got away!	史特尔克	唔！让他逃了！	史特爾克	唔！他竟然逃走了！
Marie	マリー	"やられたあーっ！
道を塞いでも意味なかったんじゃない！"	Marie	Ugh, he totally played us! It didn't even matter that we blocked his path!	玛莉	"被摆了一道——！
堵路根本就没有意义嘛！"	瑪莉	"被擺了一道啊～！
原來把路堵住沒有用！"
Shallistera	シャリステラ	追いかけますか？	Shallistera	Should we go after him?	夏莉丝堤拉	要追吗？	夏莉絲堤菈	要追上去嗎？
Rorona	ロロナ	そうだ！　これを使えば！	Rorona	Yeah! We can use this!	萝乐娜	对了！只要用这个……！	蘿樂娜	對了！用這個就行了！
Rorona	ロロナ	ダメだ……反応しません	Rorona	Nope, it's no good. I'm not picking up anything.	萝乐娜	不行……没有反应。	蘿樂娜	不行……毫無反應。
Marie	マリー	"探知できないくらい遠くに逃げたってことね。
さすがに追うのは諦めるしかなさそう……"	Marie	He must've gotten too far away for us to track. I guess we'll have to give up on trying to find him for now.	玛莉	"看来他逃到探测不到的远处了呢。
只有放弃追踪了……"	瑪莉	"這代表他已經逃到無法偵測的距離了吧。
看來，只能放棄追蹤了……"
Sterk	ステルク	"人造頂獣のほうは仕留められたんだ。
それだけでよしとしよう"	Sterk	Well, we did manage to take down the man-made Apexi. That's a pretty big accomplishment.	史特尔克	我们打倒了人造顶兽，成果已经足够了。	史特爾克	"這次就先到此為止吧！
畢竟我們解決了人造頂獸。"
Marie	マリー	そうね……あれ？	Marie	True... Hm?	玛莉	是啊……咦？	瑪莉	說的也是……咦？
Rorona	ロロナ	マルローネさん、どうしたんですか？	Rorona	What's up, Marlone?	萝乐娜	玛洛娜小姐，怎么了？	蘿樂娜	瑪洛娜小姐，妳怎麼了？
Marie	マリー	見て。これ、あいつがさっき投げた短剣よね？	Marie	Take a look at this. Isn't this the dagger he threw earlier?	玛莉	你们看，这是他刚才投掷的短剑吧？	瑪莉	快看。這是那傢伙剛才丟出來的短劍吧？
Sterk	ステルク	ああ、間違いない	Sterk	It most certainly is.	史特尔克	嗯，确实是。	史特爾克	對，錯不了的。
Shallistera	シャリステラ	何か手掛かりになるかもしれませんね！	Shallistera	We might be able to learn something from it!	夏莉丝堤拉	这说不定可以成为线索呢！	夏莉絲堤菈	說不定是關鍵的線索喔！
Marie	マリー	ええ。一応、戦利品として持って帰りましょ	Marie	Good point. Let's bring it back with us. If nothing else, it'll serve as a trophy of our victory.	玛莉	嗯。我们把它当作战利品带回去吧。	瑪莉	沒錯，先當成戰利品帶回去吧。
