romanized	name_jp	text_jp	name_en	text_en	name_zh-CN	text_zh-CN	name_zh-TW	text_zh-TW
Rorona	ロロナ	こっちです！　ほら、反応してる……！	Rorona	It's this way! See, look at how the tool's reacting!	萝乐娜	这边！看，有反应了……！	蘿樂娜	這邊！你們看，有反應了……！
Marie	マリー	"間違いなさそうね。
この坑道、今は使われていないみたいだけど……"	Marie	Mhm, there's no doubt about that. Although, it doesn't look like anyone's using this set of tunnels...	玛莉	"看来的确是这边。
但是这个矿道好像现在没人使用……"	瑪莉	"看來應該沒錯。
雖然這座坑道，現在似乎沒有在使用了……"
Shallistera	シャリステラ	"さっき、立札がありましたよ。
中に魔物たちが棲みついたから封鎖されたって"	Shallistera	I saw a sign earlier that said they had been sealed off due to a monster infestation.	夏莉丝堤拉	"刚才那边有个牌子，
上面说里面有魔物聚居，所以封锁了。"	夏莉絲堤菈	"我剛才有看到告示牌，上面寫說
裡面遭到一群魔物侵占，所以封鎖起來了。"
Sterk	ステルク	"ということは、ここに来たのは
その魔物が目当てなのだろうか"	Sterk	That must be what it's here for, then.	史特尔克	那就是说，人造顶兽是冲着里面的魔物来的吗。	史特爾克	所以說，牠是盯上了那些魔物才來這裡的嗎？
Rorona	ロロナ	"でも、確かこの坑道って
街の近くに繋がってたような……"	Rorona	But I'm pretty sure some of these tunnels connect to the nearby town, so...	萝乐娜	但是，这条矿道好想通向城镇附近……	蘿樂娜	可是，我記得這座坑道好像會通到城鎮附近……
Marie	マリー	じゃあ、ここで止めないとまずいかもしれないわね……	Marie	There could be big trouble if we don't stop it here.	玛莉	那要是不在这里阻止它就糟糕了……	瑪莉	那如果不在這裡擋下牠，可能情況會不太妙呢……
Sterk	ステルク	どうにかしてあの力を封じることはできないのか？	Sterk	Is there any way we could keep it from using its ability?	史特尔克	能不能想办法阻止它使用那个能力？	史特爾克	不能想辦法把那個力量封印起來嗎？
Rorona	ロロナ	それ、わたしもちょっと考えてたんですけど……	Rorona	Um, I've been thinking that one over, and...	萝乐娜	我也考虑过这个方法……	蘿樂娜	關於這點我也有稍微思考過……
Rorona	ロロナ	"人造頂獣が移動しようとするとき、頭のところが
ピカーって光るじゃないですか"	Rorona	Did you guys notice that there's a spot on its head that lights up whenever it's about to teleport?	萝乐娜	人造顶兽准备移动的时候，头上不是会闪一下吗。	蘿樂娜	人造頂獸打算要移動時，頭部不是會發光嗎？
Shallistera	シャリステラ	"そういえば……じゃあ、あそこに空間転移の力を
使うための仕掛けがあるかもしれませんね"	Shallistera	Now that you mention it... Hm. I wonder if that has something to do with the activation process?	夏莉丝堤拉	"听你这么一说……说不定
那里有进行空间跳跃所需的机关呢。"	夏莉絲堤菈	"這麼說來……
也許那邊有可提供空間轉移能力的機關。"
Marie	マリー	"なら、そこだけでも壊せれば、
とりあえず逃げられる心配はなくなるかも"	Marie	If we can break that, then maybe we won't have to worry about it disappearing on us.	玛莉	"那只要破坏那里，
就不用担心它逃跑了吧。"	瑪莉	"既然如此，如果先破壞那裡，
就暫時不用擔心讓牠逃掉了。"
Rorona	ロロナ	"爆弾はたくさん用意してるので、それを使えば
壊せると思います！"	Rorona	We've got plenty of bombs left, so let's use those to blow it to bits!	萝乐娜	"炸弹我们准备了好多，
用炸弹应该就能破坏掉！"	蘿樂娜	"我準備了很多炸彈，
用那些應該就能破壞掉了！"
Sterk	ステルク	"しかし、問題はどうやって当てるかだな。
どうにかして動きを止められればいいが……"	Sterk	Still, accuracy will be an issue. If we could just get it to stay in place...	史特尔克	"但是，问题是要怎么打中那里。
要是能让它的动作停下来就好了……"	史特爾克	"不過，問題在於要如何砸中。
如果能設法使其停下就好了……"
Marie	マリー	"それは歩きながら考えましょ。
まずはあいつを見つけないと！"	Marie	We can work that one out while we walk. We've got to find it first!	玛莉	"边走边想吧。
首先得找到它才行！"	瑪莉	"這個問題就邊走邊想吧。
得先找出那傢伙才行！"
